mol_idx,top_score,uq,error,frequency,tier
115,0.6834524,0.31654757,0,145,4) very common (100+)
116,0.017559623,0.98244035,1,1,1) very rare (1-5)
117,0.81457293,0.18542707,0,70,3) common (21-100)
118,0.4000538,0.5999462,1,94,3) common (21-100)
119,0.9158572,0.084142804,0,123,4) very common (100+)
120,0.1631982,0.83680177,0,33,3) common (21-100)
121,0.54341567,0.45658433,1,0,1) very rare (1-5)
122,0.4733202,0.5266798,1,0,1) very rare (1-5)
123,0.9694567,0.030543327,0,700,4) very common (100+)
124,0.66132325,0.33867675,1,37,3) common (21-100)
125,0.8855206,0.11447942,0,52,3) common (21-100)
126,0.263607,0.736393,1,0,1) very rare (1-5)
127,0.28621536,0.71378464,1,2,1) very rare (1-5)
128,0.17549218,0.82450783,1,0,1) very rare (1-5)
129,0.36145213,0.6385479,0,106,4) very common (100+)
130,0.9780417,0.021958292,1,11,2) rare (6-20)
131,0.508603,0.49139702,1,2,1) very rare (1-5)
132,0.7899183,0.2100817,0,6,2) rare (6-20)
133,0.5804521,0.41954792,0,1,1) very rare (1-5)
134,0.99290085,0.0070991516,0,274,4) very common (100+)
135,0.1759431,0.82405686,1,0,1) very rare (1-5)
136,0.94606125,0.053938746,0,78,3) common (21-100)
137,0.5836143,0.4163857,1,0,1) very rare (1-5)
138,0.64257765,0.35742235,0,1290,4) very common (100+)
139,0.39307156,0.60692847,0,1070,4) very common (100+)
140,0.98497665,0.015023351,0,343,4) very common (100+)
141,0.9124966,0.08750337,0,74,3) common (21-100)
142,0.31294596,0.68705404,0,66,3) common (21-100)
143,0.41353366,0.5864663,1,2,1) very rare (1-5)
144,0.30685472,0.6931453,1,13,2) rare (6-20)
145,0.28083852,0.7191615,0,5,1) very rare (1-5)
146,0.48328322,0.5167168,1,166,4) very common (100+)
147,0.013679314,0.9863207,1,3,1) very rare (1-5)
148,0.1202455,0.8797545,0,1,1) very rare (1-5)
149,0.36163914,0.63836086,0,33,3) common (21-100)
150,0.73749375,0.26250625,0,178,4) very common (100+)
151,0.39075774,0.60924226,0,5,1) very rare (1-5)
152,0.3619322,0.63806784,0,1290,4) very common (100+)
153,0.05865486,0.94134516,0,33,3) common (21-100)
154,0.034639772,0.9653602,1,0,1) very rare (1-5)
155,0.4076465,0.59235346,1,33,3) common (21-100)
156,0.7926546,0.20734543,0,9,2) rare (6-20)
157,0.9063044,0.09369558,1,8,2) rare (6-20)
158,0.93679744,0.06320256,0,39,3) common (21-100)
159,0.5770268,0.42297322,1,4,1) very rare (1-5)
160,0.51135147,0.48864853,0,10,2) rare (6-20)
161,0.25281683,0.7471832,1,0,1) very rare (1-5)
162,0.057528026,0.942472,1,76,3) common (21-100)
163,0.3266878,0.6733122,1,4,1) very rare (1-5)
164,0.10116434,0.89883566,1,160,4) very common (100+)
165,0.05338364,0.94661635,1,4,1) very rare (1-5)
166,0.8667143,0.1332857,1,7,2) rare (6-20)
167,0.17366648,0.8263335,0,4,1) very rare (1-5)
168,0.41981718,0.5801828,0,223,4) very common (100+)
169,0.29248002,0.70752,0,8,2) rare (6-20)
170,0.42751637,0.57248366,1,0,1) very rare (1-5)
171,0.31516486,0.68483514,1,26,3) common (21-100)
172,0.6682277,0.33177233,1,1290,4) very common (100+)
173,0.6587944,0.3412056,0,105,4) very common (100+)
174,0.18001567,0.8199843,1,1,1) very rare (1-5)
175,0.20508812,0.79491186,0,2,1) very rare (1-5)
176,0.2946391,0.7053609,0,15,2) rare (6-20)
177,0.29642412,0.70357585,0,102,4) very common (100+)
178,0.9693294,0.030670583,0,1070,4) very common (100+)
179,0.8971221,0.102877915,0,15,2) rare (6-20)
180,0.91265976,0.087340236,0,1070,4) very common (100+)
181,0.43097797,0.56902206,1,79,3) common (21-100)
182,0.66719186,0.33280814,0,1070,4) very common (100+)
183,0.07119115,0.92880887,1,36,3) common (21-100)
184,0.7681931,0.23180687,0,66,3) common (21-100)
185,0.8750048,0.12499517,0,1070,4) very common (100+)
186,0.9970101,0.0029898882,0,211,4) very common (100+)
187,0.4091183,0.5908817,1,81,3) common (21-100)
188,0.043668326,0.9563317,0,10,2) rare (6-20)
189,0.29727313,0.70272684,1,1,1) very rare (1-5)
190,0.9671259,0.032874107,0,1070,4) very common (100+)
191,0.09808418,0.9019158,1,2,1) very rare (1-5)
192,0.3824461,0.6175539,1,20,2) rare (6-20)
193,0.20614867,0.7938513,0,5,1) very rare (1-5)
194,0.19260164,0.8073984,0,4,1) very rare (1-5)
195,0.64612955,0.35387045,0,4,1) very rare (1-5)
196,0.7141163,0.28588372,0,6,2) rare (6-20)
197,0.89499986,0.10500014,1,45,3) common (21-100)
198,0.50414604,0.49585396,1,108,4) very common (100+)
199,0.63724005,0.36275995,0,44,3) common (21-100)
200,0.7177965,0.2822035,1,30,3) common (21-100)
201,0.42031693,0.57968307,1,96,3) common (21-100)
202,0.86832803,0.13167197,0,70,3) common (21-100)
203,0.26398477,0.7360152,1,0,1) very rare (1-5)
204,0.049307693,0.9506923,1,2,1) very rare (1-5)
205,0.1911226,0.8088774,1,2,1) very rare (1-5)
206,0.6111375,0.3888625,1,372,4) very common (100+)
207,0.508199,0.49180102,1,0,1) very rare (1-5)
208,0.14822821,0.8517718,1,11,2) rare (6-20)
209,0.6033244,0.3966756,1,0,1) very rare (1-5)
210,0.5174911,0.4825089,0,274,4) very common (100+)
211,0.4642364,0.5357636,0,99,3) common (21-100)
212,0.35525584,0.64474416,1,5,1) very rare (1-5)
213,0.7968054,0.20319462,0,1290,4) very common (100+)
214,0.35979432,0.6402057,0,5,1) very rare (1-5)
215,0.21214479,0.7878552,1,1,1) very rare (1-5)
216,0.39118454,0.60881543,1,121,4) very common (100+)
217,0.58238393,0.41761607,1,1,1) very rare (1-5)
218,0.5661197,0.43388033,0,118,4) very common (100+)
219,0.98568255,0.014317453,0,118,4) very common (100+)
220,0.4878425,0.5121575,1,1,1) very rare (1-5)
221,0.71853524,0.28146476,0,6,2) rare (6-20)
222,0.2239099,0.7760901,1,4,1) very rare (1-5)
223,0.3062698,0.69373024,0,4,1) very rare (1-5)
224,0.14990574,0.85009426,1,1,1) very rare (1-5)
225,0.63106126,0.36893874,0,1290,4) very common (100+)
226,0.40936622,0.59063375,1,9,2) rare (6-20)
227,0.5381753,0.46182472,0,8,2) rare (6-20)
228,0.58575064,0.41424936,1,9,2) rare (6-20)
229,0.74067223,0.25932777,1,237,4) very common (100+)
230,0.5322876,0.4677124,0,261,4) very common (100+)
231,0.27276415,0.72723585,1,3,1) very rare (1-5)
232,0.34006566,0.65993434,1,3,1) very rare (1-5)
233,0.6921546,0.3078454,0,108,4) very common (100+)
234,0.5223978,0.47760218,0,118,4) very common (100+)
235,0.076160364,0.9238396,1,9,2) rare (6-20)
236,0.38226253,0.6177375,1,20,2) rare (6-20)
237,0.68790656,0.31209344,1,22,3) common (21-100)
238,0.058049448,0.94195056,1,3,1) very rare (1-5)
239,0.39601827,0.60398173,1,145,4) very common (100+)
240,0.913916,0.08608401,1,84,3) common (21-100)
241,0.5916976,0.40830243,0,33,3) common (21-100)
242,0.90775496,0.09224504,1,8,2) rare (6-20)
243,0.27335134,0.7266487,1,1,1) very rare (1-5)
244,0.18786308,0.8121369,0,39,3) common (21-100)
245,0.8141336,0.18586642,0,1070,4) very common (100+)
246,0.9574046,0.042595387,0,1070,4) very common (100+)
247,0.7857651,0.21423489,0,39,3) common (21-100)
248,0.2149195,0.7850805,0,3,1) very rare (1-5)
249,0.85991365,0.14008635,0,92,3) common (21-100)
250,0.23027124,0.7697288,1,0,1) very rare (1-5)
251,0.37458113,0.6254189,1,2,1) very rare (1-5)
252,0.22022003,0.77978,1,5,1) very rare (1-5)
253,0.86976844,0.13023156,0,421,4) very common (100+)
254,0.17776415,0.8222358,1,0,1) very rare (1-5)
255,0.31929338,0.6807066,0,0,1) very rare (1-5)
256,0.3792663,0.62073374,1,16,2) rare (6-20)
257,0.54917413,0.45082587,1,0,1) very rare (1-5)
258,0.39243346,0.60756654,0,1070,4) very common (100+)
259,0.13487832,0.86512166,1,14,2) rare (6-20)
260,0.8728095,0.12719047,0,47,3) common (21-100)
261,0.69396764,0.30603236,1,0,1) very rare (1-5)
262,0.17111413,0.82888585,0,18,2) rare (6-20)
263,0.9890042,0.010995805,0,700,4) very common (100+)
264,0.7844242,0.21557581,1,79,3) common (21-100)
265,0.9000041,0.09999591,0,178,4) very common (100+)
266,0.7794153,0.22058469,0,261,4) very common (100+)
267,0.9549187,0.045081317,0,105,4) very common (100+)
268,0.33368334,0.6663166,0,5,1) very rare (1-5)
269,0.7296411,0.27035892,0,2,1) very rare (1-5)
270,0.06335288,0.9366471,1,0,1) very rare (1-5)
271,0.09891018,0.9010898,1,6,2) rare (6-20)
272,0.6973276,0.3026724,0,19,2) rare (6-20)
273,0.72858256,0.27141744,1,0,1) very rare (1-5)
274,0.35072204,0.6492779,1,3,1) very rare (1-5)
275,0.8964959,0.10350412,0,372,4) very common (100+)
276,0.58221847,0.41778153,0,2,1) very rare (1-5)
277,0.9510515,0.048948526,0,1070,4) very common (100+)
278,0.051715452,0.94828457,1,58,3) common (21-100)
279,0.24118058,0.7588194,1,372,4) very common (100+)
280,0.79884124,0.20115876,0,1290,4) very common (100+)
281,0.45417708,0.5458229,1,0,1) very rare (1-5)
282,0.026719166,0.97328085,1,4,1) very rare (1-5)
283,0.3962718,0.6037282,1,58,3) common (21-100)
284,0.24942216,0.7505778,1,5,1) very rare (1-5)
285,0.94536877,0.054631233,1,66,3) common (21-100)
286,0.8880859,0.1119141,0,52,3) common (21-100)
287,0.6236443,0.3763557,0,178,4) very common (100+)
288,0.7120978,0.28790218,0,5,1) very rare (1-5)
289,0.7544868,0.2455132,0,29,3) common (21-100)
290,0.72490656,0.27509344,0,1290,4) very common (100+)
291,0.63040584,0.36959416,1,7,2) rare (6-20)
292,0.91876215,0.08123785,0,105,4) very common (100+)
293,0.73420995,0.26579005,1,24,3) common (21-100)
294,0.92099345,0.07900655,0,94,3) common (21-100)
295,0.84717834,0.15282166,1,0,1) very rare (1-5)
296,0.8250389,0.17496109,1,2,1) very rare (1-5)
297,0.36483607,0.6351639,1,23,3) common (21-100)
298,0.81437343,0.18562657,0,1070,4) very common (100+)
299,0.8668474,0.1331526,0,79,3) common (21-100)
300,0.05968166,0.94031835,1,0,1) very rare (1-5)
301,0.16736977,0.8326302,1,5,1) very rare (1-5)
302,0.22711138,0.7728886,1,134,4) very common (100+)
303,0.3259861,0.6740139,0,700,4) very common (100+)
304,0.096338354,0.90366167,1,0,1) very rare (1-5)
305,0.013760554,0.98623943,1,1,1) very rare (1-5)
306,0.40150124,0.59849876,0,6,2) rare (6-20)
307,0.11187445,0.88812554,1,0,1) very rare (1-5)
308,0.1409105,0.8590895,0,13,2) rare (6-20)
309,0.47394577,0.52605426,1,1,1) very rare (1-5)
310,0.90588474,0.09411526,0,11,2) rare (6-20)
311,0.33837393,0.6616261,0,1,1) very rare (1-5)
312,0.2410957,0.7589043,1,107,4) very common (100+)
313,0.3057389,0.6942611,1,28,3) common (21-100)
314,0.96015686,0.039843142,0,99,3) common (21-100)
315,0.9538848,0.04611522,1,5,1) very rare (1-5)
316,0.63271695,0.36728305,0,4,1) very rare (1-5)
317,0.4094413,0.5905587,0,0,1) very rare (1-5)
318,0.39225575,0.6077442,1,23,3) common (21-100)
319,0.7388749,0.2611251,0,6,2) rare (6-20)
320,0.6583828,0.34161723,1,268,4) very common (100+)
321,0.92634195,0.07365805,0,76,3) common (21-100)
322,0.91927403,0.08072597,0,12,2) rare (6-20)
323,0.26223755,0.73776245,1,79,3) common (21-100)
324,0.32745877,0.67254126,0,6,2) rare (6-20)
325,0.6249777,0.3750223,1,105,4) very common (100+)
326,0.9759926,0.02400738,0,182,4) very common (100+)
327,0.2060693,0.7939307,0,106,4) very common (100+)
328,0.38453773,0.6154623,1,274,4) very common (100+)
329,0.46444878,0.5355512,1,39,3) common (21-100)
330,0.14833012,0.8516699,1,268,4) very common (100+)
331,0.80997074,0.19002926,0,1290,4) very common (100+)
332,0.9524724,0.04752761,0,10,2) rare (6-20)
333,0.5319396,0.46806037,0,106,4) very common (100+)
334,0.19871005,0.8012899,1,2,1) very rare (1-5)
335,0.81213427,0.18786573,0,4,1) very rare (1-5)
336,0.15373884,0.84626114,0,1,1) very rare (1-5)
337,0.6888564,0.31114358,0,14,2) rare (6-20)
338,0.7044607,0.29553932,1,0,1) very rare (1-5)
339,0.12976582,0.8702342,1,3,1) very rare (1-5)
340,0.48242995,0.51757,0,1070,4) very common (100+)
341,0.66034454,0.33965546,0,1290,4) very common (100+)
342,0.7117766,0.2882234,1,38,3) common (21-100)
343,0.6863639,0.31363612,1,23,3) common (21-100)
344,0.5356626,0.4643374,0,372,4) very common (100+)
345,0.34619346,0.65380657,1,1,1) very rare (1-5)
346,0.78626776,0.21373224,0,700,4) very common (100+)
347,0.7028828,0.29711717,0,121,4) very common (100+)
348,0.19837865,0.8016213,0,58,3) common (21-100)
349,0.6563804,0.34361959,0,3,1) very rare (1-5)
350,0.67784244,0.32215756,1,268,4) very common (100+)
351,0.7627137,0.23728633,0,13,2) rare (6-20)
352,0.12630796,0.87369204,1,0,1) very rare (1-5)
353,0.9381903,0.06180972,0,85,3) common (21-100)
354,0.36174276,0.63825727,0,2,1) very rare (1-5)
355,0.09524422,0.9047558,1,0,1) very rare (1-5)
356,0.53322256,0.46677744,1,49,3) common (21-100)
357,0.7362882,0.2637118,0,700,4) very common (100+)
358,0.9249577,0.07504231,0,46,3) common (21-100)
359,0.59643406,0.40356594,1,1,1) very rare (1-5)
360,0.30775732,0.6922427,0,23,3) common (21-100)
361,0.45465034,0.54534966,1,81,3) common (21-100)
362,0.73480654,0.26519346,0,1070,4) very common (100+)
363,0.34859335,0.65140665,0,108,4) very common (100+)
364,0.37786347,0.62213653,1,1290,4) very common (100+)
365,0.6225934,0.3774066,1,58,3) common (21-100)
366,0.16650613,0.8334939,1,4,1) very rare (1-5)
367,0.22915536,0.77084464,0,145,4) very common (100+)
368,0.6102089,0.38979107,0,1290,4) very common (100+)
369,0.028600318,0.97139966,1,0,1) very rare (1-5)
370,0.895563,0.10443699,1,16,2) rare (6-20)
371,0.12269751,0.87730247,1,1,1) very rare (1-5)
372,0.31922305,0.68077695,1,1290,4) very common (100+)
373,0.60187656,0.39812344,0,166,4) very common (100+)
374,0.5644837,0.4355163,0,1070,4) very common (100+)
375,0.32593396,0.67406607,1,1,1) very rare (1-5)
376,0.74456686,0.25543314,0,74,3) common (21-100)
377,0.84805894,0.15194106,0,142,4) very common (100+)
378,0.83640647,0.16359353,1,99,3) common (21-100)
379,0.23624319,0.7637568,1,24,3) common (21-100)
380,0.45726702,0.54273295,0,12,2) rare (6-20)
381,0.098758064,0.90124196,0,6,2) rare (6-20)
382,0.4948427,0.5051573,1,166,4) very common (100+)
383,0.17659408,0.8234059,0,3,1) very rare (1-5)
384,0.5103926,0.4896074,1,166,4) very common (100+)
385,0.8460882,0.15391183,1,17,2) rare (6-20)
386,0.40754777,0.5924522,0,421,4) very common (100+)
387,0.282208,0.71779203,1,3,1) very rare (1-5)
388,0.2693694,0.73063064,1,3,1) very rare (1-5)
389,0.5595641,0.4404359,0,160,4) very common (100+)
390,0.06632766,0.9336723,1,0,1) very rare (1-5)
391,0.4645475,0.5354525,0,78,3) common (21-100)
392,0.18386282,0.8161372,1,0,1) very rare (1-5)
393,0.96083736,0.039162636,1,275,4) very common (100+)
394,0.5717151,0.42828488,1,118,4) very common (100+)
395,0.11970006,0.8802999,0,0,1) very rare (1-5)
396,0.34825662,0.6517434,0,1,1) very rare (1-5)
397,0.8265602,0.1734398,0,142,4) very common (100+)
398,0.17478812,0.8252119,1,0,1) very rare (1-5)
399,0.111066975,0.888933,1,36,3) common (21-100)
400,0.40323347,0.59676653,1,372,4) very common (100+)
401,0.6035027,0.3964973,0,55,3) common (21-100)
402,0.7383999,0.26160008,1,3,1) very rare (1-5)
403,0.96803737,0.031962633,0,78,3) common (21-100)
404,0.6271183,0.3728817,0,700,4) very common (100+)
405,0.36732832,0.6326717,1,70,3) common (21-100)
406,0.90075433,0.09924567,0,421,4) very common (100+)
407,0.3156362,0.68436384,1,107,4) very common (100+)
408,0.16359957,0.83640045,1,96,3) common (21-100)
409,0.92728543,0.07271457,0,237,4) very common (100+)
410,0.7512115,0.24878848,0,124,4) very common (100+)
411,0.31789267,0.6821073,1,39,3) common (21-100)
412,0.20696023,0.7930398,0,2,1) very rare (1-5)
413,0.3386707,0.66132927,0,237,4) very common (100+)
414,0.018331751,0.98166823,1,2,1) very rare (1-5)
415,0.8638322,0.13616782,0,159,4) very common (100+)
416,0.49662477,0.50337523,1,39,3) common (21-100)
417,0.7431271,0.2568729,1,1290,4) very common (100+)
418,0.83413136,0.16586864,1,6,2) rare (6-20)
419,0.9375627,0.062437296,0,124,4) very common (100+)
420,0.11050167,0.88949835,1,49,3) common (21-100)
421,0.037394263,0.9626057,1,0,1) very rare (1-5)
422,0.3108544,0.68914557,0,2,1) very rare (1-5)
423,0.54051065,0.45948935,1,118,4) very common (100+)
424,0.32408938,0.6759106,0,18,2) rare (6-20)
425,0.8232311,0.1767689,1,4,1) very rare (1-5)
426,0.24327148,0.75672853,1,66,3) common (21-100)
427,0.52635384,0.47364616,1,0,1) very rare (1-5)
428,0.26520973,0.73479027,1,32,3) common (21-100)
429,0.5186741,0.48132592,0,343,4) very common (100+)
430,0.81465346,0.18534654,1,41,3) common (21-100)
431,0.6946747,0.30532533,0,1290,4) very common (100+)
432,0.47270614,0.52729386,0,58,3) common (21-100)
433,0.17572653,0.82427347,0,2,1) very rare (1-5)
434,0.94072086,0.059279144,1,70,3) common (21-100)
435,0.23192047,0.7680795,1,2,1) very rare (1-5)
436,0.53684795,0.46315205,1,1,1) very rare (1-5)
437,0.025691276,0.9743087,1,0,1) very rare (1-5)
438,0.44382736,0.5561726,1,24,3) common (21-100)
439,0.7789516,0.22104841,1,42,3) common (21-100)
440,0.6943259,0.30567408,0,372,4) very common (100+)
441,0.46099967,0.53900033,1,0,1) very rare (1-5)
442,0.66916984,0.33083016,0,1070,4) very common (100+)
443,0.88374066,0.11625934,0,237,4) very common (100+)
444,0.11734939,0.8826506,0,0,1) very rare (1-5)
445,0.097026475,0.90297353,1,3,1) very rare (1-5)
446,0.87599283,0.124007165,0,1290,4) very common (100+)
447,0.94225436,0.057745636,1,12,2) rare (6-20)
448,0.3167472,0.6832528,0,105,4) very common (100+)
449,0.8252307,0.17476928,0,86,3) common (21-100)
450,0.8835388,0.11646122,0,47,3) common (21-100)
451,0.4539919,0.5460081,1,123,4) very common (100+)
452,0.29562986,0.70437014,1,49,3) common (21-100)
453,0.07471513,0.92528486,1,12,2) rare (6-20)
454,0.036263134,0.9637369,1,8,2) rare (6-20)
455,0.11384236,0.88615763,1,0,1) very rare (1-5)
456,0.13307834,0.86692166,0,7,2) rare (6-20)
457,0.33455387,0.66544616,0,5,1) very rare (1-5)
458,0.9508168,0.04918319,0,211,4) very common (100+)
459,0.4046649,0.5953351,1,20,2) rare (6-20)
460,0.13371609,0.8662839,1,0,1) very rare (1-5)
461,0.8294914,0.17050862,0,700,4) very common (100+)
462,0.17711455,0.82288545,1,1,1) very rare (1-5)
463,0.83810616,0.16189384,0,5,1) very rare (1-5)
464,0.91034335,0.08965665,0,1290,4) very common (100+)
465,0.3831041,0.6168959,1,0,1) very rare (1-5)
466,0.69875944,0.30124056,0,42,3) common (21-100)
467,0.11637296,0.88362706,1,4,1) very rare (1-5)
468,0.99596894,0.004031062,0,211,4) very common (100+)
469,0.16556942,0.8344306,0,0,1) very rare (1-5)
470,0.9228666,0.07713342,0,700,4) very common (100+)
471,0.4636526,0.5363474,1,34,3) common (21-100)
472,0.6929871,0.30701292,0,223,4) very common (100+)
473,0.17633241,0.8236676,1,0,1) very rare (1-5)
474,0.08651136,0.9134886,1,0,1) very rare (1-5)
475,0.4957663,0.5042337,1,47,3) common (21-100)
476,0.786896,0.21310401,0,8,2) rare (6-20)
477,0.13496044,0.8650396,0,0,1) very rare (1-5)
478,0.46147904,0.53852093,1,13,2) rare (6-20)
479,0.2520665,0.7479335,0,0,1) very rare (1-5)
480,0.5651743,0.43482572,1,274,4) very common (100+)
481,0.22297369,0.7770263,1,0,1) very rare (1-5)
482,0.7594424,0.24055761,1,0,1) very rare (1-5)
483,0.187908,0.812092,1,70,3) common (21-100)
484,0.23908925,0.76091075,1,10,2) rare (6-20)
485,0.40258813,0.5974119,1,0,1) very rare (1-5)
486,0.06355222,0.9364478,1,58,3) common (21-100)
487,0.09487934,0.9051207,1,19,2) rare (6-20)
488,0.66092277,0.33907723,1,1,1) very rare (1-5)
489,0.28174376,0.71825624,1,6,2) rare (6-20)
490,0.9496259,0.05037409,0,1070,4) very common (100+)
491,0.14717634,0.8528237,1,2,1) very rare (1-5)
492,0.66764194,0.33235806,0,1290,4) very common (100+)
493,0.98926264,0.0107373595,0,142,4) very common (100+)
494,0.52627987,0.47372013,0,14,2) rare (6-20)
495,0.5344645,0.46553552,0,275,4) very common (100+)
496,0.7884631,0.21153688,0,23,3) common (21-100)
497,0.87506825,0.12493175,0,12,2) rare (6-20)
498,0.07594896,0.92405105,1,0,1) very rare (1-5)
