mol_idx,top_score,uq,error,frequency,tier
146,0.35699224,0.64300776,0,166,4) very common (100+)
147,0.02605214,0.9739479,1,3,1) very rare (1-5)
148,0.08285951,0.9171405,1,1,1) very rare (1-5)
149,0.399139,0.600861,0,33,3) common (21-100)
150,0.42833912,0.5716609,0,178,4) very common (100+)
151,0.41219237,0.58780766,0,5,1) very rare (1-5)
152,0.7748655,0.22513449,0,1290,4) very common (100+)
153,0.05207684,0.9479232,1,33,3) common (21-100)
154,0.096923,0.903077,1,0,1) very rare (1-5)
155,0.32982856,0.67017144,0,33,3) common (21-100)
156,0.9528402,0.04715979,0,9,2) rare (6-20)
157,0.86225975,0.13774025,1,8,2) rare (6-20)
158,0.8812334,0.118766606,0,39,3) common (21-100)
159,0.2656506,0.73434937,1,4,1) very rare (1-5)
160,0.2724008,0.7275992,0,10,2) rare (6-20)
161,0.044716816,0.95528316,1,0,1) very rare (1-5)
162,0.09254181,0.9074582,1,76,3) common (21-100)
163,0.31573525,0.6842648,0,4,1) very rare (1-5)
164,0.08155404,0.91844594,1,160,4) very common (100+)
165,0.12906285,0.87093717,0,4,1) very rare (1-5)
166,0.84074163,0.15925837,1,7,2) rare (6-20)
167,0.0867215,0.9132785,1,4,1) very rare (1-5)
168,0.26714417,0.7328558,1,223,4) very common (100+)
169,0.39249852,0.6075015,0,8,2) rare (6-20)
170,0.17290287,0.8270971,1,0,1) very rare (1-5)
171,0.27783504,0.722165,1,26,3) common (21-100)
172,0.45930627,0.54069376,0,1290,4) very common (100+)
173,0.7066989,0.2933011,0,105,4) very common (100+)
174,0.3971459,0.60285413,1,1,1) very rare (1-5)
175,0.26109633,0.73890364,1,2,1) very rare (1-5)
176,0.36108458,0.6389154,1,15,2) rare (6-20)
177,0.33879378,0.66120625,1,102,4) very common (100+)
178,0.7424747,0.25752532,0,1070,4) very common (100+)
179,0.8995886,0.100411415,0,15,2) rare (6-20)
180,0.53317314,0.46682686,0,1070,4) very common (100+)
181,0.6664939,0.3335061,0,79,3) common (21-100)
182,0.6967861,0.3032139,1,1070,4) very common (100+)
183,0.03332287,0.9666771,1,36,3) common (21-100)
184,0.4623118,0.5376882,0,66,3) common (21-100)
185,0.5917286,0.40827137,0,1070,4) very common (100+)
186,0.997934,0.0020660162,0,211,4) very common (100+)
187,0.43972036,0.5602796,1,81,3) common (21-100)
188,0.09774172,0.9022583,0,10,2) rare (6-20)
189,0.3881825,0.6118175,1,1,1) very rare (1-5)
190,0.92226005,0.077739954,0,1070,4) very common (100+)
191,0.050531533,0.9494685,1,2,1) very rare (1-5)
192,0.43953288,0.5604671,1,20,2) rare (6-20)
193,0.4586428,0.54135716,0,5,1) very rare (1-5)
194,0.2786772,0.7213228,0,4,1) very rare (1-5)
195,0.8216066,0.17839342,0,4,1) very rare (1-5)
196,0.7970287,0.20297128,0,6,2) rare (6-20)
197,0.78532636,0.21467364,0,45,3) common (21-100)
198,0.526085,0.47391498,1,108,4) very common (100+)
199,0.29818854,0.70181143,0,44,3) common (21-100)
200,0.65628135,0.34371865,1,30,3) common (21-100)
201,0.7144719,0.28552812,1,96,3) common (21-100)
202,0.88384825,0.11615175,0,70,3) common (21-100)
203,0.11707739,0.8829226,1,0,1) very rare (1-5)
204,0.045658737,0.9543413,1,2,1) very rare (1-5)
205,0.35461742,0.6453826,1,2,1) very rare (1-5)
206,0.23113139,0.7688686,1,372,4) very common (100+)
207,0.85256547,0.14743453,1,0,1) very rare (1-5)
208,0.08442056,0.91557944,1,11,2) rare (6-20)
209,0.33880165,0.6611984,1,0,1) very rare (1-5)
210,0.5567301,0.4432699,1,274,4) very common (100+)
211,0.67585784,0.32414216,1,99,3) common (21-100)
212,0.2762357,0.7237643,1,5,1) very rare (1-5)
213,0.92093104,0.07906896,0,1290,4) very common (100+)
214,0.7866372,0.21336281,0,5,1) very rare (1-5)
215,0.20613113,0.7938689,1,1,1) very rare (1-5)
216,0.68803954,0.31196046,0,121,4) very common (100+)
217,0.64012575,0.35987425,1,1,1) very rare (1-5)
218,0.5600969,0.43990308,0,118,4) very common (100+)
219,0.9872242,0.012775779,0,118,4) very common (100+)
220,0.22090213,0.77909786,1,1,1) very rare (1-5)
221,0.4387944,0.5612056,0,6,2) rare (6-20)
222,0.2673438,0.73265624,1,4,1) very rare (1-5)
223,0.1968028,0.8031972,0,4,1) very rare (1-5)
224,0.24662778,0.7533722,1,1,1) very rare (1-5)
225,0.87255305,0.12744695,0,1290,4) very common (100+)
226,0.21485865,0.78514135,1,9,2) rare (6-20)
227,0.6468517,0.35314828,0,8,2) rare (6-20)
228,0.3376879,0.6623121,1,9,2) rare (6-20)
229,0.53966,0.46034002,1,237,4) very common (100+)
230,0.87558335,0.12441665,0,261,4) very common (100+)
231,0.26726326,0.7327367,1,3,1) very rare (1-5)
232,0.23345186,0.76654816,1,3,1) very rare (1-5)
233,0.5091498,0.4908502,0,108,4) very common (100+)
234,0.7024206,0.2975794,0,118,4) very common (100+)
235,0.5275761,0.4724239,1,9,2) rare (6-20)
236,0.22642654,0.77357346,1,20,2) rare (6-20)
237,0.3758899,0.6241101,0,22,3) common (21-100)
238,0.02126401,0.978736,1,3,1) very rare (1-5)
239,0.17137277,0.8286272,1,145,4) very common (100+)
240,0.84848267,0.15151733,1,84,3) common (21-100)
241,0.50311214,0.49688786,0,33,3) common (21-100)
242,0.9063976,0.09360242,1,8,2) rare (6-20)
243,0.12032934,0.8796707,1,1,1) very rare (1-5)
244,0.06941219,0.9305878,0,39,3) common (21-100)
245,0.64836174,0.35163826,0,1070,4) very common (100+)
246,0.95510435,0.04489565,0,1070,4) very common (100+)
247,0.79857785,0.20142215,0,39,3) common (21-100)
248,0.26614073,0.7338593,0,3,1) very rare (1-5)
249,0.6460639,0.35393608,0,92,3) common (21-100)
250,0.18853284,0.8114672,1,0,1) very rare (1-5)
251,0.1517372,0.8482628,1,2,1) very rare (1-5)
252,0.23548633,0.7645137,1,5,1) very rare (1-5)
253,0.740384,0.25961602,0,421,4) very common (100+)
254,0.51060426,0.48939574,1,0,1) very rare (1-5)
255,0.055122204,0.9448778,0,0,1) very rare (1-5)
256,0.29943883,0.70056117,1,16,2) rare (6-20)
257,0.42563576,0.57436424,1,0,1) very rare (1-5)
258,0.4362305,0.56376946,0,1070,4) very common (100+)
259,0.21559712,0.78440285,0,14,2) rare (6-20)
260,0.92726433,0.07273567,0,47,3) common (21-100)
261,0.65507734,0.34492266,1,0,1) very rare (1-5)
262,0.108694226,0.8913058,0,18,2) rare (6-20)
263,0.94876724,0.051232755,0,700,4) very common (100+)
264,0.8318305,0.1681695,1,79,3) common (21-100)
265,0.9171059,0.08289409,0,178,4) very common (100+)
266,0.6376362,0.36236382,0,261,4) very common (100+)
267,0.8611616,0.13883841,0,105,4) very common (100+)
268,0.401133,0.598867,0,5,1) very rare (1-5)
269,0.71547985,0.28452015,0,2,1) very rare (1-5)
270,0.07286541,0.9271346,1,0,1) very rare (1-5)
271,0.042691495,0.95730853,1,6,2) rare (6-20)
272,0.584936,0.41506398,0,19,2) rare (6-20)
273,0.49453363,0.50546634,1,0,1) very rare (1-5)
274,0.53674304,0.46325696,1,3,1) very rare (1-5)
275,0.73558813,0.26441187,0,372,4) very common (100+)
276,0.61408347,0.38591653,0,2,1) very rare (1-5)
277,0.8373358,0.16266418,0,1070,4) very common (100+)
278,0.07669929,0.92330074,1,58,3) common (21-100)
279,0.23476623,0.76523376,1,372,4) very common (100+)
280,0.9242081,0.075791895,0,1290,4) very common (100+)
281,0.36319083,0.6368092,1,0,1) very rare (1-5)
282,0.032918543,0.9670814,1,4,1) very rare (1-5)
283,0.6373371,0.3626629,1,58,3) common (21-100)
284,0.28776675,0.71223325,1,5,1) very rare (1-5)
285,0.7293622,0.2706378,1,66,3) common (21-100)
286,0.9523288,0.0476712,0,52,3) common (21-100)
287,0.5355726,0.4644274,1,178,4) very common (100+)
288,0.8422251,0.15777493,0,5,1) very rare (1-5)
289,0.8382003,0.16179973,0,29,3) common (21-100)
290,0.7524878,0.24751222,0,1290,4) very common (100+)
291,0.44766858,0.55233145,1,7,2) rare (6-20)
292,0.96101844,0.038981557,0,105,4) very common (100+)
293,0.7122764,0.2877236,0,24,3) common (21-100)
294,0.9404259,0.059574127,0,94,3) common (21-100)
295,0.9681047,0.03189528,1,0,1) very rare (1-5)
296,0.6963627,0.30363733,1,2,1) very rare (1-5)
297,0.37672764,0.62327236,0,23,3) common (21-100)
298,0.82422817,0.17577183,0,1070,4) very common (100+)
299,0.4726594,0.5273406,0,79,3) common (21-100)
300,0.14917229,0.8508277,1,0,1) very rare (1-5)
301,0.10369864,0.8963014,1,5,1) very rare (1-5)
302,0.26184434,0.73815566,1,134,4) very common (100+)
303,0.25986436,0.74013567,0,700,4) very common (100+)
304,0.07101173,0.9289883,1,0,1) very rare (1-5)
305,0.029083403,0.97091657,1,1,1) very rare (1-5)
306,0.43674853,0.5632515,0,6,2) rare (6-20)
307,0.066929184,0.93307084,1,0,1) very rare (1-5)
308,0.26179698,0.73820305,0,13,2) rare (6-20)
309,0.6468717,0.3531283,1,1,1) very rare (1-5)
310,0.8342008,0.1657992,0,11,2) rare (6-20)
311,0.80384374,0.19615626,0,1,1) very rare (1-5)
312,0.14798667,0.85201335,1,107,4) very common (100+)
313,0.28116554,0.71883446,1,28,3) common (21-100)
314,0.80908775,0.19091225,0,99,3) common (21-100)
315,0.98157275,0.018427253,1,5,1) very rare (1-5)
316,0.80928606,0.19071394,0,4,1) very rare (1-5)
317,0.28563043,0.71436954,1,0,1) very rare (1-5)
318,0.40272358,0.59727645,1,23,3) common (21-100)
319,0.8410243,0.15897572,0,6,2) rare (6-20)
320,0.36472347,0.63527656,1,268,4) very common (100+)
321,0.6953716,0.30462837,0,76,3) common (21-100)
322,0.903373,0.096627,0,12,2) rare (6-20)
323,0.29085955,0.7091404,1,79,3) common (21-100)
324,0.47184062,0.5281594,0,6,2) rare (6-20)
325,0.6511794,0.34882063,1,105,4) very common (100+)
326,0.98435324,0.015646756,0,182,4) very common (100+)
327,0.570413,0.429587,0,106,4) very common (100+)
328,0.080587395,0.9194126,0,274,4) very common (100+)
329,0.32312596,0.67687404,1,39,3) common (21-100)
330,0.33996186,0.6600381,1,268,4) very common (100+)
331,0.8310998,0.16890019,0,1290,4) very common (100+)
332,0.81935966,0.18064034,0,10,2) rare (6-20)
333,0.6935828,0.30641723,0,106,4) very common (100+)
334,0.13089055,0.86910945,0,2,1) very rare (1-5)
335,0.75016934,0.24983066,0,4,1) very rare (1-5)
336,0.19266406,0.807336,1,1,1) very rare (1-5)
337,0.72873855,0.27126145,0,14,2) rare (6-20)
338,0.92216533,0.077834666,1,0,1) very rare (1-5)
339,0.09458651,0.9054135,1,3,1) very rare (1-5)
340,0.41778278,0.5822172,1,1070,4) very common (100+)
341,0.9198724,0.0801276,0,1290,4) very common (100+)
342,0.7642599,0.23574013,1,38,3) common (21-100)
343,0.9038516,0.09614837,1,23,3) common (21-100)
344,0.7722047,0.2277953,0,372,4) very common (100+)
345,0.2536434,0.7463566,0,1,1) very rare (1-5)
346,0.56211483,0.43788517,0,700,4) very common (100+)
347,0.8230979,0.17690212,0,121,4) very common (100+)
348,0.15420981,0.8457902,1,58,3) common (21-100)
349,0.884189,0.11581099,0,3,1) very rare (1-5)
350,0.8156177,0.18438232,1,268,4) very common (100+)
351,0.7210785,0.27892148,0,13,2) rare (6-20)
352,0.19517908,0.8048209,1,0,1) very rare (1-5)
353,0.97784823,0.022151768,0,85,3) common (21-100)
354,0.32166523,0.6783348,0,2,1) very rare (1-5)
355,0.10607223,0.89392775,1,0,1) very rare (1-5)
356,0.6655219,0.33447808,1,49,3) common (21-100)
357,0.73161364,0.26838636,0,700,4) very common (100+)
358,0.8401113,0.15988868,0,46,3) common (21-100)
359,0.80139554,0.19860446,1,1,1) very rare (1-5)
360,0.16308314,0.83691686,0,23,3) common (21-100)
361,0.5810537,0.41894633,1,81,3) common (21-100)
362,0.9091272,0.090872824,0,1070,4) very common (100+)
363,0.42248756,0.57751244,0,108,4) very common (100+)
364,0.56203985,0.43796015,0,1290,4) very common (100+)
365,0.5462105,0.45378947,1,58,3) common (21-100)
366,0.21763085,0.78236914,1,4,1) very rare (1-5)
367,0.31234315,0.6876569,0,145,4) very common (100+)
368,0.49895707,0.50104296,0,1290,4) very common (100+)
369,0.022207765,0.97779226,1,0,1) very rare (1-5)
370,0.7744604,0.22553962,1,16,2) rare (6-20)
371,0.15490153,0.8450985,1,1,1) very rare (1-5)
372,0.47976112,0.5202389,1,1290,4) very common (100+)
373,0.76607484,0.23392516,0,166,4) very common (100+)
374,0.45339975,0.5466002,1,1070,4) very common (100+)
375,0.30397773,0.6960223,1,1,1) very rare (1-5)
376,0.832679,0.16732103,0,74,3) common (21-100)
377,0.9296381,0.07036191,0,142,4) very common (100+)
378,0.9345966,0.0654034,1,99,3) common (21-100)
379,0.2640267,0.7359733,1,24,3) common (21-100)
380,0.07824018,0.92175984,0,12,2) rare (6-20)
381,0.0636039,0.9363961,0,6,2) rare (6-20)
382,0.25950882,0.74049115,1,166,4) very common (100+)
383,0.13556121,0.8644388,0,3,1) very rare (1-5)
384,0.54315794,0.45684206,0,166,4) very common (100+)
385,0.8393314,0.16066861,1,17,2) rare (6-20)
386,0.22917792,0.77082205,0,421,4) very common (100+)
387,0.33971894,0.66028106,1,3,1) very rare (1-5)
388,0.4200063,0.5799937,1,3,1) very rare (1-5)
389,0.6781215,0.3218785,0,160,4) very common (100+)
390,0.034772713,0.9652273,1,0,1) very rare (1-5)
391,0.7125366,0.28746343,0,78,3) common (21-100)
392,0.061659187,0.9383408,1,0,1) very rare (1-5)
393,0.8700693,0.12993068,1,275,4) very common (100+)
394,0.7062076,0.29379243,1,118,4) very common (100+)
395,0.06962323,0.93037677,0,0,1) very rare (1-5)
396,0.35609967,0.64390033,0,1,1) very rare (1-5)
397,0.737553,0.262447,0,142,4) very common (100+)
398,0.34285128,0.6571487,1,0,1) very rare (1-5)
399,0.1010868,0.8989132,0,36,3) common (21-100)
400,0.74359435,0.25640565,0,372,4) very common (100+)
401,0.80287683,0.19712317,0,55,3) common (21-100)
402,0.5960213,0.4039787,1,3,1) very rare (1-5)
403,0.9849369,0.015063107,0,78,3) common (21-100)
404,0.57462245,0.42537755,0,700,4) very common (100+)
405,0.51248235,0.48751765,1,70,3) common (21-100)
406,0.97849256,0.021507442,0,421,4) very common (100+)
407,0.40031078,0.59968925,0,107,4) very common (100+)
408,0.6031152,0.3968848,1,96,3) common (21-100)
409,0.3594023,0.6405977,0,237,4) very common (100+)
410,0.51861024,0.48138976,0,124,4) very common (100+)
411,0.28320247,0.71679753,1,39,3) common (21-100)
412,0.19196981,0.8080302,0,2,1) very rare (1-5)
413,0.17381439,0.8261856,1,237,4) very common (100+)
414,0.03566764,0.96433234,1,2,1) very rare (1-5)
415,0.9765078,0.023492217,0,159,4) very common (100+)
416,0.46765858,0.5323414,0,39,3) common (21-100)
417,0.65761936,0.34238064,0,1290,4) very common (100+)
418,0.7500986,0.24990141,1,6,2) rare (6-20)
419,0.88886017,0.111139834,0,124,4) very common (100+)
420,0.25350094,0.74649906,1,49,3) common (21-100)
421,0.018960558,0.98103946,1,0,1) very rare (1-5)
422,0.18511298,0.81488705,0,2,1) very rare (1-5)
423,0.23908153,0.7609185,1,118,4) very common (100+)
424,0.4911149,0.5088851,0,18,2) rare (6-20)
425,0.48172125,0.5182787,1,4,1) very rare (1-5)
426,0.19325057,0.80674946,0,66,3) common (21-100)
427,0.4174513,0.58254874,1,0,1) very rare (1-5)
428,0.18932284,0.8106772,1,32,3) common (21-100)
429,0.39014655,0.60985345,0,343,4) very common (100+)
430,0.7805825,0.21941751,1,41,3) common (21-100)
431,0.94852287,0.051477134,0,1290,4) very common (100+)
432,0.23653218,0.7634678,1,58,3) common (21-100)
433,0.39092773,0.60907227,1,2,1) very rare (1-5)
434,0.858901,0.14109898,1,70,3) common (21-100)
435,0.20334932,0.79665065,1,2,1) very rare (1-5)
436,0.38994178,0.6100582,1,1,1) very rare (1-5)
437,0.093366854,0.90663314,1,0,1) very rare (1-5)
438,0.18549375,0.81450623,1,24,3) common (21-100)
439,0.8752288,0.12477118,1,42,3) common (21-100)
440,0.68849635,0.31150365,0,372,4) very common (100+)
441,0.66458154,0.33541846,1,0,1) very rare (1-5)
442,0.43018356,0.56981647,0,1070,4) very common (100+)
443,0.724909,0.275091,0,237,4) very common (100+)
444,0.17554112,0.8244589,0,0,1) very rare (1-5)
445,0.10831677,0.8916832,0,3,1) very rare (1-5)
446,0.9781155,0.021884501,0,1290,4) very common (100+)
447,0.97505194,0.02494806,1,12,2) rare (6-20)
448,0.7635454,0.2364546,0,105,4) very common (100+)
449,0.89181364,0.108186364,0,86,3) common (21-100)
450,0.8492286,0.15077138,0,47,3) common (21-100)
451,0.46981165,0.5301883,1,123,4) very common (100+)
452,0.44211295,0.5578871,1,49,3) common (21-100)
453,0.9111212,0.08887881,0,12,2) rare (6-20)
454,0.03605413,0.96394587,0,8,2) rare (6-20)
455,0.23470323,0.76529676,1,0,1) very rare (1-5)
456,0.2830952,0.71690476,0,7,2) rare (6-20)
457,0.12266494,0.8773351,0,5,1) very rare (1-5)
458,0.83587104,0.16412896,0,211,4) very common (100+)
459,0.60045916,0.39954084,0,20,2) rare (6-20)
460,0.06920124,0.93079877,1,0,1) very rare (1-5)
461,0.5636785,0.4363215,0,700,4) very common (100+)
462,0.3244791,0.6755209,1,1,1) very rare (1-5)
463,0.7987611,0.20123887,0,5,1) very rare (1-5)
464,0.9565405,0.043459475,0,1290,4) very common (100+)
465,0.16815792,0.83184206,1,0,1) very rare (1-5)
466,0.73039865,0.26960135,0,42,3) common (21-100)
467,0.057336226,0.9426638,1,4,1) very rare (1-5)
468,0.99570245,0.0042975545,0,211,4) very common (100+)
469,0.11442415,0.88557583,0,0,1) very rare (1-5)
470,0.82725346,0.17274654,0,700,4) very common (100+)
471,0.6838868,0.31611317,1,34,3) common (21-100)
472,0.8267357,0.17326432,0,223,4) very common (100+)
473,0.50781053,0.49218947,1,0,1) very rare (1-5)
474,0.050581817,0.9494182,1,0,1) very rare (1-5)
475,0.37876898,0.621231,1,47,3) common (21-100)
476,0.29916793,0.70083207,0,8,2) rare (6-20)
477,0.27967682,0.7203232,0,0,1) very rare (1-5)
478,0.28175324,0.71824676,1,13,2) rare (6-20)
479,0.22773442,0.77226555,1,0,1) very rare (1-5)
480,0.78374195,0.21625805,1,274,4) very common (100+)
481,0.4089256,0.5910744,1,0,1) very rare (1-5)
482,0.5952989,0.4047011,1,0,1) very rare (1-5)
483,0.27665645,0.72334355,1,70,3) common (21-100)
484,0.08278889,0.9172111,1,10,2) rare (6-20)
485,0.62531924,0.37468076,1,0,1) very rare (1-5)
486,0.23001656,0.7699834,1,58,3) common (21-100)
487,0.16935818,0.8306418,1,19,2) rare (6-20)
488,0.64612484,0.35387516,1,1,1) very rare (1-5)
489,0.2874551,0.7125449,1,6,2) rare (6-20)
490,0.5490146,0.45098537,0,1070,4) very common (100+)
491,0.14417008,0.85582995,1,2,1) very rare (1-5)
492,0.9198637,0.0801363,0,1290,4) very common (100+)
493,0.96906203,0.03093797,0,142,4) very common (100+)
494,0.5325032,0.4674968,0,14,2) rare (6-20)
495,0.60311174,0.39688826,0,275,4) very common (100+)
496,0.22240451,0.7775955,0,23,3) common (21-100)
497,0.8799497,0.12005031,0,12,2) rare (6-20)
498,0.09986653,0.9001335,1,0,1) very rare (1-5)
