mol_idx,top_score,uq,error,frequency,tier
143,0.54128873,0.45871127,1,2,1) very rare (1-5)
144,0.2930359,0.70696414,1,13,2) rare (6-20)
145,0.4104312,0.5895688,0,5,1) very rare (1-5)
146,0.50347733,0.49652267,1,166,4) very common (100+)
147,0.057620805,0.9423792,1,3,1) very rare (1-5)
148,0.32500726,0.67499274,1,1,1) very rare (1-5)
149,0.4385196,0.5614804,0,33,3) common (21-100)
150,0.48008204,0.51991796,0,178,4) very common (100+)
151,0.31781477,0.68218523,0,5,1) very rare (1-5)
152,0.85941464,0.14058536,0,1290,4) very common (100+)
153,0.10976565,0.89023435,0,33,3) common (21-100)
154,0.029735401,0.9702646,1,0,1) very rare (1-5)
155,0.70750237,0.29249763,0,33,3) common (21-100)
156,0.8754085,0.12459153,0,9,2) rare (6-20)
157,0.8663443,0.13365573,1,8,2) rare (6-20)
158,0.9638964,0.036103606,0,39,3) common (21-100)
159,0.39652374,0.6034763,1,4,1) very rare (1-5)
160,0.23586641,0.7641336,0,10,2) rare (6-20)
161,0.08919836,0.91080165,1,0,1) very rare (1-5)
162,0.0798964,0.9201036,1,76,3) common (21-100)
163,0.47604942,0.5239506,1,4,1) very rare (1-5)
164,0.19346814,0.80653185,1,160,4) very common (100+)
165,0.06643282,0.93356717,1,4,1) very rare (1-5)
166,0.83937776,0.16062224,1,7,2) rare (6-20)
167,0.22149202,0.77850795,0,4,1) very rare (1-5)
168,0.3449928,0.65500724,0,223,4) very common (100+)
169,0.22019367,0.7798063,1,8,2) rare (6-20)
170,0.3020221,0.6979779,1,0,1) very rare (1-5)
171,0.12644479,0.8735552,1,26,3) common (21-100)
172,0.7874531,0.21254689,0,1290,4) very common (100+)
173,0.82438904,0.17561096,0,105,4) very common (100+)
174,0.54411346,0.45588654,1,1,1) very rare (1-5)
175,0.2923501,0.7076499,1,2,1) very rare (1-5)
176,0.5077839,0.4922161,1,15,2) rare (6-20)
177,0.4788423,0.52115774,0,102,4) very common (100+)
178,0.8872374,0.11276257,0,1070,4) very common (100+)
179,0.91631335,0.08368665,0,15,2) rare (6-20)
180,0.70586,0.29413998,0,1070,4) very common (100+)
181,0.5848703,0.41512972,0,79,3) common (21-100)
182,0.79186845,0.20813155,1,1070,4) very common (100+)
183,0.09220985,0.9077901,1,36,3) common (21-100)
184,0.6587446,0.34125543,0,66,3) common (21-100)
185,0.8817082,0.118291795,0,1070,4) very common (100+)
186,0.9989712,0.0010287762,0,211,4) very common (100+)
187,0.2828201,0.7171799,1,81,3) common (21-100)
188,0.057560023,0.94244,1,10,2) rare (6-20)
189,0.3449249,0.6550751,1,1,1) very rare (1-5)
190,0.8734323,0.12656772,0,1070,4) very common (100+)
191,0.08093505,0.91906494,1,2,1) very rare (1-5)
192,0.2811334,0.7188666,1,20,2) rare (6-20)
193,0.2755914,0.7244086,0,5,1) very rare (1-5)
194,0.40318602,0.596814,0,4,1) very rare (1-5)
195,0.59473777,0.40526223,0,4,1) very rare (1-5)
196,0.69181645,0.30818355,0,6,2) rare (6-20)
197,0.5494379,0.45056212,1,45,3) common (21-100)
198,0.7540757,0.2459243,1,108,4) very common (100+)
199,0.5629197,0.43708032,0,44,3) common (21-100)
200,0.8348916,0.16510838,1,30,3) common (21-100)
201,0.2382071,0.7617929,1,96,3) common (21-100)
202,0.84518915,0.15481085,0,70,3) common (21-100)
203,0.41723666,0.5827633,1,0,1) very rare (1-5)
204,0.022716122,0.9772839,1,2,1) very rare (1-5)
205,0.09618426,0.90381575,1,2,1) very rare (1-5)
206,0.59063363,0.40936637,1,372,4) very common (100+)
207,0.74909216,0.25090784,1,0,1) very rare (1-5)
208,0.1384008,0.8615992,1,11,2) rare (6-20)
209,0.28610653,0.7138935,1,0,1) very rare (1-5)
210,0.33197823,0.6680218,0,274,4) very common (100+)
211,0.5088654,0.49113458,0,99,3) common (21-100)
212,0.4749833,0.52501667,1,5,1) very rare (1-5)
213,0.9740001,0.025999904,0,1290,4) very common (100+)
214,0.68349636,0.31650364,0,5,1) very rare (1-5)
215,0.1261732,0.8738268,1,1,1) very rare (1-5)
216,0.7267579,0.27324212,0,121,4) very common (100+)
217,0.32875648,0.67124355,1,1,1) very rare (1-5)
218,0.70877934,0.29122066,0,118,4) very common (100+)
219,0.9901708,0.009829223,0,118,4) very common (100+)
220,0.31863317,0.6813668,1,1,1) very rare (1-5)
221,0.63269895,0.36730105,0,6,2) rare (6-20)
222,0.17026137,0.8297386,1,4,1) very rare (1-5)
223,0.4679612,0.5320388,0,4,1) very rare (1-5)
224,0.24659385,0.75340617,1,1,1) very rare (1-5)
225,0.8590709,0.1409291,0,1290,4) very common (100+)
226,0.4098826,0.5901174,1,9,2) rare (6-20)
227,0.90697056,0.09302944,0,8,2) rare (6-20)
228,0.6030623,0.39693773,1,9,2) rare (6-20)
229,0.82078147,0.17921853,1,237,4) very common (100+)
230,0.8101224,0.18987763,0,261,4) very common (100+)
231,0.26669005,0.73331,1,3,1) very rare (1-5)
232,0.18271932,0.81728065,1,3,1) very rare (1-5)
233,0.88836616,0.11163384,0,108,4) very common (100+)
234,0.71641225,0.28358775,0,118,4) very common (100+)
235,0.18043913,0.8195609,1,9,2) rare (6-20)
236,0.47529948,0.5247005,1,20,2) rare (6-20)
237,0.3167991,0.6832009,1,22,3) common (21-100)
238,0.031634375,0.9683656,1,3,1) very rare (1-5)
239,0.64950615,0.35049385,1,145,4) very common (100+)
240,0.83390903,0.16609097,1,84,3) common (21-100)
241,0.47878438,0.5212156,1,33,3) common (21-100)
242,0.873399,0.12660098,1,8,2) rare (6-20)
243,0.24284656,0.75715345,1,1,1) very rare (1-5)
244,0.09586506,0.9041349,1,39,3) common (21-100)
245,0.7193465,0.28065348,0,1070,4) very common (100+)
246,0.8233908,0.17660922,0,1070,4) very common (100+)
247,0.859089,0.14091098,0,39,3) common (21-100)
248,0.37888986,0.62111014,0,3,1) very rare (1-5)
249,0.7812957,0.21870428,0,92,3) common (21-100)
250,0.34342298,0.656577,1,0,1) very rare (1-5)
251,0.14449713,0.85550284,1,2,1) very rare (1-5)
252,0.30848604,0.69151396,1,5,1) very rare (1-5)
253,0.9410009,0.05899912,0,421,4) very common (100+)
254,0.27473357,0.72526646,1,0,1) very rare (1-5)
255,0.11776385,0.8822361,0,0,1) very rare (1-5)
256,0.45829055,0.5417094,1,16,2) rare (6-20)
257,0.5080793,0.4919207,1,0,1) very rare (1-5)
258,0.53525245,0.46474755,1,1070,4) very common (100+)
259,0.26352817,0.73647183,1,14,2) rare (6-20)
260,0.7637909,0.2362091,0,47,3) common (21-100)
261,0.41063625,0.58936375,1,0,1) very rare (1-5)
262,0.023060905,0.9769391,1,18,2) rare (6-20)
263,0.951112,0.048888028,0,700,4) very common (100+)
264,0.78803045,0.21196955,1,79,3) common (21-100)
265,0.94190747,0.058092535,0,178,4) very common (100+)
266,0.9021577,0.097842276,0,261,4) very common (100+)
267,0.8422887,0.15771133,0,105,4) very common (100+)
268,0.5366657,0.46333432,0,5,1) very rare (1-5)
269,0.71146935,0.28853065,0,2,1) very rare (1-5)
270,0.20019425,0.79980576,1,0,1) very rare (1-5)
271,0.045173172,0.95482683,1,6,2) rare (6-20)
272,0.8198694,0.1801306,0,19,2) rare (6-20)
273,0.30172768,0.69827235,1,0,1) very rare (1-5)
274,0.1712551,0.8287449,1,3,1) very rare (1-5)
275,0.51496726,0.48503274,0,372,4) very common (100+)
276,0.6327169,0.3672831,0,2,1) very rare (1-5)
277,0.90845275,0.09154725,0,1070,4) very common (100+)
278,0.13142483,0.86857516,1,58,3) common (21-100)
279,0.19511983,0.80488014,1,372,4) very common (100+)
280,0.87616813,0.12383187,0,1290,4) very common (100+)
281,0.73115695,0.26884305,1,0,1) very rare (1-5)
282,0.07707058,0.9229294,0,4,1) very rare (1-5)
283,0.5390167,0.46098328,1,58,3) common (21-100)
284,0.565254,0.43474603,0,5,1) very rare (1-5)
285,0.86053485,0.13946515,1,66,3) common (21-100)
286,0.7524422,0.24755782,0,52,3) common (21-100)
287,0.5776526,0.42234743,1,178,4) very common (100+)
288,0.9053327,0.094667315,0,5,1) very rare (1-5)
289,0.95027727,0.04972273,0,29,3) common (21-100)
290,0.39991662,0.60008335,0,1290,4) very common (100+)
291,0.6856123,0.31438768,1,7,2) rare (6-20)
292,0.90535915,0.09464085,0,105,4) very common (100+)
293,0.7703498,0.2296502,0,24,3) common (21-100)
294,0.852908,0.14709198,0,94,3) common (21-100)
295,0.78914106,0.21085894,1,0,1) very rare (1-5)
296,0.3245103,0.67548966,1,2,1) very rare (1-5)
297,0.49256542,0.5074346,0,23,3) common (21-100)
298,0.89656526,0.10343474,0,1070,4) very common (100+)
299,0.7861144,0.2138856,0,79,3) common (21-100)
300,0.08626693,0.91373307,1,0,1) very rare (1-5)
301,0.33993793,0.6600621,1,5,1) very rare (1-5)
302,0.36032107,0.63967896,1,134,4) very common (100+)
303,0.3696039,0.6303961,1,700,4) very common (100+)
304,0.21204582,0.7879542,1,0,1) very rare (1-5)
305,0.019164234,0.9808358,1,1,1) very rare (1-5)
306,0.8507047,0.14929527,0,6,2) rare (6-20)
307,0.104110576,0.8958894,1,0,1) very rare (1-5)
308,0.55085194,0.44914806,0,13,2) rare (6-20)
309,0.62642455,0.37357545,1,1,1) very rare (1-5)
310,0.87925446,0.12074554,0,11,2) rare (6-20)
311,0.306267,0.693733,0,1,1) very rare (1-5)
312,0.39771986,0.60228014,1,107,4) very common (100+)
313,0.29593897,0.70406103,1,28,3) common (21-100)
314,0.936943,0.063057005,0,99,3) common (21-100)
315,0.8924433,0.1075567,1,5,1) very rare (1-5)
316,0.8663644,0.13363558,0,4,1) very rare (1-5)
317,0.5827305,0.41726953,1,0,1) very rare (1-5)
318,0.5219084,0.4780916,0,23,3) common (21-100)
319,0.78987896,0.21012104,0,6,2) rare (6-20)
320,0.6336517,0.36634833,1,268,4) very common (100+)
321,0.9212898,0.0787102,0,76,3) common (21-100)
322,0.9444213,0.05557871,0,12,2) rare (6-20)
323,0.31373644,0.68626356,1,79,3) common (21-100)
324,0.6440674,0.3559326,0,6,2) rare (6-20)
325,0.6726977,0.32730228,1,105,4) very common (100+)
326,0.98303485,0.01696515,0,182,4) very common (100+)
327,0.86232555,0.13767445,1,106,4) very common (100+)
328,0.065206654,0.93479335,1,274,4) very common (100+)
329,0.3193638,0.68063617,1,39,3) common (21-100)
330,0.20737252,0.79262745,1,268,4) very common (100+)
331,0.97264963,0.027350366,0,1290,4) very common (100+)
332,0.84742224,0.15257776,0,10,2) rare (6-20)
333,0.690961,0.309039,0,106,4) very common (100+)
334,0.21911721,0.7808828,1,2,1) very rare (1-5)
335,0.92521185,0.07478815,0,4,1) very rare (1-5)
336,0.24849746,0.7515025,0,1,1) very rare (1-5)
337,0.79426664,0.20573336,0,14,2) rare (6-20)
338,0.91419905,0.085800946,1,0,1) very rare (1-5)
339,0.104008526,0.89599144,1,3,1) very rare (1-5)
340,0.4286599,0.5713401,1,1070,4) very common (100+)
341,0.83742946,0.16257054,0,1290,4) very common (100+)
342,0.8449371,0.15506291,1,38,3) common (21-100)
343,0.75538844,0.24461156,1,23,3) common (21-100)
344,0.9208183,0.07918167,0,372,4) very common (100+)
345,0.3299123,0.6700877,1,1,1) very rare (1-5)
346,0.8903096,0.10969043,0,700,4) very common (100+)
347,0.6031834,0.3968166,0,121,4) very common (100+)
348,0.132598,0.867402,0,58,3) common (21-100)
349,0.8682098,0.13179022,0,3,1) very rare (1-5)
350,0.8384063,0.16159368,1,268,4) very common (100+)
351,0.8986339,0.1013661,0,13,2) rare (6-20)
352,0.1642318,0.8357682,1,0,1) very rare (1-5)
353,0.9753514,0.024648607,0,85,3) common (21-100)
354,0.3748237,0.6251763,0,2,1) very rare (1-5)
355,0.1139155,0.8860845,1,0,1) very rare (1-5)
356,0.35957888,0.64042115,0,49,3) common (21-100)
357,0.90365374,0.09634626,0,700,4) very common (100+)
358,0.7183324,0.2816676,0,46,3) common (21-100)
359,0.8772586,0.1227414,1,1,1) very rare (1-5)
360,0.17102009,0.8289799,1,23,3) common (21-100)
361,0.47171602,0.52828395,1,81,3) common (21-100)
362,0.95767677,0.04232323,0,1070,4) very common (100+)
363,0.6396591,0.3603409,0,108,4) very common (100+)
364,0.44357634,0.55642366,0,1290,4) very common (100+)
365,0.6454857,0.3545143,1,58,3) common (21-100)
366,0.24150552,0.7584945,1,4,1) very rare (1-5)
367,0.60759217,0.39240783,0,145,4) very common (100+)
368,0.5106713,0.48932868,0,1290,4) very common (100+)
369,0.038507998,0.961492,1,0,1) very rare (1-5)
370,0.6449995,0.3550005,1,16,2) rare (6-20)
371,0.1125171,0.8874829,1,1,1) very rare (1-5)
372,0.26906654,0.7309334,0,1290,4) very common (100+)
373,0.8224477,0.17755228,0,166,4) very common (100+)
374,0.42283598,0.57716405,1,1070,4) very common (100+)
375,0.27378505,0.72621495,1,1,1) very rare (1-5)
376,0.9244836,0.0755164,0,74,3) common (21-100)
377,0.8425923,0.1574077,0,142,4) very common (100+)
378,0.8577934,0.14220661,1,99,3) common (21-100)
379,0.3803733,0.6196267,1,24,3) common (21-100)
380,0.46642178,0.5335782,0,12,2) rare (6-20)
381,0.14478302,0.855217,0,6,2) rare (6-20)
382,0.45719847,0.5428015,1,166,4) very common (100+)
383,0.3222691,0.6777309,0,3,1) very rare (1-5)
384,0.45957825,0.5404217,0,166,4) very common (100+)
385,0.5820829,0.41791707,1,17,2) rare (6-20)
386,0.6464419,0.35355812,0,421,4) very common (100+)
387,0.17270118,0.8272988,1,3,1) very rare (1-5)
388,0.23772684,0.7622732,1,3,1) very rare (1-5)
389,0.77671283,0.22328717,1,160,4) very common (100+)
390,0.05511477,0.94488525,1,0,1) very rare (1-5)
391,0.8719607,0.1280393,0,78,3) common (21-100)
392,0.5202668,0.47973323,1,0,1) very rare (1-5)
393,0.97132605,0.028673947,1,275,4) very common (100+)
394,0.66982126,0.33017874,1,118,4) very common (100+)
395,0.051515143,0.94848484,1,0,1) very rare (1-5)
396,0.7291227,0.2708773,0,1,1) very rare (1-5)
397,0.70030147,0.29969853,0,142,4) very common (100+)
398,0.15025744,0.84974253,1,0,1) very rare (1-5)
399,0.027878605,0.9721214,1,36,3) common (21-100)
400,0.8527371,0.14726287,0,372,4) very common (100+)
401,0.8004509,0.19954908,0,55,3) common (21-100)
402,0.5851652,0.4148348,1,3,1) very rare (1-5)
403,0.9917374,0.008262575,0,78,3) common (21-100)
404,0.5169442,0.48305577,0,700,4) very common (100+)
405,0.4744544,0.5255456,1,70,3) common (21-100)
406,0.98160297,0.018397033,0,421,4) very common (100+)
407,0.597986,0.40201402,1,107,4) very common (100+)
408,0.16348295,0.83651704,0,96,3) common (21-100)
409,0.6940025,0.3059975,0,237,4) very common (100+)
410,0.77516544,0.22483456,0,124,4) very common (100+)
411,0.13283059,0.8671694,1,39,3) common (21-100)
412,0.095835276,0.90416473,0,2,1) very rare (1-5)
413,0.46850395,0.53149605,0,237,4) very common (100+)
414,0.03241437,0.9675856,0,2,1) very rare (1-5)
415,0.97470254,0.025297463,0,159,4) very common (100+)
416,0.52021277,0.47978723,0,39,3) common (21-100)
417,0.46077916,0.5392208,1,1290,4) very common (100+)
418,0.86713344,0.13286656,1,6,2) rare (6-20)
419,0.9535067,0.04649329,0,124,4) very common (100+)
420,0.13551423,0.86448574,1,49,3) common (21-100)
421,0.02337081,0.9766292,1,0,1) very rare (1-5)
422,0.26835528,0.73164475,0,2,1) very rare (1-5)
423,0.67002064,0.32997936,1,118,4) very common (100+)
424,0.47110808,0.5288919,0,18,2) rare (6-20)
425,0.60947984,0.39052016,1,4,1) very rare (1-5)
426,0.059217602,0.9407824,1,66,3) common (21-100)
427,0.27495754,0.72504246,1,0,1) very rare (1-5)
428,0.17098133,0.82901865,0,32,3) common (21-100)
429,0.59330857,0.40669143,0,343,4) very common (100+)
430,0.74974424,0.25025576,1,41,3) common (21-100)
431,0.91815424,0.08184576,0,1290,4) very common (100+)
432,0.37413546,0.6258645,0,58,3) common (21-100)
433,0.673934,0.32606602,0,2,1) very rare (1-5)
434,0.94540024,0.054599762,1,70,3) common (21-100)
435,0.11998754,0.88001245,1,2,1) very rare (1-5)
436,0.5539168,0.4460832,1,1,1) very rare (1-5)
437,0.061874337,0.93812567,1,0,1) very rare (1-5)
438,0.4532408,0.5467592,1,24,3) common (21-100)
439,0.5156338,0.48436618,1,42,3) common (21-100)
440,0.60011756,0.39988244,0,372,4) very common (100+)
441,0.34637356,0.65362644,1,0,1) very rare (1-5)
442,0.5833366,0.4166634,0,1070,4) very common (100+)
443,0.77302057,0.22697943,0,237,4) very common (100+)
444,0.076271184,0.9237288,1,0,1) very rare (1-5)
445,0.11879407,0.8812059,0,3,1) very rare (1-5)
446,0.9855988,0.014401197,0,1290,4) very common (100+)
447,0.93029773,0.06970227,1,12,2) rare (6-20)
448,0.16209765,0.83790237,0,105,4) very common (100+)
449,0.9496714,0.050328612,0,86,3) common (21-100)
450,0.9563478,0.043652177,0,47,3) common (21-100)
451,0.6811449,0.3188551,0,123,4) very common (100+)
452,0.4019428,0.5980572,1,49,3) common (21-100)
453,0.30298677,0.69701326,0,12,2) rare (6-20)
454,0.079531476,0.9204685,1,8,2) rare (6-20)
455,0.14967012,0.8503299,1,0,1) very rare (1-5)
456,0.18973674,0.8102633,0,7,2) rare (6-20)
457,0.09786188,0.9021381,0,5,1) very rare (1-5)
458,0.9632597,0.036740303,0,211,4) very common (100+)
459,0.69600815,0.30399185,0,20,2) rare (6-20)
460,0.10801335,0.89198667,1,0,1) very rare (1-5)
461,0.4330383,0.5669617,0,700,4) very common (100+)
462,0.44192117,0.5580788,1,1,1) very rare (1-5)
463,0.9393518,0.060648203,0,5,1) very rare (1-5)
464,0.95038646,0.049613535,0,1290,4) very common (100+)
465,0.19743764,0.80256236,1,0,1) very rare (1-5)
466,0.7718659,0.2281341,0,42,3) common (21-100)
467,0.1492801,0.8507199,1,4,1) very rare (1-5)
468,0.99849916,0.001500845,0,211,4) very common (100+)
469,0.37104446,0.62895554,0,0,1) very rare (1-5)
470,0.9102141,0.089785874,0,700,4) very common (100+)
471,0.25487942,0.7451206,1,34,3) common (21-100)
472,0.8927512,0.10724878,0,223,4) very common (100+)
473,0.12488922,0.8751108,1,0,1) very rare (1-5)
474,0.084341034,0.91565895,1,0,1) very rare (1-5)
475,0.37020963,0.62979037,1,47,3) common (21-100)
476,0.65450084,0.34549916,0,8,2) rare (6-20)
477,0.24499327,0.75500673,0,0,1) very rare (1-5)
478,0.51950455,0.48049545,1,13,2) rare (6-20)
479,0.48639435,0.51360565,1,0,1) very rare (1-5)
480,0.82418424,0.17581576,1,274,4) very common (100+)
481,0.1409343,0.8590657,1,0,1) very rare (1-5)
482,0.6772981,0.32270187,1,0,1) very rare (1-5)
483,0.25590268,0.74409735,1,70,3) common (21-100)
484,0.17585997,0.82414,1,10,2) rare (6-20)
485,0.77986705,0.22013295,1,0,1) very rare (1-5)
486,0.29992256,0.7000774,1,58,3) common (21-100)
487,0.2705007,0.72949934,1,19,2) rare (6-20)
488,0.7923467,0.20765328,1,1,1) very rare (1-5)
489,0.5141057,0.48589432,1,6,2) rare (6-20)
490,0.75005066,0.24994934,0,1070,4) very common (100+)
491,0.2421575,0.7578425,1,2,1) very rare (1-5)
492,0.84772784,0.15227216,0,1290,4) very common (100+)
493,0.97489345,0.02510655,0,142,4) very common (100+)
494,0.53433365,0.46566635,0,14,2) rare (6-20)
495,0.6054558,0.39454418,0,275,4) very common (100+)
496,0.95490396,0.04509604,0,23,3) common (21-100)
497,0.5776871,0.42231292,1,12,2) rare (6-20)
498,0.4034402,0.59655976,1,0,1) very rare (1-5)
499,0.16359012,0.83640987,1,37,3) common (21-100)
