mol_idx,top_score,uq,error,frequency,tier
176,0.37049133,0.6295087,1,15,2) rare (6-20)
177,0.24529499,0.754705,0,102,4) very common (100+)
178,0.7471061,0.25289392,0,1070,4) very common (100+)
179,0.9700539,0.029946089,0,15,2) rare (6-20)
180,0.68114454,0.31885546,0,1070,4) very common (100+)
181,0.5461636,0.45383638,0,79,3) common (21-100)
182,0.7515023,0.24849772,1,1070,4) very common (100+)
183,0.08161903,0.918381,1,36,3) common (21-100)
184,0.5874191,0.4125809,0,66,3) common (21-100)
185,0.8795282,0.120471776,0,1070,4) very common (100+)
186,0.9974511,0.0025488734,0,211,4) very common (100+)
187,0.51679844,0.48320156,1,81,3) common (21-100)
188,0.2605887,0.7394113,1,10,2) rare (6-20)
189,0.31504917,0.6849508,1,1,1) very rare (1-5)
190,0.89659315,0.10340685,0,1070,4) very common (100+)
191,0.09519725,0.90480274,1,2,1) very rare (1-5)
192,0.36509913,0.63490087,1,20,2) rare (6-20)
193,0.18456939,0.81543064,1,5,1) very rare (1-5)
194,0.32191148,0.67808855,1,4,1) very rare (1-5)
195,0.82109684,0.17890316,0,4,1) very rare (1-5)
196,0.5292392,0.47076082,0,6,2) rare (6-20)
197,0.5101991,0.48980087,0,45,3) common (21-100)
198,0.5472413,0.45275873,1,108,4) very common (100+)
199,0.36604968,0.63395035,0,44,3) common (21-100)
200,0.37011403,0.629886,1,30,3) common (21-100)
201,0.3347588,0.66524124,1,96,3) common (21-100)
202,0.9509284,0.04907161,0,70,3) common (21-100)
203,0.28769425,0.7123058,1,0,1) very rare (1-5)
204,0.059609104,0.9403909,1,2,1) very rare (1-5)
205,0.22162865,0.77837133,1,2,1) very rare (1-5)
206,0.48282686,0.5171732,1,372,4) very common (100+)
207,0.42848125,0.5715188,1,0,1) very rare (1-5)
208,0.23213264,0.7678673,1,11,2) rare (6-20)
209,0.11474305,0.88525695,1,0,1) very rare (1-5)
210,0.31521899,0.684781,0,274,4) very common (100+)
211,0.5971865,0.4028135,1,99,3) common (21-100)
212,0.2495364,0.7504636,1,5,1) very rare (1-5)
213,0.916062,0.083938,0,1290,4) very common (100+)
214,0.61827415,0.38172585,0,5,1) very rare (1-5)
215,0.22918233,0.77081764,1,1,1) very rare (1-5)
216,0.7612356,0.2387644,0,121,4) very common (100+)
217,0.40118816,0.59881186,1,1,1) very rare (1-5)
218,0.6685316,0.3314684,0,118,4) very common (100+)
219,0.97688746,0.023112535,0,118,4) very common (100+)
220,0.523507,0.476493,1,1,1) very rare (1-5)
221,0.28250223,0.71749777,1,6,2) rare (6-20)
222,0.3734783,0.6265217,1,4,1) very rare (1-5)
223,0.19208184,0.8079182,0,4,1) very rare (1-5)
224,0.1092111,0.8907889,1,1,1) very rare (1-5)
225,0.79036397,0.20963603,0,1290,4) very common (100+)
226,0.57887787,0.42112213,1,9,2) rare (6-20)
227,0.68215877,0.31784123,0,8,2) rare (6-20)
228,0.14895743,0.85104257,1,9,2) rare (6-20)
229,0.41012856,0.5898714,1,237,4) very common (100+)
230,0.6515397,0.34846032,0,261,4) very common (100+)
231,0.1267061,0.8732939,1,3,1) very rare (1-5)
232,0.34231013,0.65768987,1,3,1) very rare (1-5)
233,0.59159416,0.40840584,0,108,4) very common (100+)
234,0.5889921,0.41100788,0,118,4) very common (100+)
235,0.05975468,0.94024533,1,9,2) rare (6-20)
236,0.25355902,0.746441,1,20,2) rare (6-20)
237,0.36998275,0.6300173,0,22,3) common (21-100)
238,0.034104217,0.9658958,1,3,1) very rare (1-5)
239,0.32173705,0.67826295,1,145,4) very common (100+)
240,0.96696866,0.033031344,1,84,3) common (21-100)
241,0.32879537,0.6712046,0,33,3) common (21-100)
242,0.9072121,0.09278792,1,8,2) rare (6-20)
243,0.10206452,0.8979355,1,1,1) very rare (1-5)
244,0.1833924,0.8166076,1,39,3) common (21-100)
245,0.51819676,0.48180324,1,1070,4) very common (100+)
246,0.93869084,0.06130916,0,1070,4) very common (100+)
247,0.8272244,0.17277563,0,39,3) common (21-100)
248,0.27543744,0.7245625,0,3,1) very rare (1-5)
249,0.69566053,0.30433947,0,92,3) common (21-100)
250,0.27101752,0.72898245,1,0,1) very rare (1-5)
251,0.24052063,0.7594794,1,2,1) very rare (1-5)
252,0.28829676,0.71170324,0,5,1) very rare (1-5)
253,0.92193365,0.07806635,0,421,4) very common (100+)
254,0.12350375,0.87649626,1,0,1) very rare (1-5)
255,0.7430636,0.25693637,0,0,1) very rare (1-5)
256,0.1937115,0.8062885,1,16,2) rare (6-20)
257,0.42296022,0.5770398,1,0,1) very rare (1-5)
258,0.42802483,0.5719752,1,1070,4) very common (100+)
259,0.101849616,0.8981504,0,14,2) rare (6-20)
260,0.9407277,0.05927229,0,47,3) common (21-100)
261,0.60741735,0.39258265,1,0,1) very rare (1-5)
262,0.17728566,0.8227143,0,18,2) rare (6-20)
263,0.96640265,0.03359735,0,700,4) very common (100+)
264,0.70958966,0.29041034,1,79,3) common (21-100)
265,0.9518978,0.0481022,0,178,4) very common (100+)
266,0.9224641,0.07753593,0,261,4) very common (100+)
267,0.8267693,0.17323071,0,105,4) very common (100+)
268,0.6354853,0.3645147,0,5,1) very rare (1-5)
269,0.9073929,0.09260708,0,2,1) very rare (1-5)
270,0.20761287,0.7923871,1,0,1) very rare (1-5)
271,0.089322135,0.91067785,1,6,2) rare (6-20)
272,0.67062026,0.32937974,0,19,2) rare (6-20)
273,0.50993323,0.49006677,1,0,1) very rare (1-5)
274,0.22341013,0.7765899,1,3,1) very rare (1-5)
275,0.965957,0.034043014,0,372,4) very common (100+)
276,0.54139125,0.45860875,0,2,1) very rare (1-5)
277,0.8238753,0.17612469,0,1070,4) very common (100+)
278,0.2775813,0.72241867,1,58,3) common (21-100)
279,0.35703272,0.6429673,0,372,4) very common (100+)
280,0.897822,0.10217798,0,1290,4) very common (100+)
281,0.36205396,0.637946,1,0,1) very rare (1-5)
282,0.07427465,0.92572534,1,4,1) very rare (1-5)
283,0.736744,0.263256,1,58,3) common (21-100)
284,0.38515493,0.61484504,0,5,1) very rare (1-5)
285,0.6922913,0.30770868,1,66,3) common (21-100)
286,0.83736646,0.16263354,0,52,3) common (21-100)
287,0.66411835,0.33588165,1,178,4) very common (100+)
288,0.8186924,0.18130761,0,5,1) very rare (1-5)
289,0.902492,0.09750801,0,29,3) common (21-100)
290,0.43557566,0.56442434,1,1290,4) very common (100+)
291,0.8505401,0.1494599,1,7,2) rare (6-20)
292,0.94131565,0.05868435,0,105,4) very common (100+)
293,0.6006979,0.39930212,1,24,3) common (21-100)
294,0.93301755,0.06698245,0,94,3) common (21-100)
295,0.6660675,0.33393252,1,0,1) very rare (1-5)
296,0.8455144,0.15448558,1,2,1) very rare (1-5)
297,0.55289716,0.44710284,0,23,3) common (21-100)
298,0.8107799,0.18922007,0,1070,4) very common (100+)
299,0.7896156,0.21038443,0,79,3) common (21-100)
300,0.17752221,0.8224778,1,0,1) very rare (1-5)
301,0.2580657,0.7419343,1,5,1) very rare (1-5)
302,0.2991409,0.70085907,1,134,4) very common (100+)
303,0.11961434,0.88038564,1,700,4) very common (100+)
304,0.08629748,0.9137025,1,0,1) very rare (1-5)
305,0.018763509,0.9812365,1,1,1) very rare (1-5)
306,0.55682844,0.44317156,0,6,2) rare (6-20)
307,0.2170568,0.7829432,1,0,1) very rare (1-5)
308,0.2870316,0.7129684,0,13,2) rare (6-20)
309,0.5049619,0.4950381,1,1,1) very rare (1-5)
310,0.86101365,0.13898635,0,11,2) rare (6-20)
311,0.6516592,0.3483408,0,1,1) very rare (1-5)
312,0.19396304,0.80603695,1,107,4) very common (100+)
313,0.44179606,0.55820394,1,28,3) common (21-100)
314,0.9396133,0.060386717,0,99,3) common (21-100)
315,0.9771877,0.022812307,1,5,1) very rare (1-5)
316,0.8577342,0.1422658,0,4,1) very rare (1-5)
317,0.25301293,0.7469871,0,0,1) very rare (1-5)
318,0.49747396,0.50252604,0,23,3) common (21-100)
319,0.9084711,0.09152889,0,6,2) rare (6-20)
320,0.35676825,0.64323175,0,268,4) very common (100+)
321,0.9126814,0.0873186,0,76,3) common (21-100)
322,0.9161441,0.08385593,0,12,2) rare (6-20)
323,0.1698663,0.8301337,1,79,3) common (21-100)
324,0.31839576,0.68160427,0,6,2) rare (6-20)
325,0.5126558,0.4873442,1,105,4) very common (100+)
326,0.9887233,0.011276722,0,182,4) very common (100+)
327,0.7418048,0.25819522,1,106,4) very common (100+)
328,0.099912256,0.9000877,1,274,4) very common (100+)
329,0.3838662,0.6161338,1,39,3) common (21-100)
330,0.18939999,0.81060004,1,268,4) very common (100+)
331,0.9275879,0.07241207,0,1290,4) very common (100+)
332,0.89274216,0.10725784,0,10,2) rare (6-20)
333,0.5672938,0.43270618,0,106,4) very common (100+)
334,0.18291797,0.81708205,0,2,1) very rare (1-5)
335,0.81036854,0.18963146,0,4,1) very rare (1-5)
336,0.3297113,0.6702887,0,1,1) very rare (1-5)
337,0.7182674,0.28173262,0,14,2) rare (6-20)
338,0.7884248,0.21157521,1,0,1) very rare (1-5)
339,0.05617048,0.94382954,1,3,1) very rare (1-5)
340,0.48217246,0.5178275,1,1070,4) very common (100+)
341,0.7783557,0.22164428,0,1290,4) very common (100+)
342,0.86995876,0.13004124,1,38,3) common (21-100)
343,0.8767051,0.12329489,1,23,3) common (21-100)
344,0.8052224,0.19477761,0,372,4) very common (100+)
345,0.30522907,0.69477093,0,1,1) very rare (1-5)
346,0.8516656,0.14833438,0,700,4) very common (100+)
347,0.4774874,0.5225126,0,121,4) very common (100+)
348,0.12022293,0.8797771,1,58,3) common (21-100)
349,0.7160492,0.2839508,0,3,1) very rare (1-5)
350,0.48758945,0.5124105,1,268,4) very common (100+)
351,0.78056777,0.21943223,0,13,2) rare (6-20)
352,0.23920739,0.7607926,1,0,1) very rare (1-5)
353,0.921969,0.078031,0,85,3) common (21-100)
354,0.34050992,0.6594901,0,2,1) very rare (1-5)
355,0.10098821,0.8990118,1,0,1) very rare (1-5)
356,0.4638237,0.5361763,1,49,3) common (21-100)
357,0.903003,0.09699702,0,700,4) very common (100+)
358,0.6335511,0.36644888,0,46,3) common (21-100)
359,0.6080493,0.39195073,1,1,1) very rare (1-5)
360,0.3486955,0.6513045,0,23,3) common (21-100)
361,0.56064665,0.43935335,1,81,3) common (21-100)
362,0.8140455,0.18595451,0,1070,4) very common (100+)
363,0.5444168,0.4555832,0,108,4) very common (100+)
364,0.5306499,0.4693501,1,1290,4) very common (100+)
365,0.8066876,0.1933124,1,58,3) common (21-100)
366,0.10390217,0.89609784,1,4,1) very rare (1-5)
367,0.27893648,0.7210635,0,145,4) very common (100+)
368,0.49476254,0.50523746,0,1290,4) very common (100+)
369,0.027098244,0.97290176,1,0,1) very rare (1-5)
370,0.80563265,0.19436735,1,16,2) rare (6-20)
371,0.12718071,0.8728193,1,1,1) very rare (1-5)
372,0.30026495,0.69973505,1,1290,4) very common (100+)
373,0.45138785,0.5486121,1,166,4) very common (100+)
374,0.50171536,0.49828464,0,1070,4) very common (100+)
375,0.16651635,0.83348364,1,1,1) very rare (1-5)
376,0.8357143,0.16428572,0,74,3) common (21-100)
377,0.7749817,0.22501832,0,142,4) very common (100+)
378,0.8081241,0.19187587,1,99,3) common (21-100)
379,0.22331476,0.77668524,1,24,3) common (21-100)
380,0.27431077,0.72568923,0,12,2) rare (6-20)
381,0.41581982,0.5841802,0,6,2) rare (6-20)
382,0.25002906,0.7499709,1,166,4) very common (100+)
383,0.2686542,0.7313458,0,3,1) very rare (1-5)
384,0.58771384,0.41228616,1,166,4) very common (100+)
385,0.8401221,0.1598779,1,17,2) rare (6-20)
386,0.3493952,0.65060484,0,421,4) very common (100+)
387,0.17673343,0.82326657,0,3,1) very rare (1-5)
388,0.12896836,0.87103164,1,3,1) very rare (1-5)
389,0.65603435,0.34396565,1,160,4) very common (100+)
390,0.082375064,0.91762495,1,0,1) very rare (1-5)
391,0.65232253,0.34767747,0,78,3) common (21-100)
392,0.2679045,0.7320955,1,0,1) very rare (1-5)
393,0.84575665,0.15424335,1,275,4) very common (100+)
394,0.9289896,0.07101041,1,118,4) very common (100+)
395,0.052727204,0.9472728,1,0,1) very rare (1-5)
396,0.5549188,0.44508117,0,1,1) very rare (1-5)
397,0.8660212,0.13397878,0,142,4) very common (100+)
398,0.20331188,0.79668814,1,0,1) very rare (1-5)
399,0.061566003,0.938434,0,36,3) common (21-100)
400,0.50848585,0.49151415,0,372,4) very common (100+)
401,0.82497257,0.17502743,0,55,3) common (21-100)
402,0.7428514,0.25714862,1,3,1) very rare (1-5)
403,0.94843715,0.051562846,0,78,3) common (21-100)
404,0.58796036,0.41203964,0,700,4) very common (100+)
405,0.24820091,0.7517991,1,70,3) common (21-100)
406,0.98327404,0.016725957,0,421,4) very common (100+)
407,0.7696821,0.23031789,1,107,4) very common (100+)
408,0.52083755,0.47916245,1,96,3) common (21-100)
409,0.49836618,0.5016338,0,237,4) very common (100+)
410,0.7641056,0.23589438,0,124,4) very common (100+)
411,0.21509282,0.78490716,1,39,3) common (21-100)
412,0.1840348,0.8159652,0,2,1) very rare (1-5)
413,0.3260825,0.67391753,0,237,4) very common (100+)
414,0.039911907,0.9600881,1,2,1) very rare (1-5)
415,0.9801108,0.019889176,0,159,4) very common (100+)
416,0.42475328,0.5752467,0,39,3) common (21-100)
417,0.41463903,0.585361,1,1290,4) very common (100+)
418,0.9097092,0.090290785,1,6,2) rare (6-20)
419,0.94691014,0.053089857,0,124,4) very common (100+)
420,0.094438076,0.9055619,0,49,3) common (21-100)
421,0.01765246,0.98234755,1,0,1) very rare (1-5)
422,0.3650325,0.6349675,0,2,1) very rare (1-5)
423,0.7060079,0.2939921,1,118,4) very common (100+)
424,0.16661568,0.83338434,0,18,2) rare (6-20)
425,0.83045447,0.16954553,1,4,1) very rare (1-5)
426,0.13352607,0.8664739,1,66,3) common (21-100)
427,0.2226421,0.77735794,1,0,1) very rare (1-5)
428,0.24059333,0.7594067,1,32,3) common (21-100)
429,0.37017733,0.6298227,0,343,4) very common (100+)
430,0.47035593,0.5296441,1,41,3) common (21-100)
431,0.85304266,0.14695734,0,1290,4) very common (100+)
432,0.25727275,0.7427273,1,58,3) common (21-100)
433,0.47618946,0.5238105,0,2,1) very rare (1-5)
434,0.88561404,0.11438596,1,70,3) common (21-100)
435,0.34909955,0.6509005,0,2,1) very rare (1-5)
436,0.8653388,0.1346612,1,1,1) very rare (1-5)
437,0.056481045,0.94351894,1,0,1) very rare (1-5)
438,0.6643578,0.33564222,1,24,3) common (21-100)
439,0.74843943,0.25156057,1,42,3) common (21-100)
440,0.577843,0.422157,0,372,4) very common (100+)
441,0.16773586,0.8322641,1,0,1) very rare (1-5)
442,0.90498245,0.09501755,0,1070,4) very common (100+)
443,0.89674526,0.103254735,0,237,4) very common (100+)
444,0.2241572,0.7758428,0,0,1) very rare (1-5)
445,0.28828108,0.7117189,0,3,1) very rare (1-5)
446,0.94676983,0.053230166,0,1290,4) very common (100+)
447,0.8660768,0.13392317,1,12,2) rare (6-20)
448,0.4218136,0.5781864,0,105,4) very common (100+)
449,0.7143412,0.28565878,0,86,3) common (21-100)
450,0.9689326,0.031067371,0,47,3) common (21-100)
451,0.36208966,0.63791037,1,123,4) very common (100+)
452,0.30579242,0.69420755,1,49,3) common (21-100)
453,0.6904405,0.30955952,0,12,2) rare (6-20)
454,0.045925647,0.9540744,1,8,2) rare (6-20)
455,0.113130264,0.8868697,1,0,1) very rare (1-5)
456,0.2037395,0.7962605,0,7,2) rare (6-20)
457,0.14336337,0.85663664,0,5,1) very rare (1-5)
458,0.8316747,0.1683253,0,211,4) very common (100+)
459,0.43654317,0.56345683,0,20,2) rare (6-20)
460,0.095135,0.904865,1,0,1) very rare (1-5)
461,0.788185,0.211815,0,700,4) very common (100+)
462,0.21650806,0.78349197,1,1,1) very rare (1-5)
463,0.85009897,0.14990103,0,5,1) very rare (1-5)
464,0.96961075,0.03038925,0,1290,4) very common (100+)
465,0.07797178,0.92202824,1,0,1) very rare (1-5)
466,0.3349546,0.6650454,1,42,3) common (21-100)
467,0.09924284,0.90075713,1,4,1) very rare (1-5)
468,0.9993899,0.00061011314,0,211,4) very common (100+)
469,0.15028074,0.8497193,1,0,1) very rare (1-5)
470,0.93738985,0.06261015,0,700,4) very common (100+)
471,0.536265,0.46373498,1,34,3) common (21-100)
472,0.7781815,0.2218185,0,223,4) very common (100+)
473,0.08347748,0.9165225,1,0,1) very rare (1-5)
474,0.041473474,0.95852655,1,0,1) very rare (1-5)
475,0.3690838,0.63091624,1,47,3) common (21-100)
476,0.7063765,0.2936235,0,8,2) rare (6-20)
477,0.42332888,0.5766711,0,0,1) very rare (1-5)
478,0.34813812,0.6518619,1,13,2) rare (6-20)
479,0.35479617,0.6452038,1,0,1) very rare (1-5)
480,0.7117786,0.28822142,1,274,4) very common (100+)
481,0.2530567,0.7469433,1,0,1) very rare (1-5)
482,0.76053876,0.23946124,1,0,1) very rare (1-5)
483,0.28183597,0.718164,1,70,3) common (21-100)
484,0.05332323,0.9466768,1,10,2) rare (6-20)
485,0.64082736,0.35917264,1,0,1) very rare (1-5)
486,0.086722046,0.913278,1,58,3) common (21-100)
487,0.2347686,0.7652314,1,19,2) rare (6-20)
488,0.8537833,0.14621669,1,1,1) very rare (1-5)
489,0.27965388,0.7203461,1,6,2) rare (6-20)
490,0.850004,0.14999598,0,1070,4) very common (100+)
491,0.22252552,0.77747446,1,2,1) very rare (1-5)
492,0.9407299,0.059270084,0,1290,4) very common (100+)
493,0.9947583,0.005241692,0,142,4) very common (100+)
494,0.66649306,0.33350694,0,14,2) rare (6-20)
495,0.47527212,0.5247279,0,275,4) very common (100+)
496,0.7633618,0.23663819,0,23,3) common (21-100)
497,0.95348996,0.04651004,0,12,2) rare (6-20)
498,0.22313465,0.77686536,1,0,1) very rare (1-5)
499,0.33219332,0.6678067,0,37,3) common (21-100)
