mol_idx,top_score,uq,error,frequency,tier
135,0.061634984,0.93836504,1,0,1) very rare (1-5)
136,0.7841524,0.21584761,0,78,3) common (21-100)
137,0.62098014,0.37901986,1,0,1) very rare (1-5)
138,0.60578406,0.39421594,0,1290,4) very common (100+)
139,0.56106037,0.43893963,1,1070,4) very common (100+)
140,0.9822535,0.017746508,0,343,4) very common (100+)
141,0.8739214,0.1260786,0,74,3) common (21-100)
142,0.48043168,0.5195683,0,66,3) common (21-100)
143,0.28934363,0.7106564,1,2,1) very rare (1-5)
144,0.21625312,0.7837469,1,13,2) rare (6-20)
145,0.8071953,0.1928047,0,5,1) very rare (1-5)
146,0.32055706,0.67944294,1,166,4) very common (100+)
147,0.0149473995,0.9850526,1,3,1) very rare (1-5)
148,0.12653153,0.87346846,1,1,1) very rare (1-5)
149,0.76221186,0.23778814,0,33,3) common (21-100)
150,0.2843577,0.71564233,0,178,4) very common (100+)
151,0.4438063,0.5561937,0,5,1) very rare (1-5)
152,0.5108352,0.48916483,0,1290,4) very common (100+)
153,0.044090327,0.95590967,0,33,3) common (21-100)
154,0.06707674,0.93292326,1,0,1) very rare (1-5)
155,0.2831751,0.7168249,1,33,3) common (21-100)
156,0.8813806,0.11861938,0,9,2) rare (6-20)
157,0.961785,0.03821498,1,8,2) rare (6-20)
158,0.92965025,0.07034975,0,39,3) common (21-100)
159,0.4918763,0.5081237,1,4,1) very rare (1-5)
160,0.35996282,0.6400372,1,10,2) rare (6-20)
161,0.09532264,0.9046774,1,0,1) very rare (1-5)
162,0.1320355,0.8679645,0,76,3) common (21-100)
163,0.3252762,0.6747238,1,4,1) very rare (1-5)
164,0.07236732,0.9276327,1,160,4) very common (100+)
165,0.13569541,0.8643046,0,4,1) very rare (1-5)
166,0.68886894,0.31113106,1,7,2) rare (6-20)
167,0.11723385,0.8827661,0,4,1) very rare (1-5)
168,0.54969597,0.45030403,0,223,4) very common (100+)
169,0.28957602,0.71042395,0,8,2) rare (6-20)
170,0.1890174,0.8109826,1,0,1) very rare (1-5)
171,0.21368083,0.78631914,1,26,3) common (21-100)
172,0.4721252,0.5278748,1,1290,4) very common (100+)
173,0.79152685,0.20847315,0,105,4) very common (100+)
174,0.5914463,0.40855372,1,1,1) very rare (1-5)
175,0.11423433,0.8857657,1,2,1) very rare (1-5)
176,0.3704366,0.6295634,1,15,2) rare (6-20)
177,0.34831256,0.65168744,0,102,4) very common (100+)
178,0.9306657,0.06933433,0,1070,4) very common (100+)
179,0.8080645,0.19193548,0,15,2) rare (6-20)
180,0.78157336,0.21842664,0,1070,4) very common (100+)
181,0.3431482,0.65685177,0,79,3) common (21-100)
182,0.6669624,0.3330376,1,1070,4) very common (100+)
183,0.06206171,0.9379383,1,36,3) common (21-100)
184,0.5933837,0.40661627,0,66,3) common (21-100)
185,0.8277011,0.17229891,0,1070,4) very common (100+)
186,0.9914614,0.008538604,0,211,4) very common (100+)
187,0.7210033,0.2789967,1,81,3) common (21-100)
188,0.08145337,0.9185466,1,10,2) rare (6-20)
189,0.3068797,0.6931203,1,1,1) very rare (1-5)
190,0.9732892,0.026710808,0,1070,4) very common (100+)
191,0.051634893,0.9483651,1,2,1) very rare (1-5)
192,0.44930685,0.55069315,1,20,2) rare (6-20)
193,0.12011565,0.87988436,0,5,1) very rare (1-5)
194,0.2682488,0.7317512,0,4,1) very rare (1-5)
195,0.40889582,0.59110415,0,4,1) very rare (1-5)
196,0.5822994,0.4177006,0,6,2) rare (6-20)
197,0.6990498,0.30095023,1,45,3) common (21-100)
198,0.52428174,0.47571826,0,108,4) very common (100+)
199,0.36866906,0.63133097,0,44,3) common (21-100)
200,0.8784384,0.12156159,1,30,3) common (21-100)
201,0.39215162,0.6078484,1,96,3) common (21-100)
202,0.9545578,0.045442224,0,70,3) common (21-100)
203,0.1583445,0.8416555,1,0,1) very rare (1-5)
204,0.054237243,0.94576275,0,2,1) very rare (1-5)
205,0.1923055,0.8076945,1,2,1) very rare (1-5)
206,0.3262108,0.6737892,1,372,4) very common (100+)
207,0.81525344,0.18474656,1,0,1) very rare (1-5)
208,0.21971901,0.780281,1,11,2) rare (6-20)
209,0.20853268,0.7914673,1,0,1) very rare (1-5)
210,0.6287603,0.37123972,0,274,4) very common (100+)
211,0.85006475,0.14993525,0,99,3) common (21-100)
212,0.20269108,0.7973089,1,5,1) very rare (1-5)
213,0.9007247,0.09927529,0,1290,4) very common (100+)
214,0.62354237,0.37645763,0,5,1) very rare (1-5)
215,0.26310408,0.7368959,1,1,1) very rare (1-5)
216,0.9051391,0.09486091,0,121,4) very common (100+)
217,0.5599407,0.4400593,1,1,1) very rare (1-5)
218,0.79225683,0.20774317,0,118,4) very common (100+)
219,0.98344445,0.016555548,0,118,4) very common (100+)
220,0.41049218,0.5895078,1,1,1) very rare (1-5)
221,0.46903294,0.53096706,0,6,2) rare (6-20)
222,0.37813777,0.62186223,1,4,1) very rare (1-5)
223,0.25329846,0.74670154,1,4,1) very rare (1-5)
224,0.103648275,0.8963517,1,1,1) very rare (1-5)
225,0.9250948,0.07490522,0,1290,4) very common (100+)
226,0.41043437,0.58956563,1,9,2) rare (6-20)
227,0.7948114,0.20518857,0,8,2) rare (6-20)
228,0.26757145,0.73242855,1,9,2) rare (6-20)
229,0.43856674,0.56143326,1,237,4) very common (100+)
230,0.70768756,0.29231244,0,261,4) very common (100+)
231,0.18716432,0.8128357,1,3,1) very rare (1-5)
232,0.084975205,0.9150248,1,3,1) very rare (1-5)
233,0.90822995,0.09177005,0,108,4) very common (100+)
234,0.8131286,0.18687141,0,118,4) very common (100+)
235,0.053980034,0.94601995,1,9,2) rare (6-20)
236,0.2686441,0.7313559,1,20,2) rare (6-20)
237,0.29282194,0.70717806,0,22,3) common (21-100)
238,0.061619792,0.9383802,1,3,1) very rare (1-5)
239,0.8158905,0.18410951,1,145,4) very common (100+)
240,0.6446588,0.3553412,1,84,3) common (21-100)
241,0.4607675,0.5392325,1,33,3) common (21-100)
242,0.9227935,0.07720649,1,8,2) rare (6-20)
243,0.17911984,0.8208802,1,1,1) very rare (1-5)
244,0.11621316,0.88378686,1,39,3) common (21-100)
245,0.8695751,0.13042492,0,1070,4) very common (100+)
246,0.9212208,0.07877922,0,1070,4) very common (100+)
247,0.7462358,0.2537642,0,39,3) common (21-100)
248,0.32019275,0.67980725,0,3,1) very rare (1-5)
249,0.6541891,0.3458109,0,92,3) common (21-100)
250,0.19550148,0.80449855,1,0,1) very rare (1-5)
251,0.15395047,0.84604955,1,2,1) very rare (1-5)
252,0.3594155,0.64058447,0,5,1) very rare (1-5)
253,0.8165425,0.1834575,0,421,4) very common (100+)
254,0.105864726,0.8941353,1,0,1) very rare (1-5)
255,0.12315767,0.8768423,0,0,1) very rare (1-5)
256,0.32855856,0.67144144,1,16,2) rare (6-20)
257,0.15753636,0.8424636,1,0,1) very rare (1-5)
258,0.47873285,0.5212672,1,1070,4) very common (100+)
259,0.10589551,0.8941045,0,14,2) rare (6-20)
260,0.9261441,0.07385588,0,47,3) common (21-100)
261,0.618456,0.381544,1,0,1) very rare (1-5)
262,0.15127279,0.8487272,0,18,2) rare (6-20)
263,0.9868398,0.013160229,0,700,4) very common (100+)
264,0.7097895,0.2902105,1,79,3) common (21-100)
265,0.8982684,0.1017316,0,178,4) very common (100+)
266,0.7959474,0.20405263,0,261,4) very common (100+)
267,0.80433035,0.19566965,0,105,4) very common (100+)
268,0.58166385,0.41833615,0,5,1) very rare (1-5)
269,0.663474,0.33652598,0,2,1) very rare (1-5)
270,0.095759064,0.90424097,1,0,1) very rare (1-5)
271,0.21022063,0.78977937,1,6,2) rare (6-20)
272,0.778814,0.22118598,0,19,2) rare (6-20)
273,0.4062163,0.59378374,1,0,1) very rare (1-5)
274,0.077551395,0.92244864,1,3,1) very rare (1-5)
275,0.76785535,0.23214465,0,372,4) very common (100+)
276,0.62708735,0.37291265,1,2,1) very rare (1-5)
277,0.906576,0.09342402,0,1070,4) very common (100+)
278,0.07731773,0.9226823,1,58,3) common (21-100)
279,0.33957654,0.66042346,0,372,4) very common (100+)
280,0.769744,0.23025602,0,1290,4) very common (100+)
281,0.4723326,0.5276674,1,0,1) very rare (1-5)
282,0.16008605,0.83991396,1,4,1) very rare (1-5)
283,0.47584647,0.52415353,1,58,3) common (21-100)
284,0.5145986,0.4854014,0,5,1) very rare (1-5)
285,0.8914554,0.10854459,1,66,3) common (21-100)
286,0.9316926,0.0683074,0,52,3) common (21-100)
287,0.5953355,0.40466452,1,178,4) very common (100+)
288,0.7319841,0.26801592,0,5,1) very rare (1-5)
289,0.74812675,0.25187325,0,29,3) common (21-100)
290,0.5595817,0.4404183,0,1290,4) very common (100+)
291,0.682853,0.31714702,1,7,2) rare (6-20)
292,0.9521007,0.047899306,0,105,4) very common (100+)
293,0.57518625,0.42481375,1,24,3) common (21-100)
294,0.9359008,0.06409919,0,94,3) common (21-100)
295,0.5190002,0.48099983,0,0,1) very rare (1-5)
296,0.74431074,0.25568926,1,2,1) very rare (1-5)
297,0.30076355,0.69923645,0,23,3) common (21-100)
298,0.87289244,0.12710756,0,1070,4) very common (100+)
299,0.83242464,0.16757536,0,79,3) common (21-100)
300,0.4459038,0.5540962,1,0,1) very rare (1-5)
301,0.3721858,0.6278142,1,5,1) very rare (1-5)
302,0.25715685,0.74284315,1,134,4) very common (100+)
303,0.45187035,0.5481297,0,700,4) very common (100+)
304,0.1072321,0.8927679,1,0,1) very rare (1-5)
305,0.018552614,0.9814474,1,1,1) very rare (1-5)
306,0.76225287,0.23774713,0,6,2) rare (6-20)
307,0.11461919,0.8853808,1,0,1) very rare (1-5)
308,0.33555815,0.6644418,0,13,2) rare (6-20)
309,0.7320651,0.26793492,1,1,1) very rare (1-5)
310,0.7894234,0.2105766,0,11,2) rare (6-20)
311,0.30063418,0.69936585,0,1,1) very rare (1-5)
312,0.163791,0.836209,1,107,4) very common (100+)
313,0.5279286,0.4720714,1,28,3) common (21-100)
314,0.9664914,0.0335086,0,99,3) common (21-100)
315,0.9771285,0.022871494,1,5,1) very rare (1-5)
316,0.71151865,0.28848135,0,4,1) very rare (1-5)
317,0.1729859,0.8270141,0,0,1) very rare (1-5)
318,0.42145836,0.57854164,0,23,3) common (21-100)
319,0.6496384,0.3503616,0,6,2) rare (6-20)
320,0.58542967,0.41457033,1,268,4) very common (100+)
321,0.95051545,0.04948455,0,76,3) common (21-100)
322,0.95573765,0.04426235,0,12,2) rare (6-20)
323,0.39662635,0.60337365,1,79,3) common (21-100)
324,0.2666894,0.7333106,0,6,2) rare (6-20)
325,0.56854,0.43146002,1,105,4) very common (100+)
326,0.9672599,0.032740116,0,182,4) very common (100+)
327,0.3452733,0.65472674,1,106,4) very common (100+)
328,0.19926938,0.8007306,1,274,4) very common (100+)
329,0.56275547,0.43724453,1,39,3) common (21-100)
330,0.17374946,0.82625055,1,268,4) very common (100+)
331,0.84651953,0.15348047,0,1290,4) very common (100+)
332,0.9061828,0.093817174,0,10,2) rare (6-20)
333,0.7449503,0.2550497,0,106,4) very common (100+)
334,0.26875365,0.73124635,0,2,1) very rare (1-5)
335,0.792363,0.20763701,0,4,1) very rare (1-5)
336,0.25988147,0.7401185,1,1,1) very rare (1-5)
337,0.5436951,0.4563049,0,14,2) rare (6-20)
338,0.67663425,0.32336575,1,0,1) very rare (1-5)
339,0.29220802,0.707792,1,3,1) very rare (1-5)
340,0.60484004,0.39515996,0,1070,4) very common (100+)
341,0.7635438,0.23645622,0,1290,4) very common (100+)
342,0.88412285,0.11587715,1,38,3) common (21-100)
343,0.8246202,0.17537981,1,23,3) common (21-100)
344,0.6061514,0.3938486,0,372,4) very common (100+)
345,0.2988231,0.7011769,0,1,1) very rare (1-5)
346,0.73074806,0.26925194,0,700,4) very common (100+)
347,0.7174983,0.2825017,0,121,4) very common (100+)
348,0.2058888,0.7941112,0,58,3) common (21-100)
349,0.8412646,0.1587354,0,3,1) very rare (1-5)
350,0.49681234,0.50318766,1,268,4) very common (100+)
351,0.82688624,0.17311376,0,13,2) rare (6-20)
352,0.41014886,0.58985114,1,0,1) very rare (1-5)
353,0.96528095,0.03471905,0,85,3) common (21-100)
354,0.24617904,0.75382096,0,2,1) very rare (1-5)
355,0.1251865,0.8748135,1,0,1) very rare (1-5)
356,0.5945498,0.40545022,0,49,3) common (21-100)
357,0.88334084,0.116659164,0,700,4) very common (100+)
358,0.6992496,0.30075037,0,46,3) common (21-100)
359,0.8951797,0.10482031,1,1,1) very rare (1-5)
360,0.405387,0.59461296,1,23,3) common (21-100)
361,0.7788774,0.22112262,1,81,3) common (21-100)
362,0.6461619,0.3538381,0,1070,4) very common (100+)
363,0.48658842,0.5134116,0,108,4) very common (100+)
364,0.37712163,0.6228784,1,1290,4) very common (100+)
365,0.54427004,0.45572996,1,58,3) common (21-100)
366,0.14065772,0.8593423,1,4,1) very rare (1-5)
367,0.14960395,0.85039604,0,145,4) very common (100+)
368,0.4257434,0.5742566,1,1290,4) very common (100+)
369,0.013301199,0.9866988,1,0,1) very rare (1-5)
370,0.8839002,0.116099775,1,16,2) rare (6-20)
371,0.10199183,0.89800817,1,1,1) very rare (1-5)
372,0.29826587,0.7017341,1,1290,4) very common (100+)
373,0.8772007,0.12279928,0,166,4) very common (100+)
374,0.48313442,0.5168656,1,1070,4) very common (100+)
375,0.23499364,0.76500636,1,1,1) very rare (1-5)
376,0.7497865,0.2502135,0,74,3) common (21-100)
377,0.8386096,0.16139042,0,142,4) very common (100+)
378,0.9722136,0.027786374,1,99,3) common (21-100)
379,0.38576078,0.6142392,1,24,3) common (21-100)
380,0.33605614,0.6639439,0,12,2) rare (6-20)
381,0.58778703,0.41221297,0,6,2) rare (6-20)
382,0.27518618,0.7248138,0,166,4) very common (100+)
383,0.47286606,0.52713394,0,3,1) very rare (1-5)
384,0.52391404,0.47608596,1,166,4) very common (100+)
385,0.859899,0.14010102,1,17,2) rare (6-20)
386,0.2962579,0.7037421,0,421,4) very common (100+)
387,0.26016507,0.7398349,1,3,1) very rare (1-5)
388,0.15439193,0.84560806,1,3,1) very rare (1-5)
389,0.51564693,0.48435307,0,160,4) very common (100+)
390,0.027949437,0.97205055,1,0,1) very rare (1-5)
391,0.47611687,0.5238831,0,78,3) common (21-100)
392,0.12238295,0.87761706,1,0,1) very rare (1-5)
393,0.9520911,0.047908902,1,275,4) very common (100+)
394,0.5513312,0.44866878,1,118,4) very common (100+)
395,0.03166685,0.9683331,1,0,1) very rare (1-5)
396,0.24365495,0.75634503,0,1,1) very rare (1-5)
397,0.6788737,0.32112628,0,142,4) very common (100+)
398,0.35939333,0.64060664,1,0,1) very rare (1-5)
399,0.18173583,0.8182642,1,36,3) common (21-100)
400,0.8702922,0.12970781,0,372,4) very common (100+)
401,0.84400856,0.15599144,0,55,3) common (21-100)
402,0.7074737,0.2925263,1,3,1) very rare (1-5)
403,0.96973485,0.030265152,0,78,3) common (21-100)
404,0.7706581,0.22934192,0,700,4) very common (100+)
405,0.45708027,0.54291975,1,70,3) common (21-100)
406,0.9867219,0.013278127,0,421,4) very common (100+)
407,0.42011118,0.5798888,1,107,4) very common (100+)
408,0.3676955,0.6323045,1,96,3) common (21-100)
409,0.70866513,0.29133487,0,237,4) very common (100+)
410,0.6594027,0.34059727,0,124,4) very common (100+)
411,0.16704844,0.83295155,1,39,3) common (21-100)
412,0.11964794,0.8803521,0,2,1) very rare (1-5)
413,0.16782518,0.83217484,1,237,4) very common (100+)
414,0.054949448,0.94505054,0,2,1) very rare (1-5)
415,0.93987656,0.060123444,0,159,4) very common (100+)
416,0.34284332,0.6571567,1,39,3) common (21-100)
417,0.51780766,0.48219234,1,1290,4) very common (100+)
418,0.9003835,0.09961653,1,6,2) rare (6-20)
419,0.9292597,0.07074028,0,124,4) very common (100+)
420,0.05837554,0.94162446,1,49,3) common (21-100)
421,0.008844263,0.99115574,1,0,1) very rare (1-5)
422,0.23059845,0.76940155,0,2,1) very rare (1-5)
423,0.8098099,0.19019008,1,118,4) very common (100+)
424,0.47484586,0.5251541,0,18,2) rare (6-20)
425,0.7681164,0.23188359,1,4,1) very rare (1-5)
426,0.070535496,0.9294645,0,66,3) common (21-100)
427,0.24932635,0.75067365,1,0,1) very rare (1-5)
428,0.38494733,0.6150527,1,32,3) common (21-100)
429,0.6871672,0.31283277,0,343,4) very common (100+)
430,0.5578345,0.4421655,1,41,3) common (21-100)
431,0.77419317,0.22580683,0,1290,4) very common (100+)
432,0.228351,0.771649,0,58,3) common (21-100)
433,0.2432613,0.7567387,1,2,1) very rare (1-5)
434,0.8769736,0.12302637,1,70,3) common (21-100)
435,0.3858713,0.6141287,1,2,1) very rare (1-5)
436,0.8497565,0.15024352,1,1,1) very rare (1-5)
437,0.028338639,0.9716614,1,0,1) very rare (1-5)
438,0.58503246,0.41496754,1,24,3) common (21-100)
439,0.5824718,0.4175282,1,42,3) common (21-100)
440,0.6443587,0.3556413,0,372,4) very common (100+)
441,0.4539431,0.54605687,1,0,1) very rare (1-5)
442,0.62032443,0.37967557,0,1070,4) very common (100+)
443,0.86347306,0.13652694,0,237,4) very common (100+)
444,0.22928706,0.770713,0,0,1) very rare (1-5)
445,0.20003812,0.79996186,0,3,1) very rare (1-5)
446,0.9410567,0.05894327,0,1290,4) very common (100+)
447,0.8828661,0.117133915,1,12,2) rare (6-20)
448,0.8515839,0.1484161,0,105,4) very common (100+)
449,0.916011,0.083989024,0,86,3) common (21-100)
450,0.8278035,0.17219651,0,47,3) common (21-100)
451,0.53740823,0.46259177,0,123,4) very common (100+)
452,0.37492886,0.62507117,1,49,3) common (21-100)
453,0.43454212,0.5654579,0,12,2) rare (6-20)
454,0.041441076,0.9585589,1,8,2) rare (6-20)
455,0.17891586,0.82108414,0,0,1) very rare (1-5)
456,0.220752,0.779248,0,7,2) rare (6-20)
457,0.10949558,0.8905044,1,5,1) very rare (1-5)
458,0.77578795,0.22421205,0,211,4) very common (100+)
459,0.36785662,0.6321434,0,20,2) rare (6-20)
460,0.0773097,0.9226903,1,0,1) very rare (1-5)
461,0.554228,0.445772,0,700,4) very common (100+)
462,0.13933527,0.8606647,1,1,1) very rare (1-5)
463,0.9300371,0.06996292,0,5,1) very rare (1-5)
464,0.9445948,0.0554052,0,1290,4) very common (100+)
465,0.42538342,0.57461655,1,0,1) very rare (1-5)
466,0.856224,0.143776,0,42,3) common (21-100)
467,0.18111706,0.81888294,1,4,1) very rare (1-5)
468,0.9961063,0.0038936734,0,211,4) very common (100+)
469,0.10441306,0.89558697,0,0,1) very rare (1-5)
470,0.7930853,0.20691472,0,700,4) very common (100+)
471,0.41069356,0.5893065,1,34,3) common (21-100)
472,0.8680963,0.13190371,0,223,4) very common (100+)
473,0.13313155,0.86686844,1,0,1) very rare (1-5)
474,0.04301681,0.9569832,1,0,1) very rare (1-5)
475,0.6485889,0.3514111,1,47,3) common (21-100)
476,0.57812864,0.42187136,0,8,2) rare (6-20)
477,0.1864738,0.8135262,0,0,1) very rare (1-5)
478,0.33869168,0.6613083,1,13,2) rare (6-20)
479,0.35235742,0.6476426,0,0,1) very rare (1-5)
480,0.7446962,0.2553038,1,274,4) very common (100+)
481,0.2916609,0.7083391,1,0,1) very rare (1-5)
482,0.5033322,0.4966678,1,0,1) very rare (1-5)
483,0.25881118,0.7411888,1,70,3) common (21-100)
484,0.16146044,0.83853954,1,10,2) rare (6-20)
485,0.6822932,0.31770682,1,0,1) very rare (1-5)
486,0.11597865,0.88402134,1,58,3) common (21-100)
487,0.574068,0.425932,1,19,2) rare (6-20)
488,0.593849,0.406151,1,1,1) very rare (1-5)
489,0.34345043,0.6565496,1,6,2) rare (6-20)
490,0.9066419,0.0933581,0,1070,4) very common (100+)
491,0.22070512,0.77929485,1,2,1) very rare (1-5)
492,0.8792111,0.12078887,0,1290,4) very common (100+)
493,0.9865802,0.013419807,0,142,4) very common (100+)
494,0.5651087,0.43489128,0,14,2) rare (6-20)
495,0.78557664,0.21442336,0,275,4) very common (100+)
496,0.7040261,0.2959739,0,23,3) common (21-100)
497,0.96297455,0.03702545,0,12,2) rare (6-20)
498,0.1749018,0.8250982,1,0,1) very rare (1-5)
499,0.69643533,0.30356467,0,37,3) common (21-100)
