mol_idx,top_score,uq,error,frequency,tier
140,0.99123293,0.008767068,0,343,4) very common (100+)
141,0.8326242,0.1673758,0,74,3) common (21-100)
142,0.24136926,0.75863075,0,66,3) common (21-100)
143,0.5429402,0.4570598,1,2,1) very rare (1-5)
144,0.17857137,0.82142866,1,13,2) rare (6-20)
145,0.46023074,0.5397693,0,5,1) very rare (1-5)
146,0.6128673,0.3871327,1,166,4) very common (100+)
147,0.05190366,0.94809633,1,3,1) very rare (1-5)
148,0.41692328,0.5830767,1,1,1) very rare (1-5)
149,0.45260292,0.5473971,0,33,3) common (21-100)
150,0.37088087,0.62911916,0,178,4) very common (100+)
151,0.4878134,0.5121866,0,5,1) very rare (1-5)
152,0.78025055,0.21974945,0,1290,4) very common (100+)
153,0.054764472,0.94523555,0,33,3) common (21-100)
154,0.033567697,0.96643233,1,0,1) very rare (1-5)
155,0.47637963,0.52362037,1,33,3) common (21-100)
156,0.9598893,0.040110707,0,9,2) rare (6-20)
157,0.92745215,0.07254785,1,8,2) rare (6-20)
158,0.98606,0.013939977,0,39,3) common (21-100)
159,0.45932537,0.5406746,1,4,1) very rare (1-5)
160,0.21544376,0.78455627,0,10,2) rare (6-20)
161,0.2269692,0.7730308,1,0,1) very rare (1-5)
162,0.11868328,0.8813167,1,76,3) common (21-100)
163,0.4557545,0.5442455,0,4,1) very rare (1-5)
164,0.078613244,0.9213868,1,160,4) very common (100+)
165,0.06478498,0.935215,1,4,1) very rare (1-5)
166,0.8803251,0.11967492,1,7,2) rare (6-20)
167,0.23871733,0.7612827,0,4,1) very rare (1-5)
168,0.27132508,0.7286749,1,223,4) very common (100+)
169,0.27875257,0.72124743,0,8,2) rare (6-20)
170,0.25150365,0.74849635,1,0,1) very rare (1-5)
171,0.08894328,0.9110567,1,26,3) common (21-100)
172,0.64981544,0.35018456,0,1290,4) very common (100+)
173,0.8503919,0.14960808,0,105,4) very common (100+)
174,0.18482812,0.8151719,1,1,1) very rare (1-5)
175,0.34676996,0.6532301,1,2,1) very rare (1-5)
176,0.24252382,0.7574762,1,15,2) rare (6-20)
177,0.31067753,0.6893225,1,102,4) very common (100+)
178,0.78137606,0.21862394,0,1070,4) very common (100+)
179,0.9734631,0.026536882,0,15,2) rare (6-20)
180,0.8645159,0.1354841,0,1070,4) very common (100+)
181,0.78104025,0.21895975,0,79,3) common (21-100)
182,0.78566045,0.21433955,1,1070,4) very common (100+)
183,0.043489456,0.95651054,1,36,3) common (21-100)
184,0.5132412,0.48675883,0,66,3) common (21-100)
185,0.87954336,0.120456636,0,1070,4) very common (100+)
186,0.9987368,0.0012632012,0,211,4) very common (100+)
187,0.2598039,0.7401961,1,81,3) common (21-100)
188,0.05399226,0.9460077,1,10,2) rare (6-20)
189,0.35482752,0.6451725,1,1,1) very rare (1-5)
190,0.9306598,0.06934023,0,1070,4) very common (100+)
191,0.031575304,0.9684247,1,2,1) very rare (1-5)
192,0.1649219,0.8350781,1,20,2) rare (6-20)
193,0.2376477,0.7623523,0,5,1) very rare (1-5)
194,0.78275955,0.21724045,0,4,1) very rare (1-5)
195,0.6623596,0.3376404,0,4,1) very rare (1-5)
196,0.8419189,0.15808111,0,6,2) rare (6-20)
197,0.6642113,0.33578873,0,45,3) common (21-100)
198,0.81841445,0.18158555,1,108,4) very common (100+)
199,0.42416513,0.5758349,0,44,3) common (21-100)
200,0.78754276,0.21245724,1,30,3) common (21-100)
201,0.28582624,0.7141738,1,96,3) common (21-100)
202,0.7801498,0.21985018,0,70,3) common (21-100)
203,0.36866674,0.63133323,1,0,1) very rare (1-5)
204,0.02650837,0.9734916,1,2,1) very rare (1-5)
205,0.22670147,0.7732985,1,2,1) very rare (1-5)
206,0.34886727,0.6511327,1,372,4) very common (100+)
207,0.73251396,0.26748604,1,0,1) very rare (1-5)
208,0.28761214,0.71238786,1,11,2) rare (6-20)
209,0.21732332,0.7826767,1,0,1) very rare (1-5)
210,0.34184822,0.65815175,1,274,4) very common (100+)
211,0.5992842,0.40071583,0,99,3) common (21-100)
212,0.32315406,0.6768459,1,5,1) very rare (1-5)
213,0.9079324,0.0920676,0,1290,4) very common (100+)
214,0.80227554,0.19772446,0,5,1) very rare (1-5)
215,0.17887037,0.8211296,1,1,1) very rare (1-5)
216,0.49486902,0.505131,0,121,4) very common (100+)
217,0.48740178,0.5125982,1,1,1) very rare (1-5)
218,0.6091014,0.3908986,0,118,4) very common (100+)
219,0.98747593,0.012524068,0,118,4) very common (100+)
220,0.2390396,0.7609604,1,1,1) very rare (1-5)
221,0.86013424,0.13986576,0,6,2) rare (6-20)
222,0.1800931,0.8199069,1,4,1) very rare (1-5)
223,0.18725342,0.8127466,0,4,1) very rare (1-5)
224,0.18466012,0.81533986,1,1,1) very rare (1-5)
225,0.77557445,0.22442555,0,1290,4) very common (100+)
226,0.60763997,0.39236003,1,9,2) rare (6-20)
227,0.89248484,0.107515156,0,8,2) rare (6-20)
228,0.6152277,0.3847723,1,9,2) rare (6-20)
229,0.636655,0.36334503,1,237,4) very common (100+)
230,0.755941,0.24405903,0,261,4) very common (100+)
231,0.18218942,0.8178106,1,3,1) very rare (1-5)
232,0.28449038,0.71550965,1,3,1) very rare (1-5)
233,0.9145098,0.08549023,0,108,4) very common (100+)
234,0.5213885,0.47861153,0,118,4) very common (100+)
235,0.26098254,0.7390175,1,9,2) rare (6-20)
236,0.4362364,0.5637636,1,20,2) rare (6-20)
237,0.31208697,0.68791306,0,22,3) common (21-100)
238,0.055329844,0.94467014,1,3,1) very rare (1-5)
239,0.5776806,0.4223194,1,145,4) very common (100+)
240,0.90100724,0.098992765,1,84,3) common (21-100)
241,0.76446605,0.23553395,1,33,3) common (21-100)
242,0.9458355,0.05416453,1,8,2) rare (6-20)
243,0.16762857,0.8323714,1,1,1) very rare (1-5)
244,0.10036723,0.89963275,1,39,3) common (21-100)
245,0.8055823,0.19441772,0,1070,4) very common (100+)
246,0.91392255,0.08607745,0,1070,4) very common (100+)
247,0.754032,0.24596798,0,39,3) common (21-100)
248,0.19702807,0.80297196,0,3,1) very rare (1-5)
249,0.772821,0.22717899,0,92,3) common (21-100)
250,0.2121053,0.7878947,1,0,1) very rare (1-5)
251,0.22189279,0.7781072,1,2,1) very rare (1-5)
252,0.48790464,0.51209533,0,5,1) very rare (1-5)
253,0.965998,0.034002006,0,421,4) very common (100+)
254,0.17183189,0.8281681,1,0,1) very rare (1-5)
255,0.05388396,0.94611603,0,0,1) very rare (1-5)
256,0.44056317,0.5594368,1,16,2) rare (6-20)
257,0.7834024,0.21659762,1,0,1) very rare (1-5)
258,0.44877836,0.5512216,1,1070,4) very common (100+)
259,0.086211085,0.9137889,1,14,2) rare (6-20)
260,0.9429743,0.05702567,0,47,3) common (21-100)
261,0.45554113,0.54445887,1,0,1) very rare (1-5)
262,0.07379426,0.92620575,1,18,2) rare (6-20)
263,0.9807978,0.019202173,0,700,4) very common (100+)
264,0.7655263,0.2344737,1,79,3) common (21-100)
265,0.954419,0.045580983,0,178,4) very common (100+)
266,0.806814,0.19318599,0,261,4) very common (100+)
267,0.81079614,0.18920386,0,105,4) very common (100+)
268,0.47320548,0.52679455,0,5,1) very rare (1-5)
269,0.5186673,0.48133272,0,2,1) very rare (1-5)
270,0.31352645,0.68647355,1,0,1) very rare (1-5)
271,0.05900908,0.9409909,1,6,2) rare (6-20)
272,0.8420767,0.15792328,0,19,2) rare (6-20)
273,0.3773228,0.6226772,1,0,1) very rare (1-5)
274,0.2678438,0.73215616,1,3,1) very rare (1-5)
275,0.5590551,0.4409449,0,372,4) very common (100+)
276,0.55095476,0.44904524,0,2,1) very rare (1-5)
277,0.9484154,0.0515846,0,1070,4) very common (100+)
278,0.25907636,0.74092364,1,58,3) common (21-100)
279,0.36577904,0.63422096,0,372,4) very common (100+)
280,0.84115523,0.15884477,0,1290,4) very common (100+)
281,0.67753065,0.32246935,1,0,1) very rare (1-5)
282,0.031215226,0.96878475,1,4,1) very rare (1-5)
283,0.34939057,0.65060943,1,58,3) common (21-100)
284,0.77529734,0.22470266,0,5,1) very rare (1-5)
285,0.83258295,0.16741705,1,66,3) common (21-100)
286,0.93246603,0.06753397,0,52,3) common (21-100)
287,0.78550327,0.21449673,1,178,4) very common (100+)
288,0.9574658,0.042534173,0,5,1) very rare (1-5)
289,0.83736634,0.16263366,0,29,3) common (21-100)
290,0.41139874,0.58860123,0,1290,4) very common (100+)
291,0.7816592,0.21834081,1,7,2) rare (6-20)
292,0.9383156,0.06168443,0,105,4) very common (100+)
293,0.59562427,0.40437573,0,24,3) common (21-100)
294,0.87005216,0.12994784,0,94,3) common (21-100)
295,0.9316334,0.06836659,1,0,1) very rare (1-5)
296,0.5060198,0.49398023,1,2,1) very rare (1-5)
297,0.3053126,0.69468737,0,23,3) common (21-100)
298,0.6623079,0.33769208,0,1070,4) very common (100+)
299,0.7227335,0.2772665,0,79,3) common (21-100)
300,0.17518,0.82482,1,0,1) very rare (1-5)
301,0.15408823,0.84591174,1,5,1) very rare (1-5)
302,0.579608,0.42039198,1,134,4) very common (100+)
303,0.1485788,0.85142124,0,700,4) very common (100+)
304,0.14517404,0.854826,1,0,1) very rare (1-5)
305,0.02358173,0.97641826,0,1,1) very rare (1-5)
306,0.55462855,0.44537145,0,6,2) rare (6-20)
307,0.19406256,0.8059374,1,0,1) very rare (1-5)
308,0.45499796,0.54500204,0,13,2) rare (6-20)
309,0.4358449,0.5641551,1,1,1) very rare (1-5)
310,0.81742984,0.18257016,0,11,2) rare (6-20)
311,0.5554056,0.44459438,0,1,1) very rare (1-5)
312,0.24757841,0.7524216,1,107,4) very common (100+)
313,0.39962235,0.6003777,1,28,3) common (21-100)
314,0.9550005,0.04499948,0,99,3) common (21-100)
315,0.92477745,0.07522255,1,5,1) very rare (1-5)
316,0.95230466,0.04769534,0,4,1) very rare (1-5)
317,0.4657835,0.5342165,1,0,1) very rare (1-5)
318,0.74971116,0.25028884,0,23,3) common (21-100)
319,0.8706336,0.1293664,0,6,2) rare (6-20)
320,0.56704694,0.43295306,0,268,4) very common (100+)
321,0.7847197,0.2152803,0,76,3) common (21-100)
322,0.96196157,0.038038433,0,12,2) rare (6-20)
323,0.33473906,0.6652609,1,79,3) common (21-100)
324,0.6547118,0.34528822,0,6,2) rare (6-20)
325,0.41351914,0.58648086,1,105,4) very common (100+)
326,0.9869135,0.013086498,0,182,4) very common (100+)
327,0.45146394,0.54853606,1,106,4) very common (100+)
328,0.38215807,0.61784196,1,274,4) very common (100+)
329,0.37347916,0.6265209,1,39,3) common (21-100)
330,0.21998674,0.78001326,1,268,4) very common (100+)
331,0.8499581,0.15004188,0,1290,4) very common (100+)
332,0.81248564,0.18751436,0,10,2) rare (6-20)
333,0.66500443,0.33499557,0,106,4) very common (100+)
334,0.21307096,0.786929,1,2,1) very rare (1-5)
335,0.91314375,0.086856246,0,4,1) very rare (1-5)
336,0.38514292,0.6148571,0,1,1) very rare (1-5)
337,0.9011143,0.098885715,0,14,2) rare (6-20)
338,0.87451583,0.12548417,1,0,1) very rare (1-5)
339,0.15985106,0.8401489,1,3,1) very rare (1-5)
340,0.7204715,0.2795285,1,1070,4) very common (100+)
341,0.7145357,0.2854643,0,1290,4) very common (100+)
342,0.90104854,0.09895146,1,38,3) common (21-100)
343,0.8031756,0.19682437,1,23,3) common (21-100)
344,0.9404884,0.059511602,0,372,4) very common (100+)
345,0.47606888,0.52393115,0,1,1) very rare (1-5)
346,0.9569218,0.043078184,0,700,4) very common (100+)
347,0.7295534,0.2704466,0,121,4) very common (100+)
348,0.097761184,0.90223885,0,58,3) common (21-100)
349,0.956294,0.043706,0,3,1) very rare (1-5)
350,0.49040183,0.50959814,1,268,4) very common (100+)
351,0.9310926,0.06890738,0,13,2) rare (6-20)
352,0.09920205,0.90079796,1,0,1) very rare (1-5)
353,0.95326966,0.04673034,0,85,3) common (21-100)
354,0.57795674,0.42204326,0,2,1) very rare (1-5)
355,0.06431555,0.93568444,1,0,1) very rare (1-5)
356,0.40519494,0.59480506,0,49,3) common (21-100)
357,0.9288844,0.07111561,0,700,4) very common (100+)
358,0.80307853,0.19692147,0,46,3) common (21-100)
359,0.9281785,0.07182151,1,1,1) very rare (1-5)
360,0.1971511,0.80284894,1,23,3) common (21-100)
361,0.62171733,0.37828267,1,81,3) common (21-100)
362,0.9036195,0.09638047,0,1070,4) very common (100+)
363,0.24964927,0.7503507,0,108,4) very common (100+)
364,0.56048393,0.43951607,1,1290,4) very common (100+)
365,0.9341236,0.065876424,1,58,3) common (21-100)
366,0.18689401,0.813106,1,4,1) very rare (1-5)
367,0.34377992,0.6562201,0,145,4) very common (100+)
368,0.22284469,0.7771553,1,1290,4) very common (100+)
369,0.075496286,0.9245037,1,0,1) very rare (1-5)
370,0.7636963,0.23630369,1,16,2) rare (6-20)
371,0.108723536,0.8912765,1,1,1) very rare (1-5)
372,0.23161545,0.7683846,0,1290,4) very common (100+)
373,0.81164145,0.18835855,0,166,4) very common (100+)
374,0.69966185,0.30033815,1,1070,4) very common (100+)
375,0.21093203,0.789068,1,1,1) very rare (1-5)
376,0.9055231,0.09447688,0,74,3) common (21-100)
377,0.952493,0.047506988,0,142,4) very common (100+)
378,0.8411191,0.15888089,1,99,3) common (21-100)
379,0.25376832,0.7462317,1,24,3) common (21-100)
380,0.24240853,0.7575915,0,12,2) rare (6-20)
381,0.14159486,0.8584051,1,6,2) rare (6-20)
382,0.29500228,0.7049977,1,166,4) very common (100+)
383,0.3616475,0.6383525,0,3,1) very rare (1-5)
384,0.68266475,0.31733525,1,166,4) very common (100+)
385,0.7277235,0.27227652,1,17,2) rare (6-20)
386,0.32481572,0.67518425,0,421,4) very common (100+)
387,0.12609735,0.8739027,1,3,1) very rare (1-5)
388,0.2961314,0.7038686,1,3,1) very rare (1-5)
389,0.7864496,0.21355039,1,160,4) very common (100+)
390,0.031900287,0.9680997,1,0,1) very rare (1-5)
391,0.7019658,0.2980342,0,78,3) common (21-100)
392,0.24897583,0.7510242,1,0,1) very rare (1-5)
393,0.9753416,0.024658382,1,275,4) very common (100+)
394,0.7326719,0.26732808,1,118,4) very common (100+)
395,0.07869844,0.92130154,1,0,1) very rare (1-5)
396,0.5414173,0.4585827,0,1,1) very rare (1-5)
397,0.6026794,0.39732063,0,142,4) very common (100+)
398,0.06608379,0.9339162,1,0,1) very rare (1-5)
399,0.044102762,0.9558972,1,36,3) common (21-100)
400,0.7842434,0.2157566,0,372,4) very common (100+)
401,0.625126,0.374874,0,55,3) common (21-100)
402,0.7128736,0.28712642,1,3,1) very rare (1-5)
403,0.97896314,0.021036863,0,78,3) common (21-100)
404,0.5074756,0.4925244,0,700,4) very common (100+)
405,0.6965829,0.3034171,1,70,3) common (21-100)
406,0.9805931,0.019406915,0,421,4) very common (100+)
407,0.5209403,0.4790597,1,107,4) very common (100+)
408,0.28929397,0.710706,0,96,3) common (21-100)
409,0.61670595,0.38329405,0,237,4) very common (100+)
410,0.6909927,0.3090073,0,124,4) very common (100+)
411,0.115871996,0.884128,0,39,3) common (21-100)
412,0.43293172,0.5670683,0,2,1) very rare (1-5)
413,0.35206455,0.64793545,0,237,4) very common (100+)
414,0.20553146,0.7944685,0,2,1) very rare (1-5)
415,0.9661849,0.033815086,0,159,4) very common (100+)
416,0.43085584,0.5691441,1,39,3) common (21-100)
417,0.5972691,0.40273088,1,1290,4) very common (100+)
418,0.8566039,0.14339608,1,6,2) rare (6-20)
419,0.96427745,0.035722554,0,124,4) very common (100+)
420,0.12297392,0.8770261,1,49,3) common (21-100)
421,0.010745169,0.98925483,1,0,1) very rare (1-5)
422,0.15649213,0.8435079,0,2,1) very rare (1-5)
423,0.66630805,0.33369195,1,118,4) very common (100+)
424,0.3375557,0.6624443,0,18,2) rare (6-20)
425,0.509666,0.49033397,1,4,1) very rare (1-5)
426,0.091830246,0.90816975,1,66,3) common (21-100)
427,0.28084952,0.7191505,1,0,1) very rare (1-5)
428,0.17795643,0.82204354,1,32,3) common (21-100)
429,0.8309476,0.16905242,0,343,4) very common (100+)
430,0.9009186,0.0990814,1,41,3) common (21-100)
431,0.86176676,0.13823324,0,1290,4) very common (100+)
432,0.36431032,0.6356897,0,58,3) common (21-100)
433,0.62352633,0.37647367,0,2,1) very rare (1-5)
434,0.96191406,0.038085938,1,70,3) common (21-100)
435,0.15312858,0.84687144,0,2,1) very rare (1-5)
436,0.6976262,0.30237383,1,1,1) very rare (1-5)
437,0.14468318,0.8553168,1,0,1) very rare (1-5)
438,0.25097775,0.74902225,1,24,3) common (21-100)
439,0.4398105,0.5601895,1,42,3) common (21-100)
440,0.76953155,0.23046845,0,372,4) very common (100+)
441,0.24538386,0.75461614,1,0,1) very rare (1-5)
442,0.67685866,0.32314134,0,1070,4) very common (100+)
443,0.82823217,0.17176783,0,237,4) very common (100+)
444,0.20315309,0.7968469,1,0,1) very rare (1-5)
445,0.15779312,0.8422069,0,3,1) very rare (1-5)
446,0.98235506,0.017644942,0,1290,4) very common (100+)
447,0.78532803,0.21467197,1,12,2) rare (6-20)
448,0.3663097,0.6336903,0,105,4) very common (100+)
449,0.93946177,0.060538232,0,86,3) common (21-100)
450,0.9179787,0.082021296,0,47,3) common (21-100)
451,0.594101,0.405899,1,123,4) very common (100+)
452,0.7137666,0.28623343,1,49,3) common (21-100)
453,0.50915545,0.49084455,0,12,2) rare (6-20)
454,0.036505003,0.963495,1,8,2) rare (6-20)
455,0.16275623,0.8372438,1,0,1) very rare (1-5)
456,0.17990975,0.82009023,0,7,2) rare (6-20)
457,0.13607033,0.8639297,0,5,1) very rare (1-5)
458,0.970036,0.02996403,0,211,4) very common (100+)
459,0.8963534,0.10364658,0,20,2) rare (6-20)
460,0.10666377,0.89333624,1,0,1) very rare (1-5)
461,0.5065381,0.4934619,0,700,4) very common (100+)
462,0.16396913,0.83603084,1,1,1) very rare (1-5)
463,0.9627345,0.03726548,0,5,1) very rare (1-5)
464,0.9478715,0.052128494,0,1290,4) very common (100+)
465,0.18596174,0.8140383,1,0,1) very rare (1-5)
466,0.7330214,0.26697862,0,42,3) common (21-100)
467,0.17822923,0.8217708,1,4,1) very rare (1-5)
468,0.99914646,0.0008535385,0,211,4) very common (100+)
469,0.093321316,0.9066787,0,0,1) very rare (1-5)
470,0.930243,0.069756985,0,700,4) very common (100+)
471,0.38699427,0.61300576,1,34,3) common (21-100)
472,0.87659883,0.123401165,0,223,4) very common (100+)
473,0.13716745,0.86283255,1,0,1) very rare (1-5)
474,0.112569466,0.88743055,1,0,1) very rare (1-5)
475,0.51781905,0.48218095,0,47,3) common (21-100)
476,0.69854766,0.30145234,0,8,2) rare (6-20)
477,0.2118974,0.7881026,0,0,1) very rare (1-5)
478,0.27726293,0.7227371,1,13,2) rare (6-20)
479,0.35518876,0.6448113,1,0,1) very rare (1-5)
480,0.73937345,0.26062655,1,274,4) very common (100+)
481,0.30295303,0.697047,1,0,1) very rare (1-5)
482,0.8486892,0.1513108,1,0,1) very rare (1-5)
483,0.22006635,0.77993363,1,70,3) common (21-100)
484,0.13248292,0.8675171,0,10,2) rare (6-20)
485,0.76054484,0.23945516,1,0,1) very rare (1-5)
486,0.2771206,0.7228794,1,58,3) common (21-100)
487,0.36627978,0.6337202,1,19,2) rare (6-20)
488,0.69849473,0.30150527,1,1,1) very rare (1-5)
489,0.72727644,0.27272356,1,6,2) rare (6-20)
490,0.8771441,0.1228559,0,1070,4) very common (100+)
491,0.3175007,0.6824993,1,2,1) very rare (1-5)
492,0.80649877,0.19350123,0,1290,4) very common (100+)
493,0.9525274,0.047472596,0,142,4) very common (100+)
494,0.549527,0.450473,0,14,2) rare (6-20)
495,0.80309165,0.19690835,0,275,4) very common (100+)
496,0.9637143,0.0362857,0,23,3) common (21-100)
497,0.94724643,0.052753568,0,12,2) rare (6-20)
498,0.28476882,0.7152312,1,0,1) very rare (1-5)
499,0.29922497,0.700775,1,37,3) common (21-100)
