mol_idx,top_score,uq,error,frequency,tier
249,0.9346822,0.06531781,0,92,3) common (21-100)
250,0.1063392,0.8936608,1,0,1) very rare (1-5)
251,0.24068479,0.7593152,1,2,1) very rare (1-5)
252,0.3287836,0.67121637,1,5,1) very rare (1-5)
253,0.93841565,0.061584353,0,421,4) very common (100+)
254,0.19331992,0.8066801,1,0,1) very rare (1-5)
255,0.08520803,0.91479194,1,0,1) very rare (1-5)
256,0.76998323,0.23001677,1,16,2) rare (6-20)
257,0.192466,0.807534,1,0,1) very rare (1-5)
258,0.6021448,0.39785522,0,1070,4) very common (100+)
259,0.08837563,0.9116244,1,14,2) rare (6-20)
260,0.97835577,0.021644235,0,47,3) common (21-100)
261,0.60148925,0.39851075,1,0,1) very rare (1-5)
262,0.13411158,0.8658884,0,18,2) rare (6-20)
263,0.98749614,0.012503862,0,700,4) very common (100+)
264,0.7152107,0.28478932,1,79,3) common (21-100)
265,0.85366374,0.14633626,0,178,4) very common (100+)
266,0.88359857,0.116401434,0,261,4) very common (100+)
267,0.9173537,0.08264631,0,105,4) very common (100+)
268,0.49562278,0.50437725,0,5,1) very rare (1-5)
269,0.8228464,0.17715359,0,2,1) very rare (1-5)
270,0.04576985,0.9542301,1,0,1) very rare (1-5)
271,0.053659964,0.94634,1,6,2) rare (6-20)
272,0.8312848,0.16871518,0,19,2) rare (6-20)
273,0.39836296,0.601637,1,0,1) very rare (1-5)
274,0.15011434,0.84988564,1,3,1) very rare (1-5)
275,0.8903443,0.10965568,0,372,4) very common (100+)
276,0.51934445,0.48065555,0,2,1) very rare (1-5)
277,0.86351526,0.13648474,0,1070,4) very common (100+)
278,0.15866566,0.84133434,1,58,3) common (21-100)
279,0.29145005,0.70855,0,372,4) very common (100+)
280,0.8440697,0.15593028,0,1290,4) very common (100+)
281,0.4130506,0.5869494,1,0,1) very rare (1-5)
282,0.035667468,0.9643325,1,4,1) very rare (1-5)
283,0.7585614,0.24143863,1,58,3) common (21-100)
284,0.77246666,0.22753334,0,5,1) very rare (1-5)
285,0.95188195,0.048118055,1,66,3) common (21-100)
286,0.34236547,0.6576345,0,52,3) common (21-100)
287,0.8022077,0.19779229,1,178,4) very common (100+)
288,0.8472247,0.15277529,0,5,1) very rare (1-5)
289,0.90118164,0.09881836,0,29,3) common (21-100)
290,0.43231735,0.5676826,0,1290,4) very common (100+)
291,0.8032575,0.19674248,1,7,2) rare (6-20)
292,0.98467374,0.0153262615,0,105,4) very common (100+)
293,0.9356555,0.064344525,1,24,3) common (21-100)
294,0.90081036,0.09918964,0,94,3) common (21-100)
295,0.80785954,0.19214046,1,0,1) very rare (1-5)
296,0.7041028,0.2958972,1,2,1) very rare (1-5)
297,0.3759058,0.6240942,0,23,3) common (21-100)
298,0.7767086,0.2232914,0,1070,4) very common (100+)
299,0.48707,0.51293004,0,79,3) common (21-100)
300,0.16192695,0.838073,1,0,1) very rare (1-5)
301,0.1565353,0.84346473,1,5,1) very rare (1-5)
302,0.5001267,0.49987328,1,134,4) very common (100+)
303,0.3712421,0.6287579,1,700,4) very common (100+)
304,0.13485743,0.8651426,1,0,1) very rare (1-5)
305,0.024370512,0.9756295,1,1,1) very rare (1-5)
306,0.58814764,0.41185236,0,6,2) rare (6-20)
307,0.07997321,0.9200268,1,0,1) very rare (1-5)
308,0.63352376,0.36647624,0,13,2) rare (6-20)
309,0.7070807,0.29291928,1,1,1) very rare (1-5)
310,0.662561,0.337439,0,11,2) rare (6-20)
311,0.72827786,0.27172214,0,1,1) very rare (1-5)
312,0.43063325,0.56936675,1,107,4) very common (100+)
313,0.41291013,0.5870899,1,28,3) common (21-100)
314,0.93284005,0.06715995,0,99,3) common (21-100)
315,0.88851005,0.11148995,1,5,1) very rare (1-5)
316,0.8300826,0.1699174,0,4,1) very rare (1-5)
317,0.15203722,0.8479628,1,0,1) very rare (1-5)
318,0.5306488,0.46935117,0,23,3) common (21-100)
319,0.77971995,0.22028005,0,6,2) rare (6-20)
320,0.6175662,0.38243377,1,268,4) very common (100+)
321,0.8709964,0.12900358,0,76,3) common (21-100)
322,0.9271766,0.072823405,0,12,2) rare (6-20)
323,0.35424843,0.6457516,1,79,3) common (21-100)
324,0.38746855,0.6125314,0,6,2) rare (6-20)
325,0.64161986,0.35838014,1,105,4) very common (100+)
326,0.9680255,0.031974494,0,182,4) very common (100+)
327,0.5106991,0.4893009,0,106,4) very common (100+)
328,0.22192273,0.77807724,1,274,4) very common (100+)
329,0.39926773,0.60073227,1,39,3) common (21-100)
330,0.087024204,0.9129758,1,268,4) very common (100+)
331,0.7167469,0.28325307,0,1290,4) very common (100+)
332,0.8448872,0.1551128,0,10,2) rare (6-20)
333,0.6798085,0.3201915,0,106,4) very common (100+)
334,0.14703485,0.8529651,0,2,1) very rare (1-5)
335,0.4851937,0.5148063,0,4,1) very rare (1-5)
336,0.23311208,0.7668879,0,1,1) very rare (1-5)
337,0.76719064,0.23280936,0,14,2) rare (6-20)
338,0.73369765,0.26630235,1,0,1) very rare (1-5)
339,0.12809792,0.8719021,1,3,1) very rare (1-5)
340,0.6882669,0.31173313,1,1070,4) very common (100+)
341,0.39841217,0.60158783,1,1290,4) very common (100+)
342,0.86505073,0.13494927,1,38,3) common (21-100)
343,0.4333637,0.5666363,1,23,3) common (21-100)
344,0.77771467,0.22228533,0,372,4) very common (100+)
345,0.39566654,0.60433346,1,1,1) very rare (1-5)
346,0.89484787,0.10515213,0,700,4) very common (100+)
347,0.61541295,0.38458705,0,121,4) very common (100+)
348,0.18966965,0.81033033,1,58,3) common (21-100)
349,0.76034874,0.23965126,0,3,1) very rare (1-5)
350,0.41174364,0.58825636,1,268,4) very common (100+)
351,0.8460767,0.15392327,0,13,2) rare (6-20)
352,0.20351037,0.7964896,1,0,1) very rare (1-5)
353,0.9845061,0.015493929,0,85,3) common (21-100)
354,0.34282908,0.6571709,0,2,1) very rare (1-5)
355,0.26457927,0.7354207,1,0,1) very rare (1-5)
356,0.39091212,0.6090879,0,49,3) common (21-100)
357,0.9331119,0.066888094,0,700,4) very common (100+)
358,0.81735945,0.18264055,0,46,3) common (21-100)
359,0.17249337,0.82750666,1,1,1) very rare (1-5)
360,0.29181054,0.7081895,1,23,3) common (21-100)
361,0.69359297,0.30640703,1,81,3) common (21-100)
362,0.8098456,0.19015437,0,1070,4) very common (100+)
363,0.7266793,0.27332067,0,108,4) very common (100+)
364,0.28639647,0.7136035,1,1290,4) very common (100+)
365,0.5989132,0.4010868,1,58,3) common (21-100)
366,0.1444623,0.8555377,1,4,1) very rare (1-5)
367,0.14445432,0.8555457,0,145,4) very common (100+)
368,0.5909957,0.40900427,0,1290,4) very common (100+)
369,0.046847254,0.9531528,1,0,1) very rare (1-5)
370,0.7612813,0.23871869,1,16,2) rare (6-20)
371,0.1164954,0.8835046,1,1,1) very rare (1-5)
372,0.46828473,0.5317153,1,1290,4) very common (100+)
373,0.75689465,0.24310535,0,166,4) very common (100+)
374,0.5424993,0.4575007,0,1070,4) very common (100+)
375,0.40335706,0.596643,1,1,1) very rare (1-5)
376,0.8643244,0.13567561,0,74,3) common (21-100)
377,0.8347048,0.16529518,0,142,4) very common (100+)
378,0.84142363,0.15857637,1,99,3) common (21-100)
379,0.19000429,0.8099957,1,24,3) common (21-100)
380,0.32352304,0.67647696,0,12,2) rare (6-20)
381,0.044378817,0.9556212,0,6,2) rare (6-20)
382,0.3550022,0.64499784,1,166,4) very common (100+)
383,0.15182666,0.8481733,0,3,1) very rare (1-5)
384,0.5570795,0.4429205,0,166,4) very common (100+)
385,0.6000631,0.3999369,1,17,2) rare (6-20)
386,0.48923185,0.5107682,0,421,4) very common (100+)
387,0.17708391,0.8229161,1,3,1) very rare (1-5)
388,0.18056263,0.8194374,1,3,1) very rare (1-5)
389,0.6248191,0.3751809,1,160,4) very common (100+)
390,0.04651496,0.953485,1,0,1) very rare (1-5)
391,0.73884696,0.26115304,0,78,3) common (21-100)
392,0.20313983,0.79686016,1,0,1) very rare (1-5)
393,0.95806235,0.04193765,1,275,4) very common (100+)
394,0.71624005,0.28375995,1,118,4) very common (100+)
395,0.08445563,0.9155444,0,0,1) very rare (1-5)
396,0.19871487,0.80128515,0,1,1) very rare (1-5)
397,0.83435535,0.16564465,0,142,4) very common (100+)
398,0.061105948,0.93889403,1,0,1) very rare (1-5)
399,0.16834162,0.83165836,0,36,3) common (21-100)
400,0.70714897,0.29285103,0,372,4) very common (100+)
401,0.85624665,0.14375335,0,55,3) common (21-100)
402,0.62121856,0.37878144,1,3,1) very rare (1-5)
403,0.9757343,0.024265707,0,78,3) common (21-100)
404,0.6969354,0.30306458,0,700,4) very common (100+)
405,0.6799952,0.32000482,1,70,3) common (21-100)
406,0.9835736,0.016426384,0,421,4) very common (100+)
407,0.8212261,0.17877388,1,107,4) very common (100+)
408,0.33245507,0.66754496,1,96,3) common (21-100)
409,0.66105825,0.33894175,0,237,4) very common (100+)
410,0.651083,0.348917,0,124,4) very common (100+)
411,0.09909186,0.9009081,0,39,3) common (21-100)
412,0.1551305,0.8448695,0,2,1) very rare (1-5)
413,0.22311036,0.7768896,1,237,4) very common (100+)
414,0.026783742,0.97321624,1,2,1) very rare (1-5)
415,0.9503276,0.049672425,0,159,4) very common (100+)
416,0.34508535,0.6549146,1,39,3) common (21-100)
417,0.4034829,0.5965171,1,1290,4) very common (100+)
418,0.8523262,0.14767379,1,6,2) rare (6-20)
419,0.9258507,0.07414931,0,124,4) very common (100+)
420,0.045862533,0.95413744,1,49,3) common (21-100)
421,0.01657533,0.98342466,1,0,1) very rare (1-5)
422,0.3072177,0.6927823,0,2,1) very rare (1-5)
423,0.47946668,0.5205333,1,118,4) very common (100+)
424,0.31922218,0.6807778,0,18,2) rare (6-20)
425,0.7875764,0.21242362,1,4,1) very rare (1-5)
426,0.082020134,0.91797984,1,66,3) common (21-100)
427,0.250196,0.749804,1,0,1) very rare (1-5)
428,0.12028026,0.87971973,0,32,3) common (21-100)
429,0.3357575,0.6642425,0,343,4) very common (100+)
430,0.75719476,0.24280524,1,41,3) common (21-100)
431,0.8914774,0.108522594,0,1290,4) very common (100+)
432,0.2179486,0.7820514,0,58,3) common (21-100)
433,0.22703293,0.7729671,0,2,1) very rare (1-5)
434,0.8393987,0.16060132,1,70,3) common (21-100)
435,0.113979,0.886021,1,2,1) very rare (1-5)
436,0.876012,0.12398797,1,1,1) very rare (1-5)
437,0.04917856,0.95082146,1,0,1) very rare (1-5)
438,0.24002363,0.7599764,1,24,3) common (21-100)
439,0.5188666,0.4811334,1,42,3) common (21-100)
440,0.5260205,0.47397947,0,372,4) very common (100+)
441,0.19700818,0.8029918,1,0,1) very rare (1-5)
442,0.7929728,0.2070272,0,1070,4) very common (100+)
443,0.91446644,0.08553356,0,237,4) very common (100+)
444,0.1296109,0.8703891,1,0,1) very rare (1-5)
445,0.14319982,0.8568002,0,3,1) very rare (1-5)
446,0.9210055,0.07899451,0,1290,4) very common (100+)
447,0.8821763,0.11782372,1,12,2) rare (6-20)
448,0.53638434,0.46361566,0,105,4) very common (100+)
449,0.88497657,0.115023434,0,86,3) common (21-100)
450,0.65864915,0.34135085,0,47,3) common (21-100)
451,0.6192124,0.3807876,1,123,4) very common (100+)
452,0.39216205,0.6078379,1,49,3) common (21-100)
453,0.5624009,0.43759912,0,12,2) rare (6-20)
454,0.029610248,0.9703897,1,8,2) rare (6-20)
455,0.17949165,0.82050836,0,0,1) very rare (1-5)
456,0.33015516,0.66984487,0,7,2) rare (6-20)
457,0.09800884,0.9019911,1,5,1) very rare (1-5)
458,0.9636788,0.036321223,0,211,4) very common (100+)
459,0.5697986,0.4302014,0,20,2) rare (6-20)
460,0.059256855,0.94074315,1,0,1) very rare (1-5)
461,0.8287425,0.1712575,0,700,4) very common (100+)
462,0.17691785,0.82308215,1,1,1) very rare (1-5)
463,0.87910336,0.12089664,0,5,1) very rare (1-5)
464,0.92483217,0.075167835,0,1290,4) very common (100+)
465,0.20241795,0.79758203,1,0,1) very rare (1-5)
466,0.79703116,0.20296884,0,42,3) common (21-100)
467,0.123149805,0.8768502,1,4,1) very rare (1-5)
468,0.99768865,0.002311349,0,211,4) very common (100+)
469,0.14914401,0.850856,0,0,1) very rare (1-5)
470,0.87930304,0.12069696,0,700,4) very common (100+)
471,0.18908441,0.8109156,1,34,3) common (21-100)
472,0.6401857,0.3598143,0,223,4) very common (100+)
473,0.102555774,0.89744425,1,0,1) very rare (1-5)
474,0.038732916,0.9612671,1,0,1) very rare (1-5)
475,0.8542714,0.14572859,1,47,3) common (21-100)
476,0.44529507,0.5547049,0,8,2) rare (6-20)
477,0.15534614,0.84465384,0,0,1) very rare (1-5)
478,0.67750126,0.32249874,1,13,2) rare (6-20)
479,0.29058483,0.7094152,1,0,1) very rare (1-5)
480,0.6387567,0.3612433,1,274,4) very common (100+)
481,0.22507204,0.774928,1,0,1) very rare (1-5)
482,0.90731674,0.092683256,1,0,1) very rare (1-5)
483,0.25032285,0.7496772,1,70,3) common (21-100)
484,0.1101314,0.8898686,1,10,2) rare (6-20)
485,0.78824484,0.21175516,1,0,1) very rare (1-5)
486,0.14256832,0.85743165,1,58,3) common (21-100)
487,0.33344814,0.6665518,1,19,2) rare (6-20)
488,0.72303325,0.27696675,1,1,1) very rare (1-5)
489,0.31239292,0.68760705,1,6,2) rare (6-20)
490,0.96986467,0.030135334,0,1070,4) very common (100+)
491,0.25907737,0.74092263,1,2,1) very rare (1-5)
492,0.8921548,0.10784519,0,1290,4) very common (100+)
493,0.9830034,0.016996622,0,142,4) very common (100+)
494,0.71379185,0.28620815,0,14,2) rare (6-20)
495,0.7365461,0.2634539,0,275,4) very common (100+)
496,0.85059243,0.14940757,0,23,3) common (21-100)
497,0.6955164,0.3044836,0,12,2) rare (6-20)
498,0.12513909,0.8748609,1,0,1) very rare (1-5)
499,0.6269917,0.3730083,0,37,3) common (21-100)
