mol_idx,top_score,uq,error,frequency,tier
53,0.3124114,0.6875886,1,44,3) common (21-100)
54,0.052171256,0.94782877,1,0,1) very rare (1-5)
55,0.12232387,0.8776761,1,3,1) very rare (1-5)
56,0.34938523,0.65061474,1,1,1) very rare (1-5)
57,0.49619934,0.50380063,0,274,4) very common (100+)
58,0.046228517,0.9537715,1,14,2) rare (6-20)
59,0.55753714,0.44246286,1,2,1) very rare (1-5)
60,0.48560917,0.5143908,0,1,1) very rare (1-5)
61,0.40440595,0.59559405,1,2,1) very rare (1-5)
62,0.4005358,0.5994642,1,123,4) very common (100+)
63,0.063737765,0.93626225,1,1,1) very rare (1-5)
64,0.43984598,0.560154,1,30,3) common (21-100)
65,0.9630114,0.036988616,0,15,2) rare (6-20)
66,0.534236,0.465764,0,6,2) rare (6-20)
67,0.58516484,0.41483516,1,13,2) rare (6-20)
68,0.9892362,0.010763824,0,274,4) very common (100+)
69,0.25850537,0.74149466,1,0,1) very rare (1-5)
70,0.36366168,0.63633835,0,5,1) very rare (1-5)
71,0.18510813,0.8148919,0,14,2) rare (6-20)
72,0.14670017,0.85329986,1,2,1) very rare (1-5)
73,0.46765432,0.53234565,1,142,4) very common (100+)
74,0.071373835,0.9286262,1,0,1) very rare (1-5)
75,0.63315326,0.36684674,0,81,3) common (21-100)
76,0.2903314,0.70966864,1,30,3) common (21-100)
77,0.5002036,0.4997964,1,4,1) very rare (1-5)
78,0.29603916,0.70396084,1,2,1) very rare (1-5)
79,0.71341777,0.28658223,1,1070,4) very common (100+)
80,0.7923547,0.2076453,1,1,1) very rare (1-5)
81,0.0746814,0.9253186,1,0,1) very rare (1-5)
82,0.05698463,0.9430154,0,3,1) very rare (1-5)
83,0.9587994,0.04120058,1,1290,4) very common (100+)
84,0.22029132,0.7797087,1,1,1) very rare (1-5)
85,0.418247,0.581753,1,19,2) rare (6-20)
86,0.42583552,0.5741645,1,75,3) common (21-100)
87,0.0074502504,0.9925498,1,24,3) common (21-100)
88,0.0753125,0.9246875,1,0,1) very rare (1-5)
89,0.31928185,0.6807182,0,106,4) very common (100+)
90,0.56579214,0.43420786,0,81,3) common (21-100)
91,0.40852347,0.59147656,0,2,1) very rare (1-5)
92,0.22638375,0.77361625,1,6,2) rare (6-20)
93,0.8718386,0.12816137,1,146,4) very common (100+)
94,0.54466426,0.45533574,1,3,1) very rare (1-5)
95,0.85797966,0.14202034,0,1290,4) very common (100+)
96,0.20096877,0.79903126,1,26,3) common (21-100)
97,0.027222907,0.97277707,1,15,2) rare (6-20)
98,0.3003878,0.6996122,1,107,4) very common (100+)
99,0.83683324,0.16316676,1,1070,4) very common (100+)
100,0.30704892,0.6929511,0,96,3) common (21-100)
101,0.10880353,0.8911965,1,1,1) very rare (1-5)
102,0.6311909,0.3688091,0,118,4) very common (100+)
103,0.31589967,0.68410033,0,0,1) very rare (1-5)
104,0.8847506,0.115249395,1,54,3) common (21-100)
105,0.8831427,0.11685729,0,1290,4) very common (100+)
106,0.9975527,0.002447307,0,89,3) common (21-100)
107,0.06519718,0.93480283,1,20,2) rare (6-20)
108,0.9004129,0.09958708,0,66,3) common (21-100)
109,0.15015382,0.8498462,1,9,2) rare (6-20)
110,0.99129725,0.008702755,1,89,3) common (21-100)
111,0.47873744,0.5212625,1,16,2) rare (6-20)
112,0.15096164,0.84903836,1,0,1) very rare (1-5)
113,0.3408406,0.6591594,0,43,3) common (21-100)
114,0.11444681,0.8855532,1,111,4) very common (100+)
115,0.81412673,0.18587327,0,145,4) very common (100+)
116,0.012271565,0.9877284,1,1,1) very rare (1-5)
117,0.89330536,0.10669464,0,70,3) common (21-100)
118,0.48312008,0.5168799,0,94,3) common (21-100)
119,0.7579749,0.24202508,0,123,4) very common (100+)
120,0.3015289,0.69847107,1,33,3) common (21-100)
121,0.6112703,0.3887297,1,0,1) very rare (1-5)
122,0.6940289,0.3059711,1,0,1) very rare (1-5)
123,0.97761965,0.022380352,0,700,4) very common (100+)
124,0.73887527,0.26112473,1,37,3) common (21-100)
125,0.77481407,0.22518593,0,52,3) common (21-100)
126,0.6175657,0.3824343,1,0,1) very rare (1-5)
127,0.21851659,0.7814834,1,2,1) very rare (1-5)
128,0.059529457,0.9404705,1,0,1) very rare (1-5)
129,0.5604991,0.43950093,0,106,4) very common (100+)
130,0.9532102,0.046789825,1,11,2) rare (6-20)
131,0.78393644,0.21606356,1,2,1) very rare (1-5)
132,0.8165711,0.18342888,0,6,2) rare (6-20)
133,0.6408846,0.35911542,0,1,1) very rare (1-5)
134,0.9908359,0.009164095,0,274,4) very common (100+)
135,0.27325848,0.72674155,1,0,1) very rare (1-5)
136,0.8548522,0.1451478,0,78,3) common (21-100)
137,0.6219655,0.37803447,1,0,1) very rare (1-5)
138,0.5503157,0.44968432,1,1290,4) very common (100+)
139,0.56972694,0.43027306,1,1070,4) very common (100+)
140,0.9951102,0.0048897862,0,343,4) very common (100+)
141,0.8175118,0.1824882,0,74,3) common (21-100)
142,0.6205664,0.37943357,0,66,3) common (21-100)
143,0.400734,0.599266,1,2,1) very rare (1-5)
144,0.29341817,0.70658183,1,13,2) rare (6-20)
145,0.5542283,0.4457717,0,5,1) very rare (1-5)
146,0.44775307,0.5522469,1,166,4) very common (100+)
147,0.02504224,0.97495776,1,3,1) very rare (1-5)
148,0.10217643,0.8978236,1,1,1) very rare (1-5)
149,0.55492675,0.44507325,0,33,3) common (21-100)
150,0.5818514,0.41814858,0,178,4) very common (100+)
151,0.42016527,0.5798347,0,5,1) very rare (1-5)
152,0.6779042,0.3220958,0,1290,4) very common (100+)
153,0.06076931,0.9392307,1,33,3) common (21-100)
154,0.044627033,0.955373,1,0,1) very rare (1-5)
155,0.43426412,0.5657359,0,33,3) common (21-100)
156,0.8814258,0.1185742,0,9,2) rare (6-20)
157,0.9719434,0.028056622,1,8,2) rare (6-20)
158,0.95511764,0.044882357,0,39,3) common (21-100)
159,0.3000336,0.69996643,1,4,1) very rare (1-5)
160,0.13397174,0.86602825,0,10,2) rare (6-20)
161,0.13556542,0.8644346,1,0,1) very rare (1-5)
162,0.13692151,0.8630785,1,76,3) common (21-100)
163,0.4008204,0.5991796,0,4,1) very rare (1-5)
164,0.1365719,0.8634281,1,160,4) very common (100+)
165,0.0644523,0.9355477,1,4,1) very rare (1-5)
166,0.6563989,0.3436011,1,7,2) rare (6-20)
167,0.4590434,0.5409566,0,4,1) very rare (1-5)
168,0.47489747,0.5251025,0,223,4) very common (100+)
169,0.37949693,0.62050307,1,8,2) rare (6-20)
170,0.2397271,0.7602729,1,0,1) very rare (1-5)
171,0.14342469,0.8565753,1,26,3) common (21-100)
172,0.6293209,0.37067908,1,1290,4) very common (100+)
173,0.68136704,0.31863296,0,105,4) very common (100+)
174,0.45229983,0.54770017,1,1,1) very rare (1-5)
175,0.32324913,0.6767509,1,2,1) very rare (1-5)
176,0.36561686,0.63438314,1,15,2) rare (6-20)
177,0.2993875,0.7006125,0,102,4) very common (100+)
178,0.8350505,0.16494948,0,1070,4) very common (100+)
179,0.8963556,0.10364437,0,15,2) rare (6-20)
180,0.783444,0.21655601,0,1070,4) very common (100+)
181,0.74070424,0.25929576,0,79,3) common (21-100)
182,0.68783,0.31217003,1,1070,4) very common (100+)
183,0.0838822,0.9161178,1,36,3) common (21-100)
184,0.62184906,0.37815094,0,66,3) common (21-100)
185,0.8265774,0.17342257,0,1070,4) very common (100+)
186,0.9970943,0.0029057264,0,211,4) very common (100+)
187,0.43509313,0.56490684,1,81,3) common (21-100)
188,0.026867583,0.97313243,1,10,2) rare (6-20)
189,0.30341548,0.6965845,0,1,1) very rare (1-5)
190,0.923558,0.076442,0,1070,4) very common (100+)
191,0.057843838,0.94215614,1,2,1) very rare (1-5)
192,0.31333664,0.6866634,1,20,2) rare (6-20)
193,0.18707567,0.8129243,0,5,1) very rare (1-5)
194,0.13754253,0.86245745,0,4,1) very rare (1-5)
195,0.5957168,0.40428323,0,4,1) very rare (1-5)
196,0.7976756,0.20232439,0,6,2) rare (6-20)
197,0.8177726,0.18222737,1,45,3) common (21-100)
198,0.5752034,0.42479658,1,108,4) very common (100+)
199,0.21004644,0.7899536,0,44,3) common (21-100)
200,0.5121209,0.4878791,1,30,3) common (21-100)
201,0.33943227,0.66056776,1,96,3) common (21-100)
202,0.9606381,0.039361894,0,70,3) common (21-100)
203,0.047463488,0.9525365,1,0,1) very rare (1-5)
204,0.030351097,0.9696489,1,2,1) very rare (1-5)
205,0.34474346,0.6552565,1,2,1) very rare (1-5)
206,0.4276279,0.5723721,1,372,4) very common (100+)
207,0.6864646,0.3135354,1,0,1) very rare (1-5)
208,0.4181006,0.5818994,1,11,2) rare (6-20)
209,0.45344824,0.54655176,1,0,1) very rare (1-5)
210,0.31996143,0.6800386,1,274,4) very common (100+)
211,0.8369434,0.16305661,1,99,3) common (21-100)
212,0.14410244,0.85589755,1,5,1) very rare (1-5)
213,0.89704955,0.102950454,0,1290,4) very common (100+)
214,0.53189546,0.46810454,0,5,1) very rare (1-5)
215,0.21422957,0.7857704,1,1,1) very rare (1-5)
216,0.8526537,0.14734632,0,121,4) very common (100+)
217,0.55825657,0.44174343,1,1,1) very rare (1-5)
218,0.47662026,0.52337974,0,118,4) very common (100+)
219,0.97390467,0.02609533,0,118,4) very common (100+)
220,0.6499525,0.35004753,1,1,1) very rare (1-5)
221,0.52984095,0.47015905,0,6,2) rare (6-20)
222,0.39482635,0.60517365,1,4,1) very rare (1-5)
223,0.12173429,0.87826574,1,4,1) very rare (1-5)
224,0.057008095,0.9429919,1,1,1) very rare (1-5)
225,0.8742791,0.12572092,0,1290,4) very common (100+)
226,0.6578982,0.3421018,1,9,2) rare (6-20)
227,0.5361595,0.46384048,0,8,2) rare (6-20)
228,0.42094624,0.57905376,1,9,2) rare (6-20)
229,0.56101334,0.43898666,1,237,4) very common (100+)
230,0.8314183,0.16858172,0,261,4) very common (100+)
231,0.6887973,0.3112027,1,3,1) very rare (1-5)
232,0.042630304,0.9573697,1,3,1) very rare (1-5)
233,0.78378654,0.21621346,0,108,4) very common (100+)
234,0.47233015,0.52766985,0,118,4) very common (100+)
235,0.10144758,0.8985524,1,9,2) rare (6-20)
236,0.35020977,0.6497902,1,20,2) rare (6-20)
237,0.35759172,0.64240825,0,22,3) common (21-100)
238,0.04590915,0.95409083,1,3,1) very rare (1-5)
239,0.3327519,0.66724813,1,145,4) very common (100+)
240,0.81306833,0.18693167,1,84,3) common (21-100)
241,0.39185157,0.60814846,1,33,3) common (21-100)
242,0.97162014,0.028379858,1,8,2) rare (6-20)
243,0.06516258,0.9348374,1,1,1) very rare (1-5)
244,0.08837,0.91163,1,39,3) common (21-100)
245,0.6325724,0.3674276,0,1070,4) very common (100+)
246,0.87392366,0.12607634,0,1070,4) very common (100+)
247,0.78313553,0.21686447,0,39,3) common (21-100)
248,0.13648282,0.86351717,0,3,1) very rare (1-5)
249,0.82455945,0.17544055,0,92,3) common (21-100)
250,0.11877149,0.8812285,1,0,1) very rare (1-5)
251,0.29775485,0.7022451,1,2,1) very rare (1-5)
252,0.44097015,0.5590298,0,5,1) very rare (1-5)
253,0.9154686,0.08453143,0,421,4) very common (100+)
254,0.22318411,0.7768159,1,0,1) very rare (1-5)
255,0.447895,0.552105,0,0,1) very rare (1-5)
256,0.6106103,0.3893897,1,16,2) rare (6-20)
257,0.22892798,0.77107203,1,0,1) very rare (1-5)
258,0.37724236,0.6227577,1,1070,4) very common (100+)
259,0.060958773,0.93904126,1,14,2) rare (6-20)
260,0.9441911,0.0558089,0,47,3) common (21-100)
261,0.6511962,0.34880382,1,0,1) very rare (1-5)
262,0.110557005,0.889443,0,18,2) rare (6-20)
263,0.99725,0.0027499795,0,700,4) very common (100+)
264,0.7913354,0.2086646,1,79,3) common (21-100)
265,0.9721376,0.02786243,0,178,4) very common (100+)
266,0.8776814,0.122318625,0,261,4) very common (100+)
267,0.9169481,0.08305192,0,105,4) very common (100+)
268,0.546048,0.453952,0,5,1) very rare (1-5)
269,0.76524526,0.23475474,0,2,1) very rare (1-5)
270,0.038091052,0.96190894,1,0,1) very rare (1-5)
271,0.07922774,0.92077225,1,6,2) rare (6-20)
272,0.564,0.436,0,19,2) rare (6-20)
273,0.6319925,0.36800748,1,0,1) very rare (1-5)
274,0.08461423,0.9153858,1,3,1) very rare (1-5)
275,0.9601367,0.03986329,0,372,4) very common (100+)
276,0.566772,0.43322802,0,2,1) very rare (1-5)
277,0.9294662,0.07053381,0,1070,4) very common (100+)
278,0.20516641,0.7948336,1,58,3) common (21-100)
279,0.51443666,0.48556334,0,372,4) very common (100+)
280,0.49325433,0.5067457,1,1290,4) very common (100+)
281,0.52975595,0.47024405,1,0,1) very rare (1-5)
282,0.09844536,0.90155464,1,4,1) very rare (1-5)
283,0.45951042,0.54048955,1,58,3) common (21-100)
284,0.40995097,0.590049,1,5,1) very rare (1-5)
285,0.80838406,0.19161594,1,66,3) common (21-100)
286,0.7675883,0.23241168,0,52,3) common (21-100)
287,0.88104236,0.11895764,1,178,4) very common (100+)
288,0.6638783,0.33612168,0,5,1) very rare (1-5)
289,0.8732192,0.12678081,0,29,3) common (21-100)
290,0.6355098,0.3644902,0,1290,4) very common (100+)
291,0.8094648,0.19053519,1,7,2) rare (6-20)
292,0.7991815,0.20081848,0,105,4) very common (100+)
293,0.5358829,0.4641171,0,24,3) common (21-100)
294,0.8844472,0.11555278,0,94,3) common (21-100)
295,0.9793306,0.0206694,1,0,1) very rare (1-5)
296,0.8287101,0.17128992,1,2,1) very rare (1-5)
297,0.25104558,0.7489544,0,23,3) common (21-100)
298,0.7132351,0.28676492,0,1070,4) very common (100+)
299,0.86925256,0.13074744,0,79,3) common (21-100)
300,0.2706024,0.7293976,1,0,1) very rare (1-5)
301,0.059114024,0.94088596,1,5,1) very rare (1-5)
302,0.20713632,0.79286367,1,134,4) very common (100+)
303,0.4989144,0.50108564,0,700,4) very common (100+)
304,0.11757432,0.88242567,1,0,1) very rare (1-5)
305,0.018149871,0.98185015,1,1,1) very rare (1-5)
306,0.5306388,0.4693612,0,6,2) rare (6-20)
307,0.06448583,0.93551415,0,0,1) very rare (1-5)
308,0.52987486,0.47012514,0,13,2) rare (6-20)
309,0.5140193,0.4859807,1,1,1) very rare (1-5)
310,0.6617218,0.33827817,0,11,2) rare (6-20)
311,0.80275166,0.19724834,0,1,1) very rare (1-5)
312,0.24937296,0.75062704,1,107,4) very common (100+)
313,0.2938845,0.7061155,1,28,3) common (21-100)
314,0.9601586,0.039841413,0,99,3) common (21-100)
315,0.9737811,0.026218891,1,5,1) very rare (1-5)
316,0.9620441,0.03795588,0,4,1) very rare (1-5)
317,0.15623972,0.84376025,0,0,1) very rare (1-5)
318,0.27964172,0.72035825,0,23,3) common (21-100)
319,0.7851679,0.21483213,0,6,2) rare (6-20)
320,0.38239542,0.6176046,0,268,4) very common (100+)
321,0.5270203,0.47297972,0,76,3) common (21-100)
322,0.895978,0.104022026,0,12,2) rare (6-20)
323,0.53105426,0.46894574,1,79,3) common (21-100)
324,0.3853924,0.6146076,1,6,2) rare (6-20)
325,0.5401892,0.4598108,1,105,4) very common (100+)
326,0.98436654,0.015633464,0,182,4) very common (100+)
327,0.403413,0.596587,0,106,4) very common (100+)
328,0.042807717,0.9571923,0,274,4) very common (100+)
329,0.38331458,0.6166854,1,39,3) common (21-100)
330,0.4047395,0.5952605,1,268,4) very common (100+)
331,0.7881014,0.21189862,0,1290,4) very common (100+)
332,0.8783434,0.1216566,0,10,2) rare (6-20)
333,0.7011482,0.2988518,0,106,4) very common (100+)
334,0.15155274,0.84844726,1,2,1) very rare (1-5)
335,0.7017147,0.2982853,0,4,1) very rare (1-5)
336,0.3711623,0.6288377,1,1,1) very rare (1-5)
337,0.6367094,0.3632906,0,14,2) rare (6-20)
338,0.7032964,0.29670358,1,0,1) very rare (1-5)
339,0.19766575,0.80233425,1,3,1) very rare (1-5)
340,0.6947715,0.30522847,1,1070,4) very common (100+)
341,0.76705146,0.23294854,0,1290,4) very common (100+)
342,0.62411577,0.37588423,1,38,3) common (21-100)
343,0.5201676,0.4798324,1,23,3) common (21-100)
344,0.7603746,0.2396254,0,372,4) very common (100+)
345,0.2528584,0.7471416,1,1,1) very rare (1-5)
346,0.90350634,0.09649366,0,700,4) very common (100+)
347,0.66310036,0.33689964,0,121,4) very common (100+)
348,0.15676689,0.8432331,1,58,3) common (21-100)
349,0.5442248,0.4557752,0,3,1) very rare (1-5)
350,0.5740701,0.4259299,1,268,4) very common (100+)
351,0.7556402,0.24435979,0,13,2) rare (6-20)
352,0.17823939,0.8217606,1,0,1) very rare (1-5)
353,0.96379286,0.03620714,0,85,3) common (21-100)
354,0.3816833,0.6183167,1,2,1) very rare (1-5)
355,0.20484781,0.7951522,1,0,1) very rare (1-5)
356,0.6629961,0.3370039,0,49,3) common (21-100)
357,0.9101449,0.089855075,0,700,4) very common (100+)
358,0.9034842,0.096515775,0,46,3) common (21-100)
359,0.6391147,0.36088532,1,1,1) very rare (1-5)
360,0.46100226,0.53899777,0,23,3) common (21-100)
361,0.4349437,0.5650563,1,81,3) common (21-100)
362,0.85224634,0.14775366,0,1070,4) very common (100+)
363,0.5720406,0.42795938,0,108,4) very common (100+)
364,0.5133832,0.4866168,1,1290,4) very common (100+)
365,0.69880545,0.30119455,1,58,3) common (21-100)
366,0.21215247,0.7878475,1,4,1) very rare (1-5)
367,0.6922087,0.3077913,0,145,4) very common (100+)
368,0.5982334,0.4017666,1,1290,4) very common (100+)
369,0.09489683,0.90510315,1,0,1) very rare (1-5)
370,0.8474769,0.1525231,1,16,2) rare (6-20)
371,0.09928548,0.9007145,1,1,1) very rare (1-5)
372,0.6064561,0.3935439,1,1290,4) very common (100+)
373,0.40423247,0.5957675,1,166,4) very common (100+)
374,0.47366488,0.5263351,1,1070,4) very common (100+)
375,0.34325323,0.65674675,1,1,1) very rare (1-5)
376,0.9086707,0.09132928,0,74,3) common (21-100)
377,0.9421224,0.0578776,0,142,4) very common (100+)
378,0.8496423,0.15035772,1,99,3) common (21-100)
379,0.27180928,0.7281907,1,24,3) common (21-100)
380,0.4907608,0.5092392,0,12,2) rare (6-20)
381,0.052829858,0.94717014,0,6,2) rare (6-20)
382,0.33631182,0.6636882,1,166,4) very common (100+)
383,0.26978394,0.730216,0,3,1) very rare (1-5)
384,0.59915227,0.40084773,1,166,4) very common (100+)
385,0.72191024,0.27808976,1,17,2) rare (6-20)
386,0.6433012,0.3566988,0,421,4) very common (100+)
387,0.45361865,0.54638135,1,3,1) very rare (1-5)
388,0.19422798,0.805772,1,3,1) very rare (1-5)
389,0.6454292,0.3545708,0,160,4) very common (100+)
390,0.04346262,0.95653737,1,0,1) very rare (1-5)
391,0.32558912,0.6744109,1,78,3) common (21-100)
392,0.23377025,0.76622975,1,0,1) very rare (1-5)
393,0.90532416,0.09467584,1,275,4) very common (100+)
394,0.77958757,0.22041243,1,118,4) very common (100+)
395,0.1154986,0.8845014,1,0,1) very rare (1-5)
396,0.34452185,0.6554781,0,1,1) very rare (1-5)
397,0.49271291,0.5072871,0,142,4) very common (100+)
398,0.15808803,0.841912,1,0,1) very rare (1-5)
399,0.049681097,0.95031893,1,36,3) common (21-100)
400,0.42861247,0.5713875,0,372,4) very common (100+)
401,0.76087713,0.23912287,0,55,3) common (21-100)
402,0.7322057,0.2677943,1,3,1) very rare (1-5)
403,0.9773381,0.022661924,0,78,3) common (21-100)
404,0.69263756,0.30736244,0,700,4) very common (100+)
405,0.47559217,0.52440786,1,70,3) common (21-100)
406,0.98694927,0.013050735,0,421,4) very common (100+)
407,0.30000603,0.69999397,1,107,4) very common (100+)
408,0.34147993,0.6585201,1,96,3) common (21-100)
409,0.6984166,0.3015834,0,237,4) very common (100+)
410,0.5709167,0.4290833,0,124,4) very common (100+)
411,0.1961043,0.8038957,1,39,3) common (21-100)
412,0.4931905,0.5068095,0,2,1) very rare (1-5)
413,0.3092517,0.69074833,1,237,4) very common (100+)
414,0.0674223,0.9325777,1,2,1) very rare (1-5)
415,0.94040054,0.05959946,0,159,4) very common (100+)
416,0.39558694,0.60441303,1,39,3) common (21-100)
417,0.55276316,0.44723684,1,1290,4) very common (100+)
418,0.8831297,0.116870284,1,6,2) rare (6-20)
419,0.9163556,0.08364439,0,124,4) very common (100+)
420,0.11015718,0.8898428,1,49,3) common (21-100)
421,0.013322664,0.98667735,1,0,1) very rare (1-5)
422,0.26409695,0.735903,0,2,1) very rare (1-5)
423,0.4305474,0.56945264,1,118,4) very common (100+)
424,0.42826888,0.5717311,0,18,2) rare (6-20)
425,0.6441854,0.35581458,1,4,1) very rare (1-5)
426,0.16883065,0.83116937,0,66,3) common (21-100)
427,0.31828102,0.68171895,1,0,1) very rare (1-5)
428,0.14411618,0.85588384,1,32,3) common (21-100)
429,0.8075228,0.19247723,0,343,4) very common (100+)
430,0.8295505,0.1704495,1,41,3) common (21-100)
431,0.8871482,0.1128518,0,1290,4) very common (100+)
432,0.34665897,0.65334105,0,58,3) common (21-100)
433,0.27919462,0.7208054,0,2,1) very rare (1-5)
434,0.94234675,0.05765325,1,70,3) common (21-100)
435,0.20616852,0.79383147,1,2,1) very rare (1-5)
436,0.80504036,0.19495964,1,1,1) very rare (1-5)
437,0.1265857,0.8734143,1,0,1) very rare (1-5)
438,0.15590405,0.84409595,1,24,3) common (21-100)
439,0.39933592,0.6006641,0,42,3) common (21-100)
440,0.82486266,0.17513734,0,372,4) very common (100+)
441,0.5152274,0.48477262,1,0,1) very rare (1-5)
442,0.74847955,0.25152045,0,1070,4) very common (100+)
443,0.9377673,0.062232673,0,237,4) very common (100+)
444,0.13704462,0.8629554,0,0,1) very rare (1-5)
445,0.2781351,0.72186494,0,3,1) very rare (1-5)
446,0.98314524,0.016854763,0,1290,4) very common (100+)
447,0.88300145,0.11699855,1,12,2) rare (6-20)
448,0.45785353,0.54214644,0,105,4) very common (100+)
449,0.9211356,0.078864396,0,86,3) common (21-100)
450,0.9063373,0.09366268,0,47,3) common (21-100)
451,0.35111046,0.64888954,0,123,4) very common (100+)
452,0.49727714,0.50272286,1,49,3) common (21-100)
453,0.9304142,0.0695858,0,12,2) rare (6-20)
454,0.019840159,0.9801598,1,8,2) rare (6-20)
455,0.116258204,0.8837418,1,0,1) very rare (1-5)
456,0.24179381,0.7582062,0,7,2) rare (6-20)
457,0.32437307,0.67562693,0,5,1) very rare (1-5)
458,0.9500302,0.049969792,0,211,4) very common (100+)
459,0.4760445,0.52395546,0,20,2) rare (6-20)
460,0.08059695,0.9194031,1,0,1) very rare (1-5)
461,0.968663,0.031337023,0,700,4) very common (100+)
462,0.1284533,0.8715467,1,1,1) very rare (1-5)
463,0.9312419,0.06875807,0,5,1) very rare (1-5)
464,0.948867,0.051132977,0,1290,4) very common (100+)
465,0.06670599,0.933294,1,0,1) very rare (1-5)
466,0.7123723,0.2876277,0,42,3) common (21-100)
467,0.07671296,0.92328703,1,4,1) very rare (1-5)
468,0.9985195,0.0014805198,0,211,4) very common (100+)
469,0.07422161,0.9257784,0,0,1) very rare (1-5)
470,0.9306257,0.06937432,0,700,4) very common (100+)
471,0.74505574,0.25494426,1,34,3) common (21-100)
472,0.86461323,0.13538677,0,223,4) very common (100+)
473,0.11465057,0.88534945,1,0,1) very rare (1-5)
474,0.16811226,0.8318877,1,0,1) very rare (1-5)
475,0.30525732,0.6947427,1,47,3) common (21-100)
476,0.6233897,0.37661028,0,8,2) rare (6-20)
477,0.24009381,0.7599062,0,0,1) very rare (1-5)
478,0.38035715,0.61964285,1,13,2) rare (6-20)
479,0.46667036,0.5333296,1,0,1) very rare (1-5)
480,0.55132604,0.44867396,1,274,4) very common (100+)
481,0.26249796,0.73750204,1,0,1) very rare (1-5)
482,0.7755772,0.22442281,1,0,1) very rare (1-5)
483,0.3978893,0.60211074,1,70,3) common (21-100)
484,0.11586149,0.8841385,1,10,2) rare (6-20)
485,0.62967324,0.37032676,1,0,1) very rare (1-5)
486,0.11645757,0.8835424,1,58,3) common (21-100)
487,0.340464,0.659536,1,19,2) rare (6-20)
488,0.70489025,0.29510975,1,1,1) very rare (1-5)
489,0.592088,0.40791202,1,6,2) rare (6-20)
490,0.9194776,0.08052242,0,1070,4) very common (100+)
491,0.31435767,0.68564236,0,2,1) very rare (1-5)
492,0.8089588,0.19104117,0,1290,4) very common (100+)
493,0.9754193,0.024580717,0,142,4) very common (100+)
494,0.6882556,0.3117444,0,14,2) rare (6-20)
495,0.5078788,0.49212122,0,275,4) very common (100+)
496,0.8611273,0.13887268,0,23,3) common (21-100)
497,0.64683515,0.35316485,0,12,2) rare (6-20)
498,0.20629802,0.793702,1,0,1) very rare (1-5)
499,0.325971,0.674029,0,37,3) common (21-100)
