mol_idx,top_score,uq,error,frequency,tier
155,0.3324907,0.6675093,1,0,1) very rare (1-5)
156,0.017762037,0.98223794,1,0,1) very rare (1-5)
157,0.17816786,0.8218321,1,0,1) very rare (1-5)
158,0.09954095,0.90045905,1,0,1) very rare (1-5)
159,0.0090736365,0.9909264,1,0,1) very rare (1-5)
160,0.28162643,0.71837354,1,0,1) very rare (1-5)
161,0.5991938,0.4008062,1,0,1) very rare (1-5)
162,0.017433126,0.9825669,1,0,1) very rare (1-5)
163,0.058318634,0.9416814,1,0,1) very rare (1-5)
164,0.049312904,0.9506871,1,0,1) very rare (1-5)
165,0.13491322,0.8650868,1,0,1) very rare (1-5)
166,0.9284883,0.071511686,1,0,1) very rare (1-5)
167,0.07956246,0.9204375,1,0,1) very rare (1-5)
168,0.03363847,0.9663615,1,0,1) very rare (1-5)
169,0.27253973,0.72746027,1,0,1) very rare (1-5)
170,0.36772522,0.63227475,1,0,1) very rare (1-5)
171,0.061327126,0.9386729,1,0,1) very rare (1-5)
172,0.427368,0.572632,1,0,1) very rare (1-5)
173,0.14698157,0.8530184,1,0,1) very rare (1-5)
174,0.03835196,0.96164805,1,0,1) very rare (1-5)
175,0.046651207,0.9533488,1,0,1) very rare (1-5)
176,0.9061066,0.09389341,1,0,1) very rare (1-5)
177,0.086349726,0.9136503,1,0,1) very rare (1-5)
178,0.24520724,0.75479275,1,0,1) very rare (1-5)
179,0.6827376,0.3172624,1,0,1) very rare (1-5)
180,0.12575836,0.87424165,1,0,1) very rare (1-5)
181,0.032312464,0.96768755,1,0,1) very rare (1-5)
182,0.16777268,0.83222735,1,0,1) very rare (1-5)
183,0.12140585,0.87859416,1,0,1) very rare (1-5)
184,0.38410345,0.6158966,1,0,1) very rare (1-5)
185,0.15364687,0.8463531,1,0,1) very rare (1-5)
186,0.01982471,0.9801753,1,0,1) very rare (1-5)
187,0.04786108,0.9521389,1,0,1) very rare (1-5)
188,0.649125,0.35087502,1,0,1) very rare (1-5)
189,0.26270068,0.7372993,1,0,1) very rare (1-5)
190,0.33949912,0.6605009,1,0,1) very rare (1-5)
191,0.24026659,0.75973344,1,0,1) very rare (1-5)
192,0.2468707,0.7531293,1,0,1) very rare (1-5)
193,0.14336826,0.85663176,1,0,1) very rare (1-5)
194,0.17489168,0.8251083,1,0,1) very rare (1-5)
195,0.12659869,0.8734013,1,0,1) very rare (1-5)
196,0.014743563,0.98525643,1,0,1) very rare (1-5)
197,0.16537055,0.8346294,1,0,1) very rare (1-5)
198,0.40137175,0.5986283,1,0,1) very rare (1-5)
199,0.26945046,0.7305496,1,0,1) very rare (1-5)
200,0.16736978,0.8326302,1,0,1) very rare (1-5)
201,0.020401504,0.9795985,1,0,1) very rare (1-5)
202,0.06496994,0.93503004,1,0,1) very rare (1-5)
203,0.16555877,0.83444124,1,0,1) very rare (1-5)
204,0.13771203,0.862288,1,0,1) very rare (1-5)
205,0.92430043,0.07569957,1,0,1) very rare (1-5)
206,0.016567308,0.9834327,1,0,1) very rare (1-5)
207,0.054897975,0.94510204,1,0,1) very rare (1-5)
208,0.676501,0.32349902,1,0,1) very rare (1-5)
209,0.14581554,0.85418445,1,0,1) very rare (1-5)
210,0.056873333,0.9431267,1,0,1) very rare (1-5)
211,0.30180392,0.69819605,1,0,1) very rare (1-5)
212,0.09356352,0.9064365,1,0,1) very rare (1-5)
213,0.017372804,0.9826272,1,0,1) very rare (1-5)
214,0.1567614,0.8432386,1,0,1) very rare (1-5)
215,0.106776,0.893224,1,0,1) very rare (1-5)
216,0.59708136,0.40291864,1,0,1) very rare (1-5)
217,0.1204785,0.8795215,1,0,1) very rare (1-5)
218,0.2834933,0.7165067,1,0,1) very rare (1-5)
219,0.12547703,0.874523,1,0,1) very rare (1-5)
220,0.15652226,0.8434777,1,0,1) very rare (1-5)
221,0.9289272,0.07107282,1,0,1) very rare (1-5)
222,0.046760898,0.9532391,1,0,1) very rare (1-5)
223,0.030939434,0.96906054,1,0,1) very rare (1-5)
224,0.9035705,0.09642953,1,0,1) very rare (1-5)
225,0.07225798,0.927742,1,0,1) very rare (1-5)
226,0.04460238,0.9553976,1,0,1) very rare (1-5)
227,0.08606504,0.91393495,0,0,1) very rare (1-5)
228,0.35377872,0.6462213,1,0,1) very rare (1-5)
229,0.09109037,0.9089096,1,0,1) very rare (1-5)
230,0.24685761,0.75314236,1,0,1) very rare (1-5)
231,0.68897545,0.31102455,1,0,1) very rare (1-5)
232,0.022863958,0.977136,1,0,1) very rare (1-5)
233,0.051179085,0.9488209,1,0,1) very rare (1-5)
234,0.50664806,0.49335194,1,0,1) very rare (1-5)
235,0.03726363,0.96273637,1,0,1) very rare (1-5)
236,0.1611109,0.8388891,1,0,1) very rare (1-5)
237,0.45534697,0.54465306,1,0,1) very rare (1-5)
238,0.20850073,0.79149926,1,0,1) very rare (1-5)
239,0.18783018,0.8121698,1,0,1) very rare (1-5)
240,0.1051805,0.8948195,1,0,1) very rare (1-5)
241,0.19766523,0.8023348,1,0,1) very rare (1-5)
242,0.28054485,0.7194551,1,0,1) very rare (1-5)
243,0.019956093,0.9800439,1,0,1) very rare (1-5)
244,0.01437856,0.98562145,1,0,1) very rare (1-5)
245,0.26069897,0.739301,1,0,1) very rare (1-5)
246,0.060887486,0.93911254,1,0,1) very rare (1-5)
247,0.17775893,0.82224107,1,0,1) very rare (1-5)
248,0.29365978,0.7063402,1,0,1) very rare (1-5)
249,0.05730767,0.94269234,1,0,1) very rare (1-5)
250,0.043592352,0.95640767,1,0,1) very rare (1-5)
251,0.41669968,0.58330035,1,0,1) very rare (1-5)
252,0.39396375,0.60603625,1,0,1) very rare (1-5)
253,0.06807713,0.93192285,1,0,1) very rare (1-5)
254,0.045242507,0.9547575,1,0,1) very rare (1-5)
255,0.06926162,0.9307384,1,0,1) very rare (1-5)
256,0.040382028,0.959618,1,0,1) very rare (1-5)
257,0.2790057,0.7209943,1,0,1) very rare (1-5)
258,0.9087318,0.09126818,1,0,1) very rare (1-5)
259,0.057872552,0.94212747,1,0,1) very rare (1-5)
260,0.013861377,0.98613864,1,0,1) very rare (1-5)
261,0.22062096,0.779379,1,0,1) very rare (1-5)
262,0.11341771,0.8865823,1,0,1) very rare (1-5)
263,0.19475774,0.80524224,1,0,1) very rare (1-5)
264,0.026022293,0.9739777,1,0,1) very rare (1-5)
265,0.63465625,0.36534375,1,0,1) very rare (1-5)
266,0.08104418,0.9189558,1,0,1) very rare (1-5)
267,0.53896075,0.46103925,1,0,1) very rare (1-5)
268,0.0731519,0.9268481,1,0,1) very rare (1-5)
269,0.042717528,0.9572825,1,0,1) very rare (1-5)
270,0.21317655,0.78682345,1,0,1) very rare (1-5)
271,0.4149063,0.58509374,1,0,1) very rare (1-5)
272,0.237496,0.762504,1,0,1) very rare (1-5)
273,0.06956922,0.93043077,1,0,1) very rare (1-5)
274,0.48483077,0.51516926,1,0,1) very rare (1-5)
275,0.6044561,0.39554387,1,0,1) very rare (1-5)
276,0.7754581,0.2245419,1,0,1) very rare (1-5)
277,0.33908185,0.6609181,1,0,1) very rare (1-5)
278,0.2608325,0.7391675,1,0,1) very rare (1-5)
279,0.05947433,0.94052565,1,0,1) very rare (1-5)
280,0.11062771,0.8893723,1,0,1) very rare (1-5)
281,0.10020109,0.8997989,1,0,1) very rare (1-5)
282,0.2722818,0.72771823,1,0,1) very rare (1-5)
283,0.25611562,0.7438844,1,0,1) very rare (1-5)
284,0.07211524,0.92788476,1,0,1) very rare (1-5)
285,0.01467589,0.9853241,1,0,1) very rare (1-5)
286,0.14166132,0.8583387,1,0,1) very rare (1-5)
287,0.017431676,0.9825683,1,0,1) very rare (1-5)
288,0.26929587,0.7307041,1,0,1) very rare (1-5)
289,0.25555548,0.7444445,1,0,1) very rare (1-5)
290,0.14934883,0.85065114,1,0,1) very rare (1-5)
291,0.17489168,0.8251083,1,0,1) very rare (1-5)
292,0.28377444,0.71622556,1,0,1) very rare (1-5)
293,0.08660196,0.913398,1,0,1) very rare (1-5)
294,0.22643414,0.7735659,1,0,1) very rare (1-5)
295,0.71185476,0.28814524,1,0,1) very rare (1-5)
296,0.64394575,0.35605425,1,0,1) very rare (1-5)
297,0.034813736,0.96518624,1,0,1) very rare (1-5)
298,0.24303237,0.75696766,1,0,1) very rare (1-5)
299,0.040714085,0.9592859,1,0,1) very rare (1-5)
300,0.20686468,0.7931353,1,0,1) very rare (1-5)
301,0.052856,0.94714403,1,0,1) very rare (1-5)
302,0.061720397,0.9382796,1,0,1) very rare (1-5)
303,0.7501405,0.24985951,1,0,1) very rare (1-5)
304,0.12135985,0.8786402,1,0,1) very rare (1-5)
305,0.26190907,0.73809093,1,0,1) very rare (1-5)
306,0.43408975,0.5659102,1,0,1) very rare (1-5)
307,0.17514071,0.82485926,1,0,1) very rare (1-5)
308,0.084108524,0.91589147,1,0,1) very rare (1-5)
309,0.041261572,0.95873845,1,0,1) very rare (1-5)
310,0.6313165,0.36868352,1,0,1) very rare (1-5)
311,0.10994985,0.8900502,1,0,1) very rare (1-5)
312,0.1268445,0.8731555,1,0,1) very rare (1-5)
313,0.8050225,0.19497752,1,0,1) very rare (1-5)
314,0.009115254,0.9908847,1,0,1) very rare (1-5)
315,0.06765185,0.93234813,1,0,1) very rare (1-5)
316,0.09790059,0.90209943,1,0,1) very rare (1-5)
317,0.68051356,0.31948644,1,0,1) very rare (1-5)
318,0.034281623,0.9657184,1,0,1) very rare (1-5)
319,0.04690125,0.9530988,1,0,1) very rare (1-5)
320,0.04922919,0.9507708,1,0,1) very rare (1-5)
321,0.081121735,0.91887826,1,0,1) very rare (1-5)
322,0.015798764,0.98420125,1,0,1) very rare (1-5)
323,0.7130137,0.2869863,1,0,1) very rare (1-5)
324,0.41722038,0.58277965,1,0,1) very rare (1-5)
325,0.077419735,0.92258024,1,0,1) very rare (1-5)
326,0.31716493,0.6828351,1,0,1) very rare (1-5)
327,0.14224097,0.857759,1,0,1) very rare (1-5)
328,0.24615286,0.7538471,1,0,1) very rare (1-5)
329,0.18193051,0.81806946,1,0,1) very rare (1-5)
330,0.34996018,0.6500398,1,0,1) very rare (1-5)
331,0.10852676,0.89147323,1,0,1) very rare (1-5)
332,0.13993587,0.86006415,1,0,1) very rare (1-5)
333,0.092162296,0.9078377,1,0,1) very rare (1-5)
334,0.19071262,0.80928737,1,0,1) very rare (1-5)
335,0.1881883,0.8118117,1,0,1) very rare (1-5)
336,0.43846175,0.5615382,1,0,1) very rare (1-5)
337,0.68239474,0.31760526,1,0,1) very rare (1-5)
338,0.17217377,0.82782626,1,0,1) very rare (1-5)
339,0.06933944,0.93066055,1,0,1) very rare (1-5)
340,0.33517507,0.66482496,1,0,1) very rare (1-5)
341,0.1105902,0.8894098,1,0,1) very rare (1-5)
342,0.27561656,0.7243835,1,0,1) very rare (1-5)
343,0.4048167,0.5951833,1,0,1) very rare (1-5)
344,0.9616853,0.0383147,1,0,1) very rare (1-5)
345,0.46286276,0.53713727,1,0,1) very rare (1-5)
346,0.0853065,0.9146935,1,0,1) very rare (1-5)
347,0.029395478,0.97060454,1,0,1) very rare (1-5)
348,0.3073236,0.6926764,1,0,1) very rare (1-5)
349,0.024198491,0.9758015,1,0,1) very rare (1-5)
350,0.23329628,0.7667037,1,0,1) very rare (1-5)
351,0.03363847,0.9663615,1,0,1) very rare (1-5)
352,0.40609556,0.59390444,1,0,1) very rare (1-5)
353,0.082342744,0.91765726,1,0,1) very rare (1-5)
354,0.023637049,0.97636294,1,0,1) very rare (1-5)
355,0.018953616,0.9810464,1,0,1) very rare (1-5)
356,0.060204554,0.93979543,1,0,1) very rare (1-5)
357,0.11855545,0.8814446,1,0,1) very rare (1-5)
358,0.23913077,0.76086926,1,0,1) very rare (1-5)
359,0.08097034,0.91902965,1,0,1) very rare (1-5)
360,0.4545673,0.5454327,1,0,1) very rare (1-5)
361,0.17722678,0.8227732,1,0,1) very rare (1-5)
362,0.25541505,0.7445849,1,0,1) very rare (1-5)
363,0.123495966,0.87650406,1,0,1) very rare (1-5)
364,0.06915085,0.93084913,1,0,1) very rare (1-5)
365,0.043304868,0.95669514,1,0,1) very rare (1-5)
366,0.03992856,0.96007144,1,0,1) very rare (1-5)
367,0.24002627,0.75997376,1,0,1) very rare (1-5)
368,0.39767838,0.6023216,1,0,1) very rare (1-5)
369,0.05985318,0.9401468,1,0,1) very rare (1-5)
370,0.9612215,0.038778484,1,0,1) very rare (1-5)
371,0.4381919,0.5618081,1,0,1) very rare (1-5)
372,0.33719847,0.6628015,1,0,1) very rare (1-5)
373,0.6071339,0.39286608,1,0,1) very rare (1-5)
374,0.08957556,0.9104245,1,0,1) very rare (1-5)
375,0.47817114,0.5218289,1,0,1) very rare (1-5)
376,0.10909774,0.8909023,1,0,1) very rare (1-5)
377,0.10050474,0.89949524,1,0,1) very rare (1-5)
378,0.014923734,0.98507625,1,0,1) very rare (1-5)
379,0.4375367,0.5624633,1,0,1) very rare (1-5)
380,0.48357463,0.5164254,1,0,1) very rare (1-5)
381,0.93918365,0.060816348,1,0,1) very rare (1-5)
382,0.15494925,0.84505075,1,0,1) very rare (1-5)
383,0.25562838,0.74437165,1,0,1) very rare (1-5)
384,0.032218274,0.9677817,1,0,1) very rare (1-5)
385,0.29437417,0.70562583,1,0,1) very rare (1-5)
386,0.23265085,0.7673491,1,0,1) very rare (1-5)
387,0.88961595,0.11038405,1,0,1) very rare (1-5)
388,0.2618018,0.73819816,1,0,1) very rare (1-5)
389,0.58759934,0.41240066,1,0,1) very rare (1-5)
390,0.10950002,0.89049995,1,0,1) very rare (1-5)
391,0.07856238,0.9214376,1,0,1) very rare (1-5)
392,0.4986295,0.5013705,1,0,1) very rare (1-5)
393,0.11407612,0.88592386,1,0,1) very rare (1-5)
394,0.4532897,0.5467103,1,0,1) very rare (1-5)
395,0.10558217,0.8944178,1,0,1) very rare (1-5)
396,0.18937801,0.810622,1,0,1) very rare (1-5)
397,0.9418645,0.05813551,1,0,1) very rare (1-5)
398,0.4526266,0.5473734,1,0,1) very rare (1-5)
399,0.597297,0.402703,1,0,1) very rare (1-5)
400,0.09689549,0.9031045,1,0,1) very rare (1-5)
401,0.96836644,0.031633556,1,0,1) very rare (1-5)
402,0.23049271,0.7695073,1,0,1) very rare (1-5)
403,0.23262972,0.7673703,1,0,1) very rare (1-5)
404,0.045429107,0.9545709,1,0,1) very rare (1-5)
405,0.29860702,0.701393,1,0,1) very rare (1-5)
406,0.08462616,0.91537386,1,0,1) very rare (1-5)
407,0.39658642,0.6034136,1,0,1) very rare (1-5)
408,0.120681785,0.87931824,1,0,1) very rare (1-5)
409,0.3326172,0.66738284,1,0,1) very rare (1-5)
410,0.2076945,0.79230547,1,0,1) very rare (1-5)
411,0.13978839,0.8602116,1,0,1) very rare (1-5)
412,0.08562394,0.9143761,1,0,1) very rare (1-5)
413,0.35670128,0.64329875,1,0,1) very rare (1-5)
414,0.030926628,0.96907336,1,0,1) very rare (1-5)
415,0.9152,0.084800005,1,0,1) very rare (1-5)
416,0.21171333,0.7882867,1,0,1) very rare (1-5)
417,0.48470274,0.5152973,1,0,1) very rare (1-5)
418,0.7536718,0.24632818,1,0,1) very rare (1-5)
419,0.24835528,0.75164473,1,0,1) very rare (1-5)
420,0.051847767,0.94815224,1,0,1) very rare (1-5)
421,0.14256509,0.8574349,1,0,1) very rare (1-5)
422,0.11997011,0.8800299,1,0,1) very rare (1-5)
423,0.45415506,0.5458449,1,0,1) very rare (1-5)
424,0.9583997,0.041600287,1,0,1) very rare (1-5)
425,0.0152202975,0.9847797,1,0,1) very rare (1-5)
426,0.15565109,0.8443489,1,0,1) very rare (1-5)
427,0.8427424,0.15725762,1,0,1) very rare (1-5)
428,0.09054236,0.9094576,1,0,1) very rare (1-5)
429,0.8225158,0.17748421,1,0,1) very rare (1-5)
430,0.04857513,0.9514249,1,0,1) very rare (1-5)
431,0.3210715,0.6789285,1,0,1) very rare (1-5)
432,0.46941444,0.5305855,1,0,1) very rare (1-5)
433,0.1973132,0.8026868,1,0,1) very rare (1-5)
434,0.18034127,0.81965876,1,0,1) very rare (1-5)
435,0.53058314,0.46941686,1,0,1) very rare (1-5)
436,0.22437792,0.77562207,1,0,1) very rare (1-5)
437,0.08026138,0.91973865,1,0,1) very rare (1-5)
438,0.07274966,0.9272503,1,0,1) very rare (1-5)
439,0.48849586,0.5115042,1,0,1) very rare (1-5)
440,0.15495588,0.84504414,1,0,1) very rare (1-5)
441,0.31221676,0.68778324,1,0,1) very rare (1-5)
442,0.32851276,0.6714872,1,0,1) very rare (1-5)
443,0.219008,0.78099203,1,0,1) very rare (1-5)
444,0.13044268,0.8695573,1,0,1) very rare (1-5)
445,0.2121945,0.7878055,1,0,1) very rare (1-5)
446,0.086577125,0.9134229,1,0,1) very rare (1-5)
447,0.1436171,0.8563829,1,0,1) very rare (1-5)
448,0.41945222,0.5805478,1,0,1) very rare (1-5)
449,0.06092366,0.93907636,1,0,1) very rare (1-5)
450,0.06394977,0.93605024,1,0,1) very rare (1-5)
451,0.024968758,0.97503126,1,0,1) very rare (1-5)
452,0.08114933,0.91885066,1,0,1) very rare (1-5)
453,0.016902506,0.9830975,1,0,1) very rare (1-5)
454,0.16591695,0.8340831,1,0,1) very rare (1-5)
455,0.044773757,0.95522624,1,0,1) very rare (1-5)
456,0.04698601,0.953014,1,0,1) very rare (1-5)
457,0.72941214,0.27058786,1,0,1) very rare (1-5)
458,0.096718065,0.9032819,1,0,1) very rare (1-5)
459,0.18224986,0.81775016,1,0,1) very rare (1-5)
460,0.6688325,0.33116752,1,0,1) very rare (1-5)
461,0.14937456,0.85062546,1,0,1) very rare (1-5)
462,0.85454583,0.14545417,1,0,1) very rare (1-5)
463,0.22853543,0.7714646,1,0,1) very rare (1-5)
464,0.6392759,0.3607241,1,0,1) very rare (1-5)
465,0.08922706,0.9107729,1,0,1) very rare (1-5)
466,0.07002745,0.9299725,1,0,1) very rare (1-5)
467,0.4127196,0.5872804,1,0,1) very rare (1-5)
468,0.33980855,0.6601914,1,0,1) very rare (1-5)
469,0.48811677,0.51188326,1,0,1) very rare (1-5)
470,0.053493086,0.9465069,1,0,1) very rare (1-5)
471,0.018436065,0.9815639,1,0,1) very rare (1-5)
472,0.075061224,0.9249388,1,0,1) very rare (1-5)
473,0.07582855,0.92417145,1,0,1) very rare (1-5)
474,0.89985526,0.100144744,1,0,1) very rare (1-5)
475,0.98623556,0.013764441,1,0,1) very rare (1-5)
476,0.07380312,0.9261969,1,0,1) very rare (1-5)
477,0.3567728,0.6432272,1,0,1) very rare (1-5)
478,0.8545855,0.14541447,1,0,1) very rare (1-5)
479,0.6451276,0.3548724,1,0,1) very rare (1-5)
480,0.8768716,0.123128414,1,0,1) very rare (1-5)
481,0.2450308,0.7549692,1,0,1) very rare (1-5)
