mol_idx,top_score,uq,error,frequency,tier
40,0.19801076,0.80198926,1,0,1) very rare (1-5)
41,0.097524986,0.902475,1,0,1) very rare (1-5)
42,0.11206707,0.8879329,1,0,1) very rare (1-5)
43,0.31295916,0.6870408,1,0,1) very rare (1-5)
44,0.017620325,0.9823797,1,0,1) very rare (1-5)
45,0.6362664,0.3637336,1,0,1) very rare (1-5)
46,0.25675878,0.7432412,1,0,1) very rare (1-5)
47,0.08573114,0.91426885,1,0,1) very rare (1-5)
48,0.2132292,0.7867708,1,0,1) very rare (1-5)
49,0.13848507,0.8615149,1,0,1) very rare (1-5)
50,0.8026398,0.19736022,1,0,1) very rare (1-5)
51,0.030062426,0.96993756,1,0,1) very rare (1-5)
52,0.26909482,0.7309052,1,0,1) very rare (1-5)
53,0.08414645,0.91585356,1,0,1) very rare (1-5)
54,0.77562016,0.22437984,1,0,1) very rare (1-5)
55,0.12575117,0.87424886,1,0,1) very rare (1-5)
56,0.5685484,0.43145162,1,0,1) very rare (1-5)
57,0.046760872,0.95323914,1,0,1) very rare (1-5)
58,0.10532418,0.89467585,1,0,1) very rare (1-5)
59,0.29073375,0.70926625,1,0,1) very rare (1-5)
60,0.1444641,0.85553586,1,0,1) very rare (1-5)
61,0.23396222,0.76603776,1,0,1) very rare (1-5)
62,0.48425567,0.5157443,1,0,1) very rare (1-5)
63,0.71873343,0.28126657,1,0,1) very rare (1-5)
64,0.14406574,0.85593426,1,0,1) very rare (1-5)
65,0.22995101,0.770049,1,0,1) very rare (1-5)
66,0.26368958,0.7363104,1,0,1) very rare (1-5)
67,0.01756401,0.982436,1,0,1) very rare (1-5)
68,0.27594197,0.72405803,1,0,1) very rare (1-5)
69,0.053763583,0.94623643,1,0,1) very rare (1-5)
70,0.021962043,0.97803795,1,0,1) very rare (1-5)
71,0.04592292,0.95407706,1,0,1) very rare (1-5)
72,0.98193246,0.018067539,1,0,1) very rare (1-5)
73,0.66438264,0.33561736,1,0,1) very rare (1-5)
74,0.06493712,0.9350629,1,0,1) very rare (1-5)
75,0.46120435,0.53879565,1,0,1) very rare (1-5)
76,0.17417899,0.82582104,1,0,1) very rare (1-5)
77,0.23674162,0.7632584,1,0,1) very rare (1-5)
78,0.7691174,0.23088259,1,0,1) very rare (1-5)
79,0.22981589,0.7701841,1,0,1) very rare (1-5)
80,0.10929113,0.89070886,1,0,1) very rare (1-5)
81,0.88551486,0.114485145,1,0,1) very rare (1-5)
82,0.1044358,0.8955642,1,0,1) very rare (1-5)
83,0.8536369,0.14636308,1,0,1) very rare (1-5)
84,0.73406225,0.26593775,1,0,1) very rare (1-5)
85,0.52118176,0.47881824,1,0,1) very rare (1-5)
86,0.036881454,0.96311855,1,0,1) very rare (1-5)
87,0.041103393,0.95889664,1,0,1) very rare (1-5)
88,0.055822175,0.9441778,1,0,1) very rare (1-5)
89,0.15131414,0.84868586,1,0,1) very rare (1-5)
90,0.050690472,0.9493095,1,0,1) very rare (1-5)
91,0.47873205,0.52126795,1,0,1) very rare (1-5)
92,0.03486489,0.9651351,1,0,1) very rare (1-5)
93,0.06043522,0.93956476,1,0,1) very rare (1-5)
94,0.0131002525,0.98689973,1,0,1) very rare (1-5)
95,0.4159492,0.5840508,1,0,1) very rare (1-5)
96,0.16107263,0.8389274,1,0,1) very rare (1-5)
97,0.05392853,0.94607145,1,0,1) very rare (1-5)
98,0.48896977,0.5110302,1,0,1) very rare (1-5)
99,0.21707924,0.7829208,1,0,1) very rare (1-5)
100,0.039690085,0.9603099,1,0,1) very rare (1-5)
101,0.058497075,0.9415029,1,0,1) very rare (1-5)
102,0.13815974,0.86184025,1,0,1) very rare (1-5)
103,0.3306848,0.6693152,1,0,1) very rare (1-5)
104,0.075509675,0.92449033,1,0,1) very rare (1-5)
105,0.99272996,0.007270038,1,0,1) very rare (1-5)
106,0.04770625,0.95229375,1,0,1) very rare (1-5)
107,0.11684092,0.8831591,1,0,1) very rare (1-5)
108,0.7721355,0.2278645,1,0,1) very rare (1-5)
109,0.8515473,0.1484527,1,0,1) very rare (1-5)
110,0.08136456,0.9186354,1,0,1) very rare (1-5)
111,0.15077972,0.8492203,1,0,1) very rare (1-5)
112,0.07228849,0.9277115,1,0,1) very rare (1-5)
113,0.58303183,0.41696817,1,0,1) very rare (1-5)
114,0.9844766,0.015523374,1,0,1) very rare (1-5)
115,0.023052739,0.97694725,1,0,1) very rare (1-5)
116,0.06230727,0.93769276,1,0,1) very rare (1-5)
117,0.08100524,0.9189948,1,0,1) very rare (1-5)
118,0.078057475,0.92194253,1,0,1) very rare (1-5)
119,0.07884214,0.92115784,1,0,1) very rare (1-5)
120,0.016080057,0.9839199,1,0,1) very rare (1-5)
121,0.2570514,0.7429486,1,0,1) very rare (1-5)
122,0.022674117,0.97732586,1,0,1) very rare (1-5)
123,0.06548356,0.93451643,1,0,1) very rare (1-5)
124,0.10493232,0.8950677,1,0,1) very rare (1-5)
125,0.33494464,0.6650554,1,0,1) very rare (1-5)
126,0.36747444,0.63252556,1,0,1) very rare (1-5)
127,0.046021342,0.95397866,1,0,1) very rare (1-5)
128,0.046931967,0.953068,1,0,1) very rare (1-5)
129,0.04766182,0.95233816,1,0,1) very rare (1-5)
130,0.5712252,0.42877477,1,0,1) very rare (1-5)
131,0.118319705,0.8816803,1,0,1) very rare (1-5)
132,0.46322438,0.5367756,1,0,1) very rare (1-5)
133,0.50564057,0.49435943,1,0,1) very rare (1-5)
134,0.034402043,0.965598,1,0,1) very rare (1-5)
135,0.021918332,0.97808164,1,0,1) very rare (1-5)
136,0.040728655,0.9592714,1,0,1) very rare (1-5)
137,0.121593185,0.8784068,1,0,1) very rare (1-5)
138,0.05280455,0.9471955,1,0,1) very rare (1-5)
139,0.051074594,0.9489254,1,0,1) very rare (1-5)
140,0.28431743,0.71568257,1,0,1) very rare (1-5)
141,0.0071690525,0.99283093,1,0,1) very rare (1-5)
142,0.49593467,0.50406533,1,0,1) very rare (1-5)
143,0.28845036,0.71154964,1,0,1) very rare (1-5)
144,0.04505945,0.95494056,1,0,1) very rare (1-5)
145,0.20843914,0.7915609,1,0,1) very rare (1-5)
146,0.6869858,0.3130142,1,0,1) very rare (1-5)
147,0.13241,0.86759,1,0,1) very rare (1-5)
148,0.047979318,0.9520207,1,0,1) very rare (1-5)
149,0.37919733,0.62080264,1,0,1) very rare (1-5)
150,0.0714876,0.9285124,1,0,1) very rare (1-5)
151,0.7568719,0.24312812,1,0,1) very rare (1-5)
152,0.07022744,0.92977256,1,0,1) very rare (1-5)
153,0.3651902,0.6348098,1,0,1) very rare (1-5)
154,0.070747845,0.92925215,1,0,1) very rare (1-5)
155,0.032777492,0.9672225,1,0,1) very rare (1-5)
156,0.08168272,0.91831726,1,0,1) very rare (1-5)
157,0.037837487,0.9621625,0,0,1) very rare (1-5)
158,0.015109516,0.98489046,1,0,1) very rare (1-5)
159,0.6302225,0.3697775,1,0,1) very rare (1-5)
160,0.9334627,0.06653732,1,0,1) very rare (1-5)
161,0.61538965,0.38461035,1,0,1) very rare (1-5)
162,0.08909847,0.91090155,1,0,1) very rare (1-5)
163,0.060816247,0.9391838,1,0,1) very rare (1-5)
164,0.36793593,0.6320641,1,0,1) very rare (1-5)
165,0.07984125,0.92015874,1,0,1) very rare (1-5)
166,0.79521096,0.20478904,1,0,1) very rare (1-5)
167,0.8617845,0.13821548,1,0,1) very rare (1-5)
168,0.08611548,0.9138845,1,0,1) very rare (1-5)
169,0.03332462,0.9666754,1,0,1) very rare (1-5)
170,0.86172664,0.13827336,1,0,1) very rare (1-5)
171,0.017298318,0.98270166,1,0,1) very rare (1-5)
172,0.01881502,0.98118496,1,0,1) very rare (1-5)
173,0.0472432,0.9527568,1,0,1) very rare (1-5)
174,0.3419512,0.6580488,1,0,1) very rare (1-5)
175,0.050314534,0.94968545,1,0,1) very rare (1-5)
176,0.027008705,0.9729913,1,0,1) very rare (1-5)
177,0.071576655,0.92842335,1,0,1) very rare (1-5)
178,0.52966803,0.47033197,1,0,1) very rare (1-5)
179,0.17351486,0.82648516,1,0,1) very rare (1-5)
180,0.7132321,0.2867679,1,0,1) very rare (1-5)
181,0.67008466,0.32991534,1,0,1) very rare (1-5)
182,0.020712553,0.97928745,1,0,1) very rare (1-5)
183,0.44135895,0.5586411,1,0,1) very rare (1-5)
184,0.044897493,0.9551025,1,0,1) very rare (1-5)
185,0.055822175,0.9441778,1,0,1) very rare (1-5)
186,0.7287649,0.2712351,1,0,1) very rare (1-5)
187,0.03747938,0.9625206,1,0,1) very rare (1-5)
188,0.8898449,0.110155106,1,0,1) very rare (1-5)
189,0.08426638,0.91573364,1,0,1) very rare (1-5)
190,0.13105062,0.8689494,1,0,1) very rare (1-5)
191,0.52330536,0.47669464,1,0,1) very rare (1-5)
192,0.38345414,0.61654586,1,0,1) very rare (1-5)
193,0.1015785,0.8984215,1,0,1) very rare (1-5)
194,0.037854422,0.96214557,1,0,1) very rare (1-5)
195,0.6437554,0.35624462,1,0,1) very rare (1-5)
196,0.06872281,0.9312772,1,0,1) very rare (1-5)
197,0.16818397,0.831816,1,0,1) very rare (1-5)
198,0.035170943,0.9648291,1,0,1) very rare (1-5)
199,0.24861105,0.75138897,1,0,1) very rare (1-5)
200,0.72725564,0.27274436,1,0,1) very rare (1-5)
201,0.079774894,0.9202251,1,0,1) very rare (1-5)
202,0.046664555,0.95333546,1,0,1) very rare (1-5)
203,0.34899044,0.65100956,1,0,1) very rare (1-5)
204,0.2025203,0.7974797,1,0,1) very rare (1-5)
205,0.95513254,0.044867456,1,0,1) very rare (1-5)
206,0.3454401,0.6545599,1,0,1) very rare (1-5)
207,0.30118328,0.6988167,1,0,1) very rare (1-5)
208,0.053672835,0.94632715,1,0,1) very rare (1-5)
209,0.108528346,0.8914716,1,0,1) very rare (1-5)
210,0.23980278,0.7601972,1,0,1) very rare (1-5)
211,0.107786685,0.89221334,1,0,1) very rare (1-5)
212,0.8027011,0.19729888,1,0,1) very rare (1-5)
213,0.07770189,0.92229813,1,0,1) very rare (1-5)
214,0.083256826,0.91674316,1,0,1) very rare (1-5)
215,0.4853609,0.51463914,1,0,1) very rare (1-5)
216,0.04365831,0.9563417,1,0,1) very rare (1-5)
217,0.13875853,0.86124146,1,0,1) very rare (1-5)
218,0.17697138,0.8230286,1,0,1) very rare (1-5)
219,0.1447782,0.8552218,1,0,1) very rare (1-5)
220,0.023286141,0.97671384,1,0,1) very rare (1-5)
221,0.094125785,0.9058742,1,0,1) very rare (1-5)
222,0.24697912,0.7530209,1,0,1) very rare (1-5)
223,0.76636386,0.23363614,1,0,1) very rare (1-5)
224,0.21756962,0.7824304,1,0,1) very rare (1-5)
225,0.0881599,0.9118401,1,0,1) very rare (1-5)
226,0.05363959,0.9463604,1,0,1) very rare (1-5)
227,0.04480385,0.95519614,1,0,1) very rare (1-5)
228,0.13756633,0.8624337,1,0,1) very rare (1-5)
229,0.047605697,0.9523943,1,0,1) very rare (1-5)
230,0.3912466,0.60875344,1,0,1) very rare (1-5)
231,0.59956205,0.40043795,1,0,1) very rare (1-5)
232,0.18985477,0.81014526,1,0,1) very rare (1-5)
233,0.16119176,0.83880824,1,0,1) very rare (1-5)
234,0.07421261,0.9257874,1,0,1) very rare (1-5)
235,0.06306608,0.93693393,1,0,1) very rare (1-5)
236,0.11415011,0.8858499,1,0,1) very rare (1-5)
237,0.05566242,0.9443376,1,0,1) very rare (1-5)
238,0.82284755,0.17715245,1,0,1) very rare (1-5)
239,0.018731507,0.98126847,1,0,1) very rare (1-5)
240,0.38624087,0.61375916,1,0,1) very rare (1-5)
241,0.4393564,0.5606436,1,0,1) very rare (1-5)
242,0.59073144,0.40926856,1,0,1) very rare (1-5)
243,0.17291237,0.82708764,1,0,1) very rare (1-5)
244,0.054794744,0.9452053,1,0,1) very rare (1-5)
245,0.67008466,0.32991534,1,0,1) very rare (1-5)
246,0.10607459,0.8939254,1,0,1) very rare (1-5)
247,0.6409408,0.3590592,1,0,1) very rare (1-5)
248,0.5638822,0.43611783,1,0,1) very rare (1-5)
249,0.3025303,0.6974697,1,0,1) very rare (1-5)
250,0.018661184,0.9813388,1,0,1) very rare (1-5)
251,0.050664,0.949336,1,0,1) very rare (1-5)
252,0.69497824,0.30502176,1,0,1) very rare (1-5)
253,0.049264003,0.950736,1,0,1) very rare (1-5)
254,0.101498134,0.8985019,1,0,1) very rare (1-5)
255,0.019482015,0.980518,1,0,1) very rare (1-5)
256,0.05039731,0.94960266,1,0,1) very rare (1-5)
257,0.3739367,0.6260633,1,0,1) very rare (1-5)
258,0.7970899,0.20291013,1,0,1) very rare (1-5)
259,0.015764764,0.9842352,1,0,1) very rare (1-5)
260,0.27285334,0.7271466,1,0,1) very rare (1-5)
261,0.10081123,0.89918876,1,0,1) very rare (1-5)
262,0.038214847,0.96178514,1,0,1) very rare (1-5)
263,0.19219995,0.80780005,1,0,1) very rare (1-5)
264,0.12578906,0.87421095,1,0,1) very rare (1-5)
265,0.047281582,0.95271844,1,0,1) very rare (1-5)
266,0.026868135,0.9731319,1,0,1) very rare (1-5)
267,0.40519026,0.5948098,1,0,1) very rare (1-5)
268,0.033739474,0.96626055,1,0,1) very rare (1-5)
269,0.35591286,0.64408714,1,0,1) very rare (1-5)
270,0.020392645,0.97960734,1,0,1) very rare (1-5)
271,0.8055218,0.19447821,1,0,1) very rare (1-5)
272,0.029119154,0.97088087,1,0,1) very rare (1-5)
273,0.20912991,0.7908701,1,0,1) very rare (1-5)
274,0.34287497,0.657125,1,0,1) very rare (1-5)
275,0.034709353,0.96529067,1,0,1) very rare (1-5)
276,0.11555662,0.8844434,1,0,1) very rare (1-5)
277,0.041281033,0.95871896,1,0,1) very rare (1-5)
278,0.51733595,0.48266405,1,0,1) very rare (1-5)
279,0.07057735,0.9294226,1,0,1) very rare (1-5)
280,0.17594475,0.82405525,1,0,1) very rare (1-5)
281,0.10655543,0.89344454,1,0,1) very rare (1-5)
282,0.7209324,0.27906758,1,0,1) very rare (1-5)
283,0.0798383,0.9201617,1,0,1) very rare (1-5)
284,0.7434615,0.2565385,1,0,1) very rare (1-5)
285,0.17960629,0.8203937,1,0,1) very rare (1-5)
286,0.5455354,0.4544646,1,0,1) very rare (1-5)
287,0.08453022,0.91546977,1,0,1) very rare (1-5)
288,0.33350077,0.66649926,1,0,1) very rare (1-5)
289,0.8915419,0.1084581,1,0,1) very rare (1-5)
290,0.21005909,0.7899409,1,0,1) very rare (1-5)
291,0.027203249,0.97279674,1,0,1) very rare (1-5)
292,0.42233458,0.57766545,1,0,1) very rare (1-5)
293,0.72618234,0.27381766,1,0,1) very rare (1-5)
294,0.06516463,0.9348354,1,0,1) very rare (1-5)
295,0.23761915,0.76238084,1,0,1) very rare (1-5)
296,0.034263678,0.9657363,1,0,1) very rare (1-5)
297,0.010860119,0.98913985,1,0,1) very rare (1-5)
298,0.035241075,0.96475893,1,0,1) very rare (1-5)
299,0.03245528,0.96754473,1,0,1) very rare (1-5)
300,0.0728555,0.9271445,1,0,1) very rare (1-5)
301,0.051701702,0.9482983,1,0,1) very rare (1-5)
302,0.009126438,0.9908736,1,0,1) very rare (1-5)
303,0.5665482,0.43345177,1,0,1) very rare (1-5)
304,0.16872397,0.83127606,1,0,1) very rare (1-5)
305,0.032628354,0.96737164,1,0,1) very rare (1-5)
306,0.15892762,0.8410724,1,0,1) very rare (1-5)
307,0.040490028,0.95950997,1,0,1) very rare (1-5)
308,0.023080517,0.9769195,1,0,1) very rare (1-5)
309,0.03959731,0.96040267,1,0,1) very rare (1-5)
310,0.09394565,0.9060544,1,0,1) very rare (1-5)
311,0.60805875,0.39194125,1,0,1) very rare (1-5)
312,0.032438524,0.9675615,1,0,1) very rare (1-5)
313,0.28122845,0.7187716,1,0,1) very rare (1-5)
314,0.29766396,0.7023361,1,0,1) very rare (1-5)
315,0.14362809,0.8563719,1,0,1) very rare (1-5)
316,0.019948035,0.980052,1,0,1) very rare (1-5)
317,0.028804302,0.9711957,1,0,1) very rare (1-5)
318,0.17849845,0.82150155,1,0,1) very rare (1-5)
319,0.102526926,0.8974731,1,0,1) very rare (1-5)
320,0.071671434,0.9283286,1,0,1) very rare (1-5)
321,0.06292225,0.93707776,1,0,1) very rare (1-5)
322,0.43417996,0.56582004,1,0,1) very rare (1-5)
323,0.09383477,0.90616524,1,0,1) very rare (1-5)
324,0.04053335,0.95946664,1,0,1) very rare (1-5)
325,0.5012011,0.4987989,1,0,1) very rare (1-5)
326,0.017739333,0.98226064,1,0,1) very rare (1-5)
327,0.21811882,0.7818812,1,0,1) very rare (1-5)
328,0.18373172,0.81626827,1,0,1) very rare (1-5)
329,0.023411032,0.97658896,1,0,1) very rare (1-5)
330,0.12286781,0.8771322,1,0,1) very rare (1-5)
331,0.048914637,0.9510854,1,0,1) very rare (1-5)
332,0.45974597,0.540254,1,0,1) very rare (1-5)
333,0.11163776,0.8883622,1,0,1) very rare (1-5)
334,0.2423987,0.7576013,1,0,1) very rare (1-5)
335,0.053539775,0.94646025,1,0,1) very rare (1-5)
336,0.38444838,0.6155516,1,0,1) very rare (1-5)
337,0.066803925,0.93319607,1,0,1) very rare (1-5)
338,0.095454365,0.90454566,1,0,1) very rare (1-5)
339,0.22715795,0.77284205,1,0,1) very rare (1-5)
340,0.020129861,0.97987014,1,0,1) very rare (1-5)
341,0.051579118,0.9484209,1,0,1) very rare (1-5)
342,0.043881983,0.956118,1,0,1) very rare (1-5)
343,0.6241595,0.37584049,1,0,1) very rare (1-5)
344,0.15640576,0.84359425,1,0,1) very rare (1-5)
345,0.07707298,0.922927,1,0,1) very rare (1-5)
346,0.34877768,0.65122235,1,0,1) very rare (1-5)
347,0.028721802,0.9712782,1,0,1) very rare (1-5)
348,0.49850973,0.50149024,1,0,1) very rare (1-5)
349,0.52777433,0.47222567,1,0,1) very rare (1-5)
350,0.6054723,0.39452767,1,0,1) very rare (1-5)
351,0.57886213,0.42113787,1,0,1) very rare (1-5)
352,0.07060804,0.929392,1,0,1) very rare (1-5)
353,0.025460064,0.97453994,1,0,1) very rare (1-5)
354,0.07070118,0.9292988,1,0,1) very rare (1-5)
355,0.2636863,0.7363137,1,0,1) very rare (1-5)
356,0.68265665,0.31734335,1,0,1) very rare (1-5)
357,0.028300595,0.9716994,1,0,1) very rare (1-5)
358,0.04101825,0.95898175,1,0,1) very rare (1-5)
359,0.107794814,0.8922052,1,0,1) very rare (1-5)
360,0.021785252,0.97821474,1,0,1) very rare (1-5)
361,0.49189615,0.50810385,1,0,1) very rare (1-5)
362,0.16044945,0.83955055,1,0,1) very rare (1-5)
363,0.11638076,0.88361925,1,0,1) very rare (1-5)
364,0.11797227,0.88202775,1,0,1) very rare (1-5)
365,0.07414071,0.9258593,1,0,1) very rare (1-5)
366,0.092214145,0.90778583,1,0,1) very rare (1-5)
367,0.26159236,0.7384076,1,0,1) very rare (1-5)
368,0.52447397,0.47552603,1,0,1) very rare (1-5)
369,0.37919733,0.62080264,1,0,1) very rare (1-5)
370,0.06351792,0.9364821,1,0,1) very rare (1-5)
371,0.74081075,0.25918925,1,0,1) very rare (1-5)
372,0.627159,0.372841,1,0,1) very rare (1-5)
373,0.97047204,0.029527962,1,0,1) very rare (1-5)
374,0.10398292,0.8960171,1,0,1) very rare (1-5)
375,0.4939377,0.50606227,1,0,1) very rare (1-5)
376,0.64107656,0.35892344,1,0,1) very rare (1-5)
377,0.21887092,0.78112906,1,0,1) very rare (1-5)
378,0.3984647,0.6015353,1,0,1) very rare (1-5)
379,0.36096084,0.63903916,1,0,1) very rare (1-5)
380,0.28837425,0.71162575,1,0,1) very rare (1-5)
381,0.029520702,0.9704793,1,0,1) very rare (1-5)
382,0.087841,0.912159,1,0,1) very rare (1-5)
383,0.09405361,0.9059464,1,0,1) very rare (1-5)
384,0.08517507,0.91482496,1,0,1) very rare (1-5)
385,0.5732976,0.42670238,1,0,1) very rare (1-5)
386,0.5494993,0.45050073,1,0,1) very rare (1-5)
387,0.6279808,0.37201917,1,0,1) very rare (1-5)
388,0.13837217,0.8616278,1,0,1) very rare (1-5)
389,0.43354318,0.5664568,1,0,1) very rare (1-5)
390,0.63773084,0.36226916,1,0,1) very rare (1-5)
391,0.22332783,0.7766722,1,0,1) very rare (1-5)
392,0.4330263,0.5669737,1,0,1) very rare (1-5)
393,0.8656148,0.13438523,1,0,1) very rare (1-5)
394,0.40705776,0.59294224,1,0,1) very rare (1-5)
395,0.37549475,0.6245053,1,0,1) very rare (1-5)
396,0.09158888,0.90841115,1,0,1) very rare (1-5)
397,0.21066348,0.7893365,1,0,1) very rare (1-5)
398,0.043541763,0.9564582,1,0,1) very rare (1-5)
399,0.2213321,0.7786679,1,0,1) very rare (1-5)
400,0.011324394,0.9886756,1,0,1) very rare (1-5)
401,0.4426084,0.55739164,1,0,1) very rare (1-5)
402,0.26020604,0.73979396,1,0,1) very rare (1-5)
403,0.1573329,0.8426671,1,0,1) very rare (1-5)
404,0.32052383,0.67947614,1,0,1) very rare (1-5)
405,0.24292426,0.7570757,1,0,1) very rare (1-5)
406,0.028089985,0.97191,1,0,1) very rare (1-5)
407,0.036378067,0.9636219,1,0,1) very rare (1-5)
408,0.14815357,0.85184646,1,0,1) very rare (1-5)
409,0.08825927,0.9117407,1,0,1) very rare (1-5)
410,0.070793696,0.9292063,1,0,1) very rare (1-5)
411,0.7916064,0.20839357,1,0,1) very rare (1-5)
412,0.056489356,0.94351065,1,0,1) very rare (1-5)
413,0.1295417,0.8704583,1,0,1) very rare (1-5)
414,0.02136823,0.9786318,1,0,1) very rare (1-5)
415,0.09664867,0.9033513,1,0,1) very rare (1-5)
416,0.35291848,0.6470815,1,0,1) very rare (1-5)
417,0.12712634,0.87287366,1,0,1) very rare (1-5)
418,0.573161,0.426839,1,0,1) very rare (1-5)
419,0.13531344,0.86468655,1,0,1) very rare (1-5)
420,0.31396198,0.686038,1,0,1) very rare (1-5)
421,0.21673425,0.78326577,1,0,1) very rare (1-5)
422,0.11065873,0.8893413,1,0,1) very rare (1-5)
423,0.12408153,0.87591845,1,0,1) very rare (1-5)
424,0.015104812,0.98489517,1,0,1) very rare (1-5)
425,0.06519571,0.9348043,1,0,1) very rare (1-5)
426,0.21818571,0.7818143,1,0,1) very rare (1-5)
427,0.054717574,0.9452824,1,0,1) very rare (1-5)
428,0.055090323,0.9449097,1,0,1) very rare (1-5)
429,0.09480337,0.9051966,1,0,1) very rare (1-5)
430,0.009409012,0.990591,1,0,1) very rare (1-5)
431,0.6377678,0.3622322,1,0,1) very rare (1-5)
432,0.29416022,0.70583975,1,0,1) very rare (1-5)
433,0.055492677,0.9445073,1,0,1) very rare (1-5)
434,0.6115999,0.38840008,1,0,1) very rare (1-5)
435,0.94639087,0.053609133,1,0,1) very rare (1-5)
436,0.871268,0.12873203,1,0,1) very rare (1-5)
437,0.10329358,0.8967064,1,0,1) very rare (1-5)
438,0.017877985,0.982122,1,0,1) very rare (1-5)
439,0.9678487,0.03215128,1,0,1) very rare (1-5)
440,0.31178817,0.6882118,1,0,1) very rare (1-5)
441,0.11599277,0.8840072,1,0,1) very rare (1-5)
442,0.094201356,0.9057987,1,0,1) very rare (1-5)
443,0.10154091,0.8984591,1,0,1) very rare (1-5)
444,0.038299296,0.9617007,1,0,1) very rare (1-5)
445,0.7587239,0.24127609,1,0,1) very rare (1-5)
446,0.122828744,0.8771713,1,0,1) very rare (1-5)
447,0.03983479,0.9601652,1,0,1) very rare (1-5)
448,0.043524154,0.95647585,1,0,1) very rare (1-5)
449,0.97875506,0.021244943,1,0,1) very rare (1-5)
450,0.06623351,0.9337665,1,0,1) very rare (1-5)
451,0.028955888,0.9710441,1,0,1) very rare (1-5)
452,0.6273482,0.37265182,1,0,1) very rare (1-5)
453,0.2138783,0.7861217,1,0,1) very rare (1-5)
454,0.035812978,0.964187,1,0,1) very rare (1-5)
455,0.92843974,0.07156026,1,0,1) very rare (1-5)
456,0.15765947,0.8423405,1,0,1) very rare (1-5)
457,0.24080293,0.75919706,1,0,1) very rare (1-5)
458,0.41197565,0.5880244,1,0,1) very rare (1-5)
459,0.056581337,0.9434187,1,0,1) very rare (1-5)
460,0.044456568,0.95554346,1,0,1) very rare (1-5)
461,0.03828051,0.9617195,1,0,1) very rare (1-5)
462,0.57619077,0.42380923,1,0,1) very rare (1-5)
463,0.35921144,0.64078856,1,0,1) very rare (1-5)
464,0.6279103,0.37208968,1,0,1) very rare (1-5)
465,0.13442235,0.86557764,1,0,1) very rare (1-5)
466,0.08275425,0.91724575,1,0,1) very rare (1-5)
467,0.043770738,0.95622927,1,0,1) very rare (1-5)
468,0.016477851,0.9835222,1,0,1) very rare (1-5)
469,0.78647274,0.21352726,1,0,1) very rare (1-5)
470,0.37345994,0.62654006,1,0,1) very rare (1-5)
471,0.084811494,0.9151885,1,0,1) very rare (1-5)
472,0.8439744,0.15602559,1,0,1) very rare (1-5)
473,0.26540712,0.7345929,1,0,1) very rare (1-5)
474,0.30275223,0.69724774,1,0,1) very rare (1-5)
475,0.46507615,0.53492385,1,0,1) very rare (1-5)
476,0.30947822,0.6905218,1,0,1) very rare (1-5)
477,0.055919293,0.9440807,1,0,1) very rare (1-5)
478,0.14668423,0.8533158,1,0,1) very rare (1-5)
479,0.47296754,0.5270325,1,0,1) very rare (1-5)
480,0.14477946,0.85522056,1,0,1) very rare (1-5)
481,0.12567961,0.8743204,1,0,1) very rare (1-5)
